sector_id,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,own,disc,naics,naics_title,repunits,empl,wages
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2021,0,0,3399,Other Miscellaneous Manufacturing,8593.0,109589.49,6360950294.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3122,Tobacco Manufacturing,475.0,11034.5,984505267.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3131,"Fiber, Yarn, and Thread Mills",384.0,24968.25,1131767083.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3132,Fabric Mills,1092.0,45752.66,2615238865.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,1282.0,25722.74,1536093891.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3141,Textile Furnishings Mills,1640.0,44026.24,2263884102.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3149,Other Textile Product Mills,4784.0,60720.74,2958427457.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3151,Apparel Knitting Mills,252.0,7630.16,328525239.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3152,Cut and Sew Apparel Manufacturing,5114.0,72163.99,3966586632.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3159,Apparel Accessories and Other Apparel Manufacturing,1203.0,12862.0,656232364.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3161,Leather and Hide Tanning and Finishing,198.0,3239.08,194371561.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3162,Footwear Manufacturing,358.0,11452.58,646947236.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3169,Other Leather and Allied Product Manufacturing,907.0,11898.58,625840181.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,1,3219,Other Wood Product Manufacturing,3101.0,63497.0,3257165369.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3221,"Pulp, Paper, and Paperboard Mills",828.0,88288.74,8141455169.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3222,Converted Paper Product Manufacturing,4646.0,273615.98,19597925144.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3231,Printing and Related Support Activities,28134.0,380175.58,21944913014.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3241,Petroleum and Coal Products Manufacturing,1672.0,39528.24,3575128232.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3251,Basic Chemical Manufacturing,2088.0,88828.9,11217449987.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3259,Other Chemical Product and Preparation Manufacturing,2847.0,64804.82,5641214848.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3271,Clay Product and Refractory Manufacturing,1458.0,36445.49,2299944817.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3272,Glass and Glass Product Manufacturing,770.0,37147.99,2772604157.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3273,Cement and Concrete Product Manufacturing,9178.0,200384.65,14322200487.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3274,Lime and Gypsum Product Manufacturing,370.0,15491.33,1311682862.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,4276.0,80406.31,5351535617.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3329,Other Fabricated Metal Product Manufacturing,1338.0,69121.32,5435395363.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3339,Other General Purpose Machinery Manufacturing,1877.0,80536.58,5881060786.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3353,Electrical Equipment Manufacturing,1488.0,72873.99,5718140501.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3359,Other Electrical Equipment and Component Manufacturing,751.0,34666.91,2651492002.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3365,Railroad Rolling Stock Manufacturing,363.0,20129.66,1631140605.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3366,Ship and Boat Building,2109.0,188328.66,14297469320.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3369,Other Transportation Equipment Manufacturing,1316.0,40551.24,2798641746.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2022,0,0,3399,Other Miscellaneous Manufacturing,8752.0,113492.83,6957988392.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,1,3122,Tobacco Manufacturing,483.0,10800.25,976913702.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3131,"Fiber, Yarn, and Thread Mills",391.0,21956.41,1020293934.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3132,Fabric Mills,1093.0,43774.73,2595660917.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,1298.0,24485.91,1516612930.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3141,Textile Furnishings Mills,1591.0,40974.99,2207242023.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3149,Other Textile Product Mills,4795.0,59197.49,2981399492.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3151,Apparel Knitting Mills,267.0,6951.0,312267203.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3152,Cut and Sew Apparel Manufacturing,4920.0,68473.16,3934512758.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3159,Apparel Accessories and Other Apparel Manufacturing,1360.0,12981.33,677134503.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3161,Leather and Hide Tanning and Finishing,204.0,3230.75,194225176.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3162,Footwear Manufacturing,379.0,11757.5,691098960.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3169,Other Leather and Allied Product Manufacturing,941.0,11287.08,621287693.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,1,3219,Other Wood Product Manufacturing,3167.0,64312.08,3356841439.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3221,"Pulp, Paper, and Paperboard Mills",867.0,87891.57,8469523064.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3222,Converted Paper Product Manufacturing,4722.0,270054.39,19688588236.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3231,Printing and Related Support Activities,28172.0,372552.9,22090372498.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3241,Petroleum and Coal Products Manufacturing,1720.0,40769.75,3787975509.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3251,Basic Chemical Manufacturing,2194.0,91379.4,12195344099.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3259,Other Chemical Product and Preparation Manufacturing,2951.0,63370.23,5677383748.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3271,Clay Product and Refractory Manufacturing,1475.0,35547.07,2347871992.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3272,Glass and Glass Product Manufacturing,771.0,36006.32,2799407035.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3273,Cement and Concrete Product Manufacturing,9322.0,204299.48,15191125535.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3274,Lime and Gypsum Product Manufacturing,375.0,15943.91,1397473205.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,4367.0,80474.24,5644744594.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3329,Other Fabricated Metal Product Manufacturing,1393.0,68942.91,5940189309.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3339,Other General Purpose Machinery Manufacturing,1981.0,82771.41,6369932236.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3353,Electrical Equipment Manufacturing,1556.0,75189.74,6152823405.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3359,Other Electrical Equipment and Component Manufacturing,830.0,36135.07,2847292319.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3365,Railroad Rolling Stock Manufacturing,390.0,21655.83,1782715756.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3366,Ship and Boat Building,2182.0,191556.49,15146586875.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3369,Other Transportation Equipment Manufacturing,1418.0,40006.57,2863120340.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2023,0,0,3399,Other Miscellaneous Manufacturing,8837.0,115339.65,7348034434.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,1,3122,Tobacco Manufacturing,441.0,10595.41,999629118.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3131,"Fiber, Yarn, and Thread Mills",387.0,20273.91,1014946421.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3132,Fabric Mills,1070.0,42495.32,2638780192.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,1262.0,22148.08,1414705836.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3141,Textile Furnishings Mills,1537.0,39275.66,2238808654.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3149,Other Textile Product Mills,4758.0,57680.83,3034350860.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3151,Apparel Knitting Mills,265.0,5995.83,281338821.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3152,Cut and Sew Apparel Manufacturing,4696.0,64028.49,3839864424.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3159,Apparel Accessories and Other Apparel Manufacturing,1408.0,12313.25,646527750.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3161,Leather and Hide Tanning and Finishing,199.0,3089.25,187568826.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3162,Footwear Manufacturing,400.0,11618.75,730544658.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3169,Other Leather and Allied Product Manufacturing,959.0,10579.08,577536957.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,1,3219,Other Wood Product Manufacturing,3185.0,64329.66,3443460565.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3221,"Pulp, Paper, and Paperboard Mills",891.0,84825.07,8424549472.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3222,Converted Paper Product Manufacturing,4804.0,269460.31,20508547382.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3231,Printing and Related Support Activities,27936.0,358653.07,22103537312.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3241,Petroleum and Coal Products Manufacturing,1780.0,42236.58,4138070308.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3251,Basic Chemical Manufacturing,2299.0,92716.0,12607202046.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3259,Other Chemical Product and Preparation Manufacturing,3036.0,62524.81,5746736095.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3271,Clay Product and Refractory Manufacturing,1482.0,34256.16,2375140105.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3272,Glass and Glass Product Manufacturing,774.0,33523.57,2719155136.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3273,Cement and Concrete Product Manufacturing,9387.0,207311.23,16111090358.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3274,Lime and Gypsum Product Manufacturing,374.0,16389.57,1500354576.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,4417.0,80596.98,5814410759.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3329,Other Fabricated Metal Product Manufacturing,1452.0,69965.66,6328214729.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3339,Other General Purpose Machinery Manufacturing,2116.0,84396.0,6893086424.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3353,Electrical Equipment Manufacturing,1601.0,80067.16,6913549358.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3359,Other Electrical Equipment and Component Manufacturing,872.0,35109.74,2903511750.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3365,Railroad Rolling Stock Manufacturing,388.0,22433.08,1918865742.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3366,Ship and Boat Building,2273.0,189400.5,15641191920.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3369,Other Transportation Equipment Manufacturing,1470.0,39030.9,2895481643.0
1,Manufacturing,13,x-All Other Manufacturing,0 ,000,00000,United States,2024,0,0,3399,Other Miscellaneous Manufacturing,8887.0,114311.74,7576552700.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3131,"Fiber, Yarn, and Thread Mills",7.0,34.08,1661147.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3132,Fabric Mills,12.0,482.5,19656827.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,20.0,201.91,9095455.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3141,Textile Furnishings Mills,34.0,804.49,26706117.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3149,Other Textile Product Mills,121.0,1189.91,48890416.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3152,Cut and Sew Apparel Manufacturing,16.0,175.91,5348025.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,1,3159,Apparel Accessories and Other Apparel Manufacturing,7.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,1,3162,Footwear Manufacturing,6.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3219,Other Wood Product Manufacturing,129.0,2624.33,100882514.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3221,"Pulp, Paper, and Paperboard Mills",9.0,722.66,48135031.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3222,Converted Paper Product Manufacturing,139.0,8189.4,453017841.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3231,Printing and Related Support Activities,628.0,14674.07,642370303.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3241,Petroleum and Coal Products Manufacturing,39.0,1764.98,151594341.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3251,Basic Chemical Manufacturing,47.0,1141.0,104612161.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3259,Other Chemical Product and Preparation Manufacturing,46.0,138.83,9442122.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3271,Clay Product and Refractory Manufacturing,37.0,1007.99,59594347.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3272,Glass and Glass Product Manufacturing,16.0,1305.08,94529571.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3273,Cement and Concrete Product Manufacturing,216.0,3349.16,192398475.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,1,3274,Lime and Gypsum Product Manufacturing,10.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,126.0,3571.91,204316527.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3329,Other Fabricated Metal Product Manufacturing,22.0,761.41,40160565.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3339,Other General Purpose Machinery Manufacturing,66.0,4682.91,260668039.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3353,Electrical Equipment Manufacturing,34.0,2025.75,116411711.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3359,Other Electrical Equipment and Component Manufacturing,11.0,422.74,23568045.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3365,Railroad Rolling Stock Manufacturing,10.0,914.33,52594656.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,1,3366,Ship and Boat Building,27.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3369,Other Transportation Equipment Manufacturing,43.0,533.25,26149312.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2019,0,0,3399,Other Miscellaneous Manufacturing,213.0,6723.41,347715106.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,1,3122,Tobacco Manufacturing,4.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3131,"Fiber, Yarn, and Thread Mills",8.0,33.5,1892485.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3132,Fabric Mills,15.0,330.33,15821336.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,20.0,173.75,7976848.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3141,Textile Furnishings Mills,35.0,804.74,31473836.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3149,Other Textile Product Mills,121.0,1140.83,48689682.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3152,Cut and Sew Apparel Manufacturing,20.0,197.41,6275959.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,1,3159,Apparel Accessories and Other Apparel Manufacturing,9.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,1,3162,Footwear Manufacturing,6.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3219,Other Wood Product Manufacturing,133.0,2541.75,105239270.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3221,"Pulp, Paper, and Paperboard Mills",11.0,734.08,51385655.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3222,Converted Paper Product Manufacturing,141.0,7935.81,457599902.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3231,Printing and Related Support Activities,632.0,13006.99,590562034.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3241,Petroleum and Coal Products Manufacturing,38.0,1697.73,160703588.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3251,Basic Chemical Manufacturing,47.0,1093.99,101550118.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3259,Other Chemical Product and Preparation Manufacturing,55.0,134.74,9828879.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3271,Clay Product and Refractory Manufacturing,39.0,891.25,53724662.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3272,Glass and Glass Product Manufacturing,17.0,1291.91,98365137.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3273,Cement and Concrete Product Manufacturing,210.0,3352.49,205337792.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,1,3274,Lime and Gypsum Product Manufacturing,9.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,122.0,3230.9,189864828.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3329,Other Fabricated Metal Product Manufacturing,22.0,810.16,43766490.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3339,Other General Purpose Machinery Manufacturing,69.0,4362.82,250816946.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3353,Electrical Equipment Manufacturing,38.0,1659.25,98715765.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3359,Other Electrical Equipment and Component Manufacturing,12.0,373.24,21198451.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3365,Railroad Rolling Stock Manufacturing,9.0,774.25,42838800.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,1,3366,Ship and Boat Building,22.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3369,Other Transportation Equipment Manufacturing,41.0,496.16,25369623.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2020,0,0,3399,Other Miscellaneous Manufacturing,217.0,5846.32,314265006.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,1,3122,Tobacco Manufacturing,4.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3131,"Fiber, Yarn, and Thread Mills",6.0,30.0,1900933.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3132,Fabric Mills,14.0,445.0,22723044.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3133,Textile and Fabric Finishing and Fabric Coating Mills,23.0,163.58,7723683.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3141,Textile Furnishings Mills,36.0,842.99,31952219.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3149,Other Textile Product Mills,119.0,1240.16,57318974.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3152,Cut and Sew Apparel Manufacturing,21.0,201.33,6745656.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,1,3159,Apparel Accessories and Other Apparel Manufacturing,11.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3162,Footwear Manufacturing,4.0,62.0,3022239.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3219,Other Wood Product Manufacturing,127.0,2496.66,118805240.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3221,"Pulp, Paper, and Paperboard Mills",10.0,754.5,53115299.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3222,Converted Paper Product Manufacturing,137.0,7689.15,483964008.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3231,Printing and Related Support Activities,616.0,12297.49,596275431.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3241,Petroleum and Coal Products Manufacturing,38.0,1132.41,142101058.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3251,Basic Chemical Manufacturing,46.0,1105.16,101919784.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3259,Other Chemical Product and Preparation Manufacturing,56.0,125.57,9513023.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3271,Clay Product and Refractory Manufacturing,41.0,975.99,61924393.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3272,Glass and Glass Product Manufacturing,15.0,1267.66,102164297.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3273,Cement and Concrete Product Manufacturing,210.0,3389.99,214040328.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,1,3274,Lime and Gypsum Product Manufacturing,10.0,0.0,0.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3279,Other Nonmetallic Mineral Product Manufacturing,119.0,3204.4,200803694.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3329,Other Fabricated Metal Product Manufacturing,24.0,690.58,42528795.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3339,Other General Purpose Machinery Manufacturing,70.0,4492.91,274377248.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3353,Electrical Equipment Manufacturing,41.0,1625.08,104638199.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3359,Other Electrical Equipment and Component Manufacturing,11.0,423.0,25698795.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,0,3365,Railroad Rolling Stock Manufacturing,10.0,780.58,43693215.0
1,Manufacturing,13,x-All Other Manufacturing,18,000,00000,Indiana,2021,0,1,3366,Ship and Boat Building,22.0,0.0,0.0
