display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2019,000000,,0,0,6796988.007338162,16470108.411095088
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2020,000000,,0,0,6628959.300361847,15945266.910325838
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2021,000000,,0,0,6957682.63432161,16327101.617913134
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2022,000000,,0,0,7406464.816056019,16993067.677659214
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2023,000000,,0,0,7479447.518229324,17083797.37633831
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2019,000000,,0,0,4997.823405121626,6728.338392959452
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2020,000000,,0,0,4976.7684439409795,6827.477000263743
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2021,000000,,0,0,5723.123707838996,7590.537930860669
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2022,000000,,0,0,6580.0319326742165,8464.5068836744
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2023,000000,,0,0,6088.75165700665,8049.755473254726
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,255162.63613095443,551381.8300564651
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,248895.30309301123,533308.4302965612
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,254466.1136518853,537386.2354030798
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,267655.90737072955,551275.315900876
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,274423.89950008417,555439.4610166437
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,59909.59667639167,156656.48604343523
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,58926.035510441085,151413.3334476709
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,63080.05693157912,156329.68168978547
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,66339.11671752672,160059.18952827284
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,67700.119000985,161399.74731293746
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2019,000000,,0,0,6503.59254887942,16161.977783978447
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2020,000000,,0,0,6011.01421495064,14841.984773532493
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2021,000000,,0,0,5973.662016691219,14811.19133333557
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2022,000000,,0,0,6274.482860916709,15371.518711600114
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2023,000000,,0,0,6444.655802503148,15629.496942164056
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,22252.44260336954,52893.246506353586
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,21066.626448167306,49543.25607833232
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,25287.71776459518,57271.81403358224
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,26688.51919337605,59205.62597615022
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,23406.725903920003,52064.30741203002
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2019,000000,,0,0,7581.368861385173,21500.437710871367
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2020,000000,,0,0,7187.77153824968,20570.82713101491
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2021,000000,,0,0,7659.606396813028,20843.017985498496
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2022,000000,,0,0,8076.269419179527,21573.11482456337
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2023,000000,,0,0,8061.041174349518,21277.58789709741
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2019,000000,,0,0,15537.023371756042,40443.12122673026
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,14537.293536477517,37665.228206926586
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,15437.531745245707,39440.5365505101
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,16693.452521424904,41764.85733934345
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,17250.496905802655,42175.979793170394
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0,0,62363.762504762344,141321.09995065667
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,63009.92329054762,138584.91495401063
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,66987.88924615139,143676.00965639314
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,72914.71853371493,151151.67719236558
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,76161.14091912932,153968.29584595052
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2019,000000,,0,0,3201.0532050816737,9628.903631085905
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2020,000000,,0,0,3127.757538099578,9290.811048364225
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2021,000000,,0,0,2858.731830873325,8497.445157265793
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2022,000000,,0,0,2721.0494276687245,8001.078246404179
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2023,000000,,0,0,2772.845930517135,8164.910529902592
