display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Total - All Industries,,,18,000,00000,Indiana,2019,000000,,0,0,101588.10667184214,172672.98708979823,200737.85014508883,683339.2258313106,662331.974802784,656834.713349404,560740.3209696884,201774.72313984815
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,4295.7834001762785,6956.710031528461,8314.381831863931,28764.95391924373,28809.104696623173,26792.384507799117,21928.025025254377,9543.648798544293
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,37358.370332906255,57986.2043052952,71210.49150150035,244775.91302352012,245114.44750817245,219662.42000843672,178648.63088681406,74224.37789534933
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,2113.133490569653,5817.392820856535,6338.657912412949,16830.095190128453,15147.275160735822,13451.906131819736,11970.218950803313,5051.749963677485
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,21904.646030075128,36197.71987140116,41901.18093905749,151313.2558479478,149866.39313002297,138912.5220773497,112527.70654128099,43412.77261654079
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2020,000000,,0,0,1352.206142161084,3212.009843600596,3422.733054906416,9699.362925745278,9175.017933230509,8905.99198884213,7791.744240212046,2828.1677271746153
0,0,Total - All Industries,,,18,000,00000,Indiana,2020,000000,,0,0,94301.72078271068,159777.73768951403,187252.1777422128,644206.9864120635,646627.3565353744,621544.7726305145,535599.806386663,185033.7435421959
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,36217.73802324628,60631.03885186631,66661.58168985178,244499.19599692692,230903.1411993175,221796.65456218802,191747.47855958293,64669.93632407379
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0,0,1445.9933908294308,2188.0270314759928,2471.5233055766835,8261.621553902512,8551.70305718567,8292.994806225308,7271.825365660392,2868.8190950058292
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,123404.972335666,201863.10334644114,260239.58491227916,968715.7836934021,968756.3662708183,921751.1257957245,775874.3147114832,334089.1160208618
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,1796.202483110658,5027.4026008281435,6043.611772182142,15719.016803906667,14301.284232533868,13203.609065983648,11340.14842485833,4329.047261271584
0,0,Total - All Industries,,,0,000,00000,United States,2021,000000,,0,0,4077332.4856713535,7157229.815103068,8520246.939142194,33004067.032809366,32819748.946549505,30309960.603708148,25754297.805981964,10045390.5465407
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,32865.863081216,54828.53093173727,62836.914397311986,228940.06401983852,224226.24940570342,208630.77201166275,180050.25147987646,61221.601486909065
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2019,000000,,0,0,7495.737100051307,12131.405157562504,14126.31324410119,47887.825997496526,45920.57037635353,45665.13056946919,40078.602315304546,14055.20325996381
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,2877.883543901008,6261.869207202078,7333.554924220874,21779.590853118243,21055.45003643198,19980.15768566809,16563.195562445686,5811.5292493376855
0,0,Total - All Industries,,,18,000,00000,Indiana,2021,000000,,0,0,111168.68337705654,166998.31304868427,190756.4231604933,659931.8213732141,661562.6323252213,631943.7684250246,539654.4439460768,199067.60778975682
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,2015.0437816615336,5243.319186023679,5854.5404163868225,16159.26753450594,14735.35416650592,13191.342779999384,11720.955190125467,4402.791894121899
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,107555.3876827624,205782.59700338007,264998.452557503,1024774.2521702392,995590.0642980882,960448.9645209427,809901.5668819621,316490.03739799955
