display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2019,000000,,0,0,135489.006754595,618333.6926799164,1015495.5773948452,4791423.486474417,5078239.0640087025,5509174.157975614,4825224.67440353,1293716.7587421867
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2020,000000,,0,0,145331.99122400425,625898.6124387694,981822.3430634836,4652807.529608137,4944086.0333921565,5241360.624618273,4688183.2001724895,1294735.8761698662
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2021,000000,,0,0,182823.24982299982,729476.1279250736,1058792.9030663276,4792847.298177947,5088491.404878822,5277100.825980772,4767665.9776897635,1387586.4646942005
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2022,000000,,0,0,193333.86260659728,797909.4404921485,1150795.0027414102,5084639.921765222,5342363.664596299,5428178.612471112,4883349.5329775885,1518962.456063865
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2023,000000,,0,0,186780.36445432538,779369.0597088501,1154521.2180497518,5112846.454470835,5429539.030074652,5410112.788429225,4872442.272889039,1617633.706492098
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2019,000000,,0,0,63.21386502849799,451.98481505622703,798.8547108316177,2816.1607800857087,2459.454927108706,2389.7070349337437,2217.986378034606,528.799286995652
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2020,000000,,0,0,55.826334984510005,391.04038871222497,771.2441030823312,2889.7085139237993,2523.018243948638,2415.8659789302797,2210.78405244454,546.757828178897
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2021,000000,,0,0,77.104571544729,542.6081344073428,884.0632277130161,3314.6754074969954,2724.5160689585987,2685.0455797021423,2444.360934330395,641.287714530115
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2022,000000,,0,0,87.28495126797598,720.6654352466222,999.1720143222979,3794.9431778091293,3090.2869414328725,2967.0443572095096,2670.752297929747,714.3896411286141
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2023,000000,,0,0,64.98509478649301,504.48980958797995,854.894401691865,3547.4410924813637,2946.8506113674,2836.9253493284536,2652.4674463881793,730.4533246340332
