display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,14020,Bloomington MSA,2023,000000,,1,1,21.029487179488893
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,24.18741258741818
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,23.05538461538
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,18020,Columbus MSA,2023,000000,,1,1,23.370769230740002
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,18.4206730769125
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,21780,Evansville MSA,2023,000000,,1,1,24.489423076919998
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,25.81307692308
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,26.09538461538
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29020,Kokomo MSA,2023,000000,,1,1,19.076923076925002
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,20.00625
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,20.780725524472725
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,1,1,21.338461538479997
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,34620,Muncie MSA,2023,000000,,1,1,23.55849358975
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,23.22634615384
1,2,"Telecommunications, Internet Services and Data Hosting",,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,20.230769230771433
1,2,"Telecommunications, Internet Services and Data Hosting",,,18,000,00000,Indiana,2023,000000,,1,1,23.407692307690912
1,3,Software,,,0,000,00000,United States,2023,000000,,1,1,51.6615384615
1,3,Software,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,48.1846153846
1,3,Software,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,42.0307692308
1,3,Software,,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,32.6769230769
1,3,Software,,,00,000,18020,Columbus MSA,2023,000000,,1,1,32.615384615400004
1,3,Software,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,17.5384615385
1,3,Software,,,00,000,21780,Evansville MSA,2023,000000,,1,1,23.3230769231
1,3,Software,,,00,000,23060,Fort Wayne MSA,2023,000000,,1,1,27.8769230769
1,3,Software,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,47.6923076923
1,3,Software,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,19.2615384615
1,3,Software,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,29.9692307692
