display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,1,Manufacturing,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,00,000,33140,Michigan City-La Porte MSA,2023,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,2,2,14.4615384615
2,1,Manufacturing,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,00,000,34620,Muncie MSA,2023,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,2,2,20.0
2,1,Manufacturing,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,00,000,43780,South Bend-Mishawaka MSA,2023,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,2,2,28.253205128199998
2,1,Manufacturing,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,00,000,45460,Terre Haute MSA,2023,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,2,2,24.0
2,1,Manufacturing,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,18,000,00000,Indiana,2023,3114,Fruit and Vegetable Preserving and Specialty Food Manufacturing,2,2,19.704615384620002
2,1,Manufacturing,3115,Dairy Product Manufacturing,0,000,00000,United States,2023,3115,Dairy Product Manufacturing,2,2,20.332307692319997
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,14020,Bloomington MSA,2023,3115,Dairy Product Manufacturing,2,2,12.0
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,16980,Chicago-Naperville-Elgin MSA,2023,3115,Dairy Product Manufacturing,2,2,19.40307692308
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,17140,Cincinnati MSA,2023,3115,Dairy Product Manufacturing,2,2,22.8153846154
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,18020,Columbus MSA,2023,3115,Dairy Product Manufacturing,2,2,14.9538461538
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,21140,Elkhart-Goshen MSA,2023,3115,Dairy Product Manufacturing,2,2,20.8205128205
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,21780,Evansville MSA,2023,3115,Dairy Product Manufacturing,2,2,18.06124999998
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,23060,Fort Wayne MSA,2023,3115,Dairy Product Manufacturing,2,2,21.07692307695
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,3115,Dairy Product Manufacturing,2,2,23.676923076925
2,1,Manufacturing,3115,Dairy Product Manufacturing,00,000,29020,Kokomo MSA,2023,3115,Dairy Product Manufacturing,2,2,
