statefips,countyfips,metrofips,geo_area,initiative,naics_title,naics_code,n_years,avg_growth,sd_growth,cv_growth,current_jobs
0,000,00000,United States,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,5,-0.6096694578377693,2.707171402398542,4.440392031445521,101377.03348
0,000,00000,United States,BioCrossroads,Phosphatic Fertilizer Manufacturing,325312,5,0.479364996848366,1.6397384639528616,3.420647053359109,5840.41671058
0,000,00000,United States,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,5,2.8455474877720794,9.323597717308687,3.276556710922647,44751.8029209
0,000,00000,United States,Conexus - Logistics,Metal and Mineral (except Petroleum) Merchant Wholesalers,4235,5,-0.09412612612798466,4.912291220522984,52.18839256003875,135482.66324762002
0,000,00000,United States,Conexus - Logistics,General Freight Trucking,4841,5,0.1560015884799104,3.662921820932496,23.48002899601372,1082004.584581
0,000,00000,United States,Conexus - Logistics,Petroleum and Petroleum Products Merchant Wholesalers,4247,5,-0.35882426990452965,3.147613733504352,8.772020171160161,101551.6125362
0,000,00000,United States,Conexus - Logistics,Support Activities for Water Transportation,4883,5,0.7418258992437667,5.924689618038946,7.986630857831605,98937.33239059
0,000,00000,United States,Conexus - Logistics,"Apparel, Piece Goods, and Notions Merchant Wholesalers",4243,5,-1.3294814006344868,8.249071726744344,6.204728943787799,140555.18276969998
0,000,00000,United States,Conexus - Logistics,Support Activities for Rail Transportation,4882,5,1.0957256663827053,6.642140310117234,6.061864309562797,38866.507908
0,000,00000,United States,Conexus - Logistics,Furniture and Home Furnishing Merchant Wholesalers,4232,5,-0.9017789676993405,4.661880090661879,5.169648281502372,111120.9581131
0,000,00000,United States,Conexus - Logistics,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,5,0.5813990567741079,2.8414234151096505,4.887217105021267,301380.4734305
0,000,00000,United States,Conexus - Logistics,Other Support Services,5619,5,0.7294939094248698,3.521044345902219,4.8266946446176595,64218.0536132
0,000,00000,United States,Conexus - Logistics,Grocery and Related Product Merchant Wholesalers,4244,5,0.9377427780012093,4.193324511928148,4.4717214680833735,827654.8840582999
0,000,00000,United States,Conexus - Manufacturing,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",3252,5,-0.04418680414514986,3.109047356412766,70.36144424927886,94839.23340081
0,000,00000,United States,Conexus - Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing",3212,5,0.07414156591034837,3.5528599739102313,47.919947876557295,81821.58469500001
0,000,00000,United States,Conexus - Manufacturing,Plastics Product Manufacturing,3261,5,-0.09230543854334083,3.8448355031081265,41.6534016173146,589253.4493734001
0,000,00000,United States,Conexus - Manufacturing,Converted Paper Product Manufacturing,3222,5,-0.11082212395435267,3.652939258922751,32.96218416123649,274038.4012011
0,000,00000,United States,Conexus - Manufacturing,Other Leather and Allied Product Manufacturing,3169,5,-0.24918499748345385,7.775909667316614,31.205368484645398,11179.7716242
0,000,00000,United States,Conexus - Manufacturing,Iron and Steel Mills and Ferroalloy Manufacturing,3311,5,-0.1252996561879538,3.663571255568759,29.238478117396237,85012.5046064
0,000,00000,United States,Conexus - Manufacturing,"Paint, Coating, and Adhesive Manufacturing",3255,5,0.08917681502189412,2.4647352141758243,27.63874459488936,65840.1829443
0,000,00000,United States,Conexus - Manufacturing,Household Appliance Manufacturing,3352,5,-0.340567914854759,7.323352872993316,21.50335528852295,60528.1236563
0,000,00000,United States,Conexus - Manufacturing,Glass and Glass Product Manufacturing,3272,11,-1.0892189032949702,21.185627364492067,19.450293508865784,33729.454657199996
0,000,00000,United States,Conexus - Manufacturing,Apparel Accessories and Other Apparel Manufacturing,3159,5,0.5689282232845552,10.766015516266036,18.92332824360746,12577.3001826
0,000,00000,United States,Finance & Insurance,Mortgage and Nonmortgage Loan Brokers,522310,5,0.30389217845084604,19.817320545451214,65.21168345455335,83795.1647489
0,000,00000,United States,Finance & Insurance,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",522320,5,-0.062093012751185395,3.904880417288242,62.88759788376826,128472.163899
0,000,00000,United States,Finance & Insurance,Real Estate Credit,522292,5,-1.7563529150517625,17.750718025599298,10.106578167449994,179734.87202
0,000,00000,United States,Finance & Insurance,Direct Title Insurance Carriers,524127,5,-1.114339700914786,8.55014041890473,7.672831194909175,60912.9558544
0,000,00000,United States,Finance & Insurance,Credit Card Issuing,522210,5,-1.0702395276708132,5.927687328206668,5.538654829080392,65805.7598568
0,000,00000,United States,Finance & Insurance,Monetary Authorities–Central Bank,521110,5,1.260018231271507,4.88564971862075,3.8774436729304735,21439.1725767
0,000,00000,United States,Finance & Insurance,Commercial Banking,522110,5,-0.2958007358183212,1.1254478861401198,3.8047501235134256,1376502.63418
0,000,00000,United States,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,5,-0.745067896584184,2.8021232248099492,3.760896473538156,483102.458264
0,000,00000,United States,Finance & Insurance,Reinsurance Carriers,524130,5,1.730925045562124,4.860977686034478,2.808312063250468,33183.7464874
0,000,00000,United States,Finance & Insurance,Investment Banking and Securities Intermediation,523150,5,1.2052637929919574,2.939904688403874,2.439220945238742,457341.458469
0,000,00000,United States,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,5,0.06831412447432905,4.60149387370883,67.35786938816688,409493.068458
0,000,00000,United States,Healthcare,Other Residential Care Facilities,623990,5,0.0561419880190317,3.7031639071572826,65.9606835778943,167164.839301
0,000,00000,United States,Healthcare,Ambulance Services,621910,5,-0.08260850074112369,2.7579063893832174,33.385261379163275,171690.461871
0,000,00000,United States,Healthcare,Continuing Care Retirement Communities,623311,5,-0.5603519989954544,4.657647238883212,8.312002539890992,491416.560232
0,000,00000,United States,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,5,-0.9445231750720763,6.082279332871701,6.439523659551883,1514614.03868
0,000,00000,United States,Healthcare,HMO Medical Centers,621491,5,0.6520435288538029,3.3320984753214007,5.110239313591137,219073.787695
0,000,00000,United States,Healthcare,Offices of Dentists,621210,5,1.5338864444156666,7.2280301491081564,4.712232887527519,1043459.44011
0,000,00000,United States,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,5,0.7109098579417372,3.2772317548929704,4.609911816923429,133732.500836
0,000,00000,United States,Healthcare,Offices of Chiropractors,621310,5,0.9133725997184405,3.693323641988733,4.043611164958583,146762.554227
0,000,00000,United States,Healthcare,Offices of Podiatrists,621391,5,-0.8820905694133518,3.3719398500073128,3.822668518324455,33126.4351839
0,000,00000,United States,TechPoint,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",334416,5,-0.37051690426161077,6.682539438782906,18.035720804966477,16677.9973641
0,000,00000,United States,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,5,-0.29226656172992593,3.148746751330998,10.773544303849077,59514.1748646
0,000,00000,United States,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,5,0.46643215076260347,4.007021717029846,8.590792273814055,227886.933305
0,000,00000,United States,TechPoint,Other Communications Equipment Manufacturing,334290,5,-0.4273800890213253,3.2584984249278137,7.624357120589261,18150.6412198
0,000,00000,United States,TechPoint,Electronic Connector Manufacturing,334417,5,0.412413122331845,3.005223537478769,7.286925111613299,23037.2236596
0,000,00000,United States,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,5,-0.401850775229442,2.7224953711257367,6.774891424736687,106894.960966
0,000,00000,United States,TechPoint,Other Electronic Component Manufacturing,334419,5,0.770057203081087,3.3765015743147244,4.384741238449501,63506.7108249
0,000,00000,United States,TechPoint,Computer Training,611420,5,1.9278897528148284,8.230351850327795,4.269098810401899,19688.2698349
0,000,00000,United States,TechPoint,Satellite Telecommunications,517410,5,1.2758151122238703,4.4448927245624485,3.483963061712419,8958.21666447
0,000,00000,United States,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,5,2.8455474877720794,9.323597717308687,3.276556710922647,44751.8029209
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Other Wood Product Manufacturing,3219,5,0.34252581707856516,13.631845219258288,39.79800803199471,77.21726341348
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Scientific Research and Development Services,5417,5,0.3488966274216754,9.99978566992484,28.66117034097647,186.976457671442
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Beverage Manufacturing,3121,5,-1.1270990555276632,11.19200762119038,9.929923697745203,275.6566827314
00,000,14020,Bloomington MSA,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,5,-1.761302656664463,13.855869594574708,7.866830576872468,662.30518726752
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Other Miscellaneous Manufacturing,3399,5,1.5473225742365364,10.106623753035283,6.531685067686669,106.56060351056
00,000,14020,Bloomington MSA,Advanced & Traded Industries,"Advertising, Public Relations, and Related Services",5418,5,-3.4444452921149438,17.890439591768676,5.193997312926885,57.990346901759
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Medical Equipment and Supplies Manufacturing,3391,5,-1.4070282751591854,7.207207777954728,5.1222906498729275,4832.0784478
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Depository Credit Intermediation,5221,5,0.4364043663774986,1.6167784662173448,3.7047715164673645,571.8380032520281
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Couriers and Express Delivery Services,4921,5,2.776920023138436,9.725236770582592,3.502166677307208,191.786521401
00,000,14020,Bloomington MSA,Advanced & Traded Industries,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,5,6.863401666433544,23.571850687850944,3.4344268095414665,84.03609694677101
00,000,14020,Bloomington MSA,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,5,0.695088471469683,37.271178489821594,53.6207691821101,251.506534725
00,000,14020,Bloomington MSA,AgriNovus,Breweries,312120,5,-8.421258158832817,23.87029625026674,2.834528499192234,94.0583126924
00,000,14020,Bloomington MSA,AgriNovus,General Line Grocery Merchant Wholesalers,424410,5,21.501244915776308,57.54911384167592,2.676547989063176,153.21191171
00,000,14020,Bloomington MSA,AgriNovus,Fresh Fruit and Vegetable Merchant Wholesalers,424480,5,14.01295895434294,30.981245187493837,2.21089958861915,79.4433221555
00,000,14020,Bloomington MSA,AgriNovus,Crop Production,111000,5,6.951195489301399,12.304600577668593,1.7701416391765463,67.8396514645
00,000,14020,Bloomington MSA,AgriNovus,Pharmaceutical Preparation Manufacturing,325412,5,16.6529282346395,27.547272171517044,1.6541998970617304,65.8198366372
00,000,14020,Bloomington MSA,AgriNovus,Confectionery Merchant Wholesalers,424450,5,47.944197279361994,63.82388311761551,1.3312118408349922,93.2523213375
00,000,14020,Bloomington MSA,AgriNovus,Wineries,312130,5,7.14090413596369,4.747207079633771,0.6647907588795994,181.598370039
00,000,14020,Bloomington MSA,AgriNovus,Sawmills,321113,5,23.51389823975111,15.333217604818406,0.6520916884337382,96.8333333333
00,000,14020,Bloomington MSA,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,5,-1.3790289570760783,7.234206354525559,5.245869796573432,4832.0784478
00,000,14020,Bloomington MSA,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,5,16.6529282346395,27.547272171517044,1.6541998970617304,3290.99183186
00,000,14020,Bloomington MSA,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,5,6.081205411209396,8.207640298551732,1.3496732544871302,388.82666924717097
00,000,14020,Bloomington MSA,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,5,4.8055248828056385,5.246493026494592,1.0917627427685903,153.43704941235302
00,000,14020,Bloomington MSA,Conexus - Logistics,Couriers and Express Delivery Services,4921,5,2.776920023138436,9.725236770582592,3.502166677307208,191.786521401
00,000,14020,Bloomington MSA,Conexus - Logistics,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,4236,5,6.863401666433542,23.571850687850947,3.4344268095414687,84.036096946771
00,000,14020,Bloomington MSA,Conexus - Logistics,Specialized Freight Trucking,4842,5,3.479121571661814,11.933897745250798,3.430146805577286,314.1753907367
00,000,14020,Bloomington MSA,Conexus - Logistics,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,5,7.053575816740432,19.892770297558855,2.8202390977845355,85.72235921888
00,000,14020,Bloomington MSA,Conexus - Logistics,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,5,2.971125521385125,7.829147452329493,2.63507798508613,148.85469041101
00,000,14020,Bloomington MSA,Conexus - Logistics,Miscellaneous Durable Goods Merchant Wholesalers,4239,5,9.202389534608553,23.839148598610887,2.5905389582734006,210.812657010428
00,000,14020,Bloomington MSA,Conexus - Logistics,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,5,4.365225339858651,7.596830139320948,1.74030652437451,423.586346845826
00,000,14020,Bloomington MSA,Conexus - Logistics,Miscellaneous Nondurable Goods Merchant Wholesalers,4249,5,52.401734458028784,90.15790685037733,1.720513791820944,116.08666225359
00,000,14020,Bloomington MSA,Conexus - Logistics,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",4237,5,4.860205170625802,8.09185682429198,1.664920829515119,72.507876410333
00,000,14020,Bloomington MSA,Conexus - Logistics,Grocery and Related Product Merchant Wholesalers,4244,5,4.3298789169979885,6.239156323316682,1.4409539950004981,577.4140899280001
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Beverage Manufacturing,3121,5,-1.1270990555276632,11.19200762119038,9.929923697745203,275.6566827314
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Plastics Product Manufacturing,3261,5,-1.9930531016143571,6.657331539605078,3.3402680210641114,753.166781191
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Other Miscellaneous Manufacturing,3399,11,25.115395780360853,76.46099640436506,3.0443874774274606,76.9772782601
00,000,14020,Bloomington MSA,Conexus - Manufacturing,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,5,-3.142200135724658,7.288634556144633,2.319595901380648,60.2674521354
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Pharmaceutical and Medicine Manufacturing,3254,5,16.74724977286516,27.549345388249527,1.6450071362097036,3304.296116485
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Motor Vehicle Parts Manufacturing,3363,5,-10.853467048481615,16.884992929496764,1.5557234249731242,96.5254330477
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Aerospace Product and Parts Manufacturing,3364,5,271.11742066950507,417.70030875477585,1.5406620043938706,51.5171044747
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Cutlery and Handtool Manufacturing,3322,5,39.36307735818602,60.3152559635555,1.5322799946435648,69.1971561862
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Communications Equipment Manufacturing,3342,5,41.80215058090152,58.83417531801411,1.4074437439324987,79.5195822957
00,000,14020,Bloomington MSA,Conexus - Manufacturing,Other Nonmetallic Mineral Product Manufacturing,3279,5,-4.275631698788018,3.854814081018509,0.9015776737999217,212.485110402
00,000,14020,Bloomington MSA,Finance & Insurance,Insurance Agencies and Brokerages,524210,5,-1.4685333111699266,14.11347450866778,9.61059201130691,654.897678168
00,000,14020,Bloomington MSA,Finance & Insurance,Investment Banking and Securities Intermediation,523150,5,-1.416272188698504,10.437180296025366,7.369473452427747,58.3419121418
00,000,14020,Bloomington MSA,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,5,1.0856551289049365,7.535325330556268,6.940809406166482,101.529652644
00,000,14020,Bloomington MSA,Finance & Insurance,Commercial Banking,522110,5,-0.8226023292889417,1.8633014237501313,2.2651302548106944,348.44537344
00,000,14020,Bloomington MSA,Finance & Insurance,Portfolio Management and Investment Advice,523940,5,10.872039938799979,14.263908422973014,1.3119808704959024,85.25
00,000,14020,Bloomington MSA,Finance & Insurance,Credit Unions,522130,5,3.759193880362446,2.94742092617623,0.78405664085941,222.911154963
00,000,14020,Bloomington MSA,Healthcare,Home Health Care Services,621610,5,-1.9458915899014957,18.491901420400417,9.503048122704774,371.579810016
00,000,14020,Bloomington MSA,Healthcare,Offices of Dentists,621210,5,0.8379094180344906,7.510738383105355,8.963663877562709,445.291025943
00,000,14020,Bloomington MSA,Healthcare,Continuing Care Retirement Communities,623311,5,-2.474023827388292,13.970302062389882,5.646793659678556,282.479087906
00,000,14020,Bloomington MSA,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,5,1.1443105466037218,3.842626813076606,3.3580279623231677,1645.78590435
00,000,14020,Bloomington MSA,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,5,1.3266061996618506,4.320557876596523,3.256850358228256,407.877045331
00,000,14020,Bloomington MSA,Healthcare,Diagnostic Imaging Centers,621512,5,14.578416848751008,37.3633934802519,2.5629253071778484,88.2402516071
00,000,14020,Bloomington MSA,Healthcare,General Medical and Surgical Hospitals,622110,5,5.04227756798536,12.242664879571175,2.4280029638397567,2881.43681111
00,000,14020,Bloomington MSA,Healthcare,Assisted Living Facilities for the Elderly,623312,5,9.200056000431553,21.69794769754572,2.3584582198769137,203.799251326
00,000,14020,Bloomington MSA,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,5,5.584804047338192,10.22151950610112,1.8302378059213844,115.450130515
00,000,14020,Bloomington MSA,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,5,17.77835943431421,29.981093772462426,1.68638134937218,357.355794084
00,000,14020,Bloomington MSA,TechPoint,Software Publishers,513210,5,13.92959703018896,41.84436144787202,3.0039893729290736,74.8333333333
00,000,14020,Bloomington MSA,TechPoint,Custom Computer Programming Services,541511,5,-6.110287432221983,10.664302597758487,1.7453029364087467,262.648054642
00,000,14020,Bloomington MSA,TechPoint,Wired Telecommunications Carriers,517111,5,7.5344623196174725,11.082788276925829,1.4709461414478886,261.196648488
00,000,14020,Bloomington MSA,TechPoint,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,334220,5,41.80215058090152,58.83417531801411,1.4074437439324987,79.5195822957
00,000,14020,Bloomington MSA,TechPoint,Computer Systems Design Services,541512,5,6.866310332746115,8.534967041399021,1.2430208696940068,149.672492535
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Fabric Mills,3132,5,0.009090005769471787,8.91051437118482,980.2539841184946,388.69561669828
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Rubber Product Manufacturing,3262,5,-0.008038606142604099,3.928222556923253,488.6696135171898,2294.6361945037
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Apparel Accessories and Other Apparel Manufacturing,3159,5,0.0158224414982433,4.402465215522136,278.2418387207135,602.530217182
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Industrial Machinery Manufacturing,3332,5,-0.040007474247316654,4.2165147859004835,105.3931762808868,4162.27789348568
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Plastics Product Manufacturing,3261,5,-0.04382220636165224,3.094274291203916,70.60973301224836,29227.710933069004
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Other Transportation Equipment Manufacturing,3369,5,0.20658122421850766,14.288510061849507,69.1665475209697,424.0763263681
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Freight Transportation Arrangement,4885,5,-0.15107552338310856,5.9825564942252285,39.5997734130248,19483.8161192
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,3371,5,-0.20545493214857205,7.123047874005033,34.66963678853956,3282.5258162957
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Office Furniture (including Fixtures) Manufacturing,3372,5,0.2767002587879852,7.377921652010477,26.663949229131834,4178.6145018921
00,000,16980,Chicago-Naperville-Elgin MSA,Advanced & Traded Industries,Securities and Commodity Exchanges,5232,5,0.1485147890496452,3.7427904810133437,25.201466500162564,2637.58592431
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Crop Production,111000,5,0.032803093593403256,7.0273219015414545,214.2274136898679,3605.31527517
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Roasted Nuts and Peanut Butter Manufacturing,311911,5,0.2261252362506049,16.558008920759566,73.22494912690344,301.991762321
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Breweries,312120,5,0.15460082362190858,9.53471909445551,61.67314553105872,2018.36747175
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,424820,5,0.10691985583979768,4.630180492021106,43.305150906289015,4419.0238099
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Bottled Water Manufacturing,312112,5,0.5197173577800427,12.323837858339234,23.712576987961576,248.862005715
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,"Frozen Cakes, Pies, and Other Pastries Manufacturing",311813,5,-0.8573564731667082,14.21186478551103,16.57637777320148,522.422299892
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,333112,5,-1.1386821311422346,15.078914600761122,13.242426651268483,632.895961684
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,5,-1.2539545318920564,15.686613479254488,12.509714730713084,1015.84466726
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Tortilla Manufacturing,311830,5,0.4197542523869435,4.7822602568557775,11.393000141538364,1510.50622113
00,000,16980,Chicago-Naperville-Elgin MSA,AgriNovus,Fish and Seafood Merchant Wholesalers,424460,5,-1.0092776520305733,9.096166663238888,9.012551347925164,916.423770738
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,5,3.2293133999348282,22.02934142786354,6.821679626482868,480.132764532
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,5,1.1100461771260917,6.9256494177453645,6.239064248368354,1542.5448563
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Electromedical and Electrotherapeutic Apparatus Manufacturing,334510,5,1.579630746740175,9.195139729646687,5.821069100245329,1058.72120812
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,5,7.269940224648735,41.779437061841215,5.746874908295396,112.704997183
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Testing Laboratories and Services,541380,5,0.6455499759700434,2.900003160303161,4.492298455972269,638.1494718707601
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,5,1.1038561188334106,4.7038911468741915,4.261326332860672,3066.97486043
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,5,113.00775787065808,349.58296428035806,3.0934421748325436,148.573830103
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,5,1.0287688041024645,3.0849636867819354,2.9986948228600014,1270.82678323312
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Medical Laboratories,621511,5,-2.884349260087778,7.708553645339004,2.672545156720866,5650.58246771
00,000,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,5,2.050707474766693,5.276747136850207,2.573134979892994,6111.0891977
