display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,23.00675607287467
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,26.587899564445344
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,23.742273954115
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2023,000000,,0,0,23.997432894969887
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,25.0169338572813
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,22.980566924006833
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,22.571000667314046
0,0,Total - All Industries,,,18,000,00000,Indiana,2023,000000,,0,0,22.723433828137473
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,22.969977329577276
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,25.769845435842893
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2023,000000,,0,0,26.3882818670046
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0,0,22.831589854108362
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,24.559251621871795
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2023,000000,,0,0,24.146514255906435
0,0,Total - All Industries,,,0,000,00000,United States,2023,000000,,0,0,24.55886153846034
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2023,000000,,0,0,25.070594713654224
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,23.798014170037856
