display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,NAICS,naics_title,Year,group_by_sort,sort,wages
1,3,    523 - Securities and Investments,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,1,1,181638.85632693456
1,2,    522 - Credit Intermediation,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,1,1,71900.31001873895
1,3,    523 - Securities and Investments,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1,1,157302.6778700829
1,3,    523 - Securities and Investments,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,1,1,161195.57130207104
1,4,    524 - Insurance,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1,1,98727.9072644336
1,5,    525 - Funds and Trusts,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,1,1,101061.5125840952
1,3,    523 - Securities and Investments,,,00,000,18020,Columbus MSA,000000,,2022,1,1,200463.45951688875
1,4,    524 - Insurance,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,1,1,82796.05505579205
1,5,    525 - Funds and Trusts,,,00,000,21780,Evansville MSA,000000,,2019,1,1,0.0
1,5,    525 - Funds and Trusts,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1,1,90257.23282986411
1,5,    525 - Funds and Trusts,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,1,1,103831.88956590569
1,1,    521 - Central Bank,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,1,1,137617.499604
1,5,    525 - Funds and Trusts,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,1,1,106795.5488737525
1,2,    522 - Credit Intermediation,,,00,000,14020,Bloomington MSA,000000,,2020,1,1,76444.00209748057
1,2,    522 - Credit Intermediation,,,00,000,14020,Bloomington MSA,000000,,2023,1,1,85083.443325141
1,5,    525 - Funds and Trusts,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,1,1,60986.4127316
1,4,    524 - Insurance,,,00,000,34620,Muncie MSA,000000,,2021,1,1,73224.32679403007
1,5,    525 - Funds and Trusts,,,00,000,45460,Terre Haute MSA,000000,,2019,1,1,35093.04755233714
1,2,    522 - Credit Intermediation,,,0,000,00000,United States,000000,,2023,1,1,128746.96922020601
1,1,    521 - Central Bank,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,1,1,159204.139951
1,2,    522 - Credit Intermediation,,,00,000,17140,Cincinnati MSA,000000,,2020,1,1,102134.00925757842
1,3,    523 - Securities and Investments,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,1,1,180296.33114949134
1,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,000000,,2022,1,1,84758.44718920613
1,5,    525 - Funds and Trusts,,,00,000,23060,Fort Wayne MSA,000000,,2022,1,1,70315.58251195411
1,3,    523 - Securities and Investments,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,1,1,158664.97070284368
1,2,    522 - Credit Intermediation,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,1,1,85251.58743827973
1,3,    523 - Securities and Investments,,,00,000,45460,Terre Haute MSA,000000,,2019,1,1,98842.39556637958
1,4,    524 - Insurance,,,0,000,00000,United States,000000,,2023,1,1,120288.40088437696
1,4,    524 - Insurance,,,00,000,23060,Fort Wayne MSA,000000,,2021,1,1,89278.7120176862
1,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,1,1,105757.72838744469
