display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
0,0,Tech Total,,,0,000,00000,United States,2019,000000,,0,0,1887115.2475261197,3631897.59388529
0,0,Tech Total,,,0,000,00000,United States,2020,000000,,0,0,1898662.3510226498,3623014.19239945
0,0,Tech Total,,,0,000,00000,United States,2021,000000,,0,0,1973887.31508952,3697140.1069671903
0,0,Tech Total,,,0,000,00000,United States,2022,000000,,0,0,2139087.16694435,3898216.4108635695
0,0,Tech Total,,,0,000,00000,United States,2023,000000,,0,0,2147003.7060994497,3897490.4381367895
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,488.364323499555,924.5255900761638
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,432.02974270821,887.24030619406
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,415.91620706107705,834.204666679032
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,426.45095791026,787.477100357695
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,411.150929868344,782.624801672713
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,53944.95823230082,102068.47636243
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,52845.5177733741,98780.49292810449
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,52324.53307915171,95928.83727257005
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,55516.9315814726,95558.90607121309
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,53984.452454483166,92472.2804987879
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,8621.483009865678,19144.033024379132
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,8856.912494079817,19011.761140261406
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,9101.334834910193,19101.932331674452
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,9372.481040588891,19068.39120870289
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,9128.710953740529,18729.276303070445
0,0,Tech Total,,,00,000,18020,Columbus MSA,2019,000000,,0,0,215.37154247428438,644.8174405567661
0,0,Tech Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,210.4897018689,635.0056089809032
0,0,Tech Total,,,00,000,18020,Columbus MSA,2021,000000,,0,0,192.54808588885103,534.759045057242
0,0,Tech Total,,,00,000,18020,Columbus MSA,2022,000000,,0,0,167.571879544686,496.315328031234
0,0,Tech Total,,,00,000,18020,Columbus MSA,2023,000000,,0,0,176.591025315191,529.885836576082
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,569.6769062397641,622.622985779455
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,518.4547611037199,583.719376264435
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,524.0520853983,579.196766294567
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,574.3255935461852,628.205920948491
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,530.6900746989039,690.591083469692
0,0,Tech Total,,,00,000,21780,Evansville MSA,2019,000000,,0,0,624.2213373850101,1434.438834333806
0,0,Tech Total,,,00,000,21780,Evansville MSA,2020,000000,,0,0,760.4177253674501,1565.5006625467197
0,0,Tech Total,,,00,000,21780,Evansville MSA,2021,000000,,0,0,698.0465742602851,1464.3982164494473
0,0,Tech Total,,,00,000,21780,Evansville MSA,2022,000000,,0,0,682.5183019500639,1415.8098482057992
0,0,Tech Total,,,00,000,21780,Evansville MSA,2023,000000,,0,0,656.962420116871,1360.8603292234227
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2019,000000,,0,0,2078.1480789908182,3945.242611788455
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,1918.2961253493127,3891.3008023394864
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,1999.6559618986366,3979.3233415603095
