display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2025,000000,,0,0,140616.9443590705
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,233377.40797706094
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,696450.7462493236
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,0,0,42111.24570293151
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2021,000000,,0,0,134984.06240966768
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,36939.336504042396
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,652334.6872473864
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,673659.2626979529
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2028,000000,,0,0,736817.5219207514
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2028,000000,,0,0,48299.58067556674
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,75126.85199764806
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,4631370.196455169
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,1117550.4338549208
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,140748.46881006664
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0,0,1072956.9441302367
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,1103199.162808078
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,37432.99434894573
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2028,000000,,0,0,36622.00792559047
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,111477.42591740256
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2028,000000,,0,0,42415.30816331127
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2026,000000,,0,0,48214.645661818875
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2019,000000,,0,0,146133.7885309699
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,65853.58362316478
0,0,Total - All Industries,,,0,000,00000,United States,2023,000000,,0,0,161341988.63256085
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2026,000000,,0,0,81376.34605796264
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,4685575.966535403
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2027,000000,,0,0,1188177.203614591
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2026,000000,,0,0,37046.28442713005
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2019,000000,,0,0,48532.78195119259
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2023,000000,,0,0,47522.985589556025
