display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,2,    522 - Credit Intermediation,,,00,000,18020,Columbus MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,12.0
2,2,    522 - Credit Intermediation,,,00,000,18020,Columbus MSA,2023,522390,Other Activities Related to Credit Intermediation,2,2,
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522110,Commercial Banking,2,2,20.4923076923
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522130,Credit Unions,2,2,15.2307692308
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522180,Savings Institutions and Other Depository Credit Intermediation,2,2,11.5
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522220,Sales Financing,2,2,16.0615384615
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522291,Consumer Lending,2,2,31.8769230769
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522292,Real Estate Credit,2,2,11.0
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",2,2,19.0153846154
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522310,Mortgage and Nonmortgage Loan Brokers,2,2,83.9384615385
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,17.0461538462
2,2,    522 - Credit Intermediation,,,00,000,21140,Elkhart-Goshen MSA,2023,522390,Other Activities Related to Credit Intermediation,2,2,16.6394230769
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522110,Commercial Banking,2,2,31.0769230769
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522130,Credit Unions,2,2,16.5538461538
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522180,Savings Institutions and Other Depository Credit Intermediation,2,2,32.1846153846
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522210,Credit Card Issuing,2,2,26.1466346154
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522220,Sales Financing,2,2,25.0
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522291,Consumer Lending,2,2,21.4769230769
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522292,Real Estate Credit,2,2,37.8461538462
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",2,2,14.9538461538
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522310,Mortgage and Nonmortgage Loan Brokers,2,2,75.2615384615
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,29.9692307692
2,2,    522 - Credit Intermediation,,,00,000,21780,Evansville MSA,2023,522390,Other Activities Related to Credit Intermediation,2,2,16.0615384615
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522110,Commercial Banking,2,2,21.3538461538
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522130,Credit Unions,2,2,18.5230769231
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522180,Savings Institutions and Other Depository Credit Intermediation,2,2,32.6769230769
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522210,Credit Card Issuing,2,2,24.0384615385
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522220,Sales Financing,2,2,28.8615384615
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522291,Consumer Lending,2,2,20.0
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522292,Real Estate Credit,2,2,23.0769230769
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",2,2,26.0307692308
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522310,Mortgage and Nonmortgage Loan Brokers,2,2,84.1230769231
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,21.4769230769
2,2,    522 - Credit Intermediation,,,00,000,23060,Fort Wayne MSA,2023,522390,Other Activities Related to Credit Intermediation,2,2,16.0615384615
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522110,Commercial Banking,2,2,36.1230769231
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522130,Credit Unions,2,2,17.5384615385
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522180,Savings Institutions and Other Depository Credit Intermediation,2,2,43.4461538462
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522210,Credit Card Issuing,2,2,46.9538461538
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522220,Sales Financing,2,2,19.5076923077
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522291,Consumer Lending,2,2,16.6769230769
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522292,Real Estate Credit,2,2,33.6615384615
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",2,2,23.3230769231
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522310,Mortgage and Nonmortgage Loan Brokers,2,2,28.3692307692
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2,2,18.8923076923
2,2,    522 - Credit Intermediation,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,522390,Other Activities Related to Credit Intermediation,2,2,25.2923076923
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522110,Commercial Banking,2,2,22.0307692308
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522130,Credit Unions,2,2,18.9538461538
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522180,Savings Institutions and Other Depository Credit Intermediation,2,2,
2,2,    522 - Credit Intermediation,,,00,000,29020,Kokomo MSA,2023,522220,Sales Financing,2,2,
