display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
1,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,8985.965999999999
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,88.0
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,0.0
1,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,1,1,300.0
1,3,MedDev,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,1,1,1188.0
1,1,Ag/Bio,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,8.0
1,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2019,000000,,1,1,987.076
1,6,Bio-Logistics,,,18,000,00000,Indiana,2021,000000,,1,1,5491.534
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,1694.0
1,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,2570.0
1,4,Research/Testing,,,00,000,21780,Evansville MSA,2022,000000,,1,1,222.96400000000003
1,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2019,000000,,1,1,50.0
1,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,65.55199999999999
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,2023,000000,,1,1,16.0
1,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,1,1,1508.9339999999997
1,2,Pharma,,,00,000,34620,Muncie MSA,2020,000000,,1,1,192.0
1,2,Pharma,,,00,000,45460,Terre Haute MSA,2019,000000,,1,1,248.0
1,3,MedDev,,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,1,1,844.0
1,6,Bio-Logistics,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,52.228
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,1,1,122.0
1,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,62.0
1,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,1287.244
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,11920.0
1,6,Bio-Logistics,,,00,000,34620,Muncie MSA,2020,000000,,1,1,9.224
1,6,Bio-Logistics,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,43.534
1,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,1,1,122.0
1,2,Pharma,,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,290.0
1,4,Research/Testing,,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,2181.1299999999997
1,3,MedDev,,,0,000,00000,United States,2022,000000,,1,1,483084.0
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,1272.0
1,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,1,1,92.0
1,6,Bio-Logistics,,,18,000,00000,Indiana,2020,000000,,1,1,4599.041999999998
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,12710.0
1,1,Ag/Bio,,,00,000,21780,Evansville MSA,2019,000000,,1,1,48.0
1,4,Research/Testing,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,65.07799999999999
1,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,1,1,80.0
1,1,Ag/Bio,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,0.0
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,0.0
1,2,Pharma,,,00,000,21780,Evansville MSA,2023,000000,,1,1,448.0
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2019,000000,,1,1,10.0
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,2019,000000,,1,1,0.0
1,3,MedDev,,,00,000,21780,Evansville MSA,2022,000000,,1,1,290.0
