display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2019,000000,,0,0,23267112.97058281
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2020,000000,,0,0,22574521.490882926
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2021,000000,,0,0,23284649.677570228
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2022,000000,,0,0,24403368.706812754
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2023,000000,,0,0,24566305.860714886
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2024,000000,,0,0,24428330.105422486
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2025,000000,,0,0,24818866.311643686
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2026,000000,,0,0,25107435.56355457
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2027,000000,,0,0,25322091.378070805
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2028,000000,,0,0,25484369.369424317
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2019,000000,,0,0,11756.374000452246
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2020,000000,,0,0,11809.81039602234
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2021,000000,,0,0,13304.911357677644
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2022,000000,,0,0,15036.48833310484
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2023,000000,,0,0,14131.078759814505
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2024,000000,,0,0,13170.21103205316
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2025,000000,,0,0,13476.51483661699
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2026,000000,,0,0,13714.061049832259
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2027,000000,,0,0,13902.720991942611
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2028,000000,,0,0,14055.126040736774
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,806545.9299913836
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,782212.8734069197
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,792081.2377985367
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,819302.3196236341
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,830097.3877600137
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,832018.5959104428
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2025,000000,,0,0,837771.0581436186
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2026,000000,,0,0,841434.5813573101
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2027,000000,,0,0,843595.0450523649
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2028,000000,,0,0,844687.467911328
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2019,000000,,0,0,216464.35862744256
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,210097.49933558996
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,219276.61074450056
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,226360.03350674012
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,228844.34834731286
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,228331.43448466694
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2025,000000,,0,0,231609.28170622236
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2026,000000,,0,0,233868.701553062
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2027,000000,,0,0,235401.6797707957
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2028,000000,,0,0,236403.0513086739
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2019,000000,,0,0,22650.813753174847
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2020,000000,,0,0,20833.986960064165
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2021,000000,,0,0,20798.235502470736
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2022,000000,,0,0,21642.88995220217
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2023,000000,,0,0,22070.31985334114
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2024,000000,,0,0,21903.730799481873
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2025,000000,,0,0,21959.614158763485
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2026,000000,,0,0,21952.04356917551
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2027,000000,,0,0,21895.825610253793
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2028,000000,,0,0,21809.554680625188
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2019,000000,,0,0,75123.99527131351
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,70544.81739681463
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,82470.33227221353
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,85816.07733156231
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,75453.04736322198
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,71085.53373878135
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2025,000000,,0,0,70153.08761753957
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2026,000000,,0,0,69288.12688635869
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2027,000000,,0,0,68447.08909161772
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2028,000000,,0,0,67662.87354048796
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2019,000000,,0,0,29089.65869865999
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2020,000000,,0,0,27764.401025858624
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2021,000000,,0,0,28505.932556249765
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2022,000000,,0,0,29698.788790826213
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2023,000000,,0,0,29422.89481337253
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2024,000000,,0,0,29256.607848458545
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2025,000000,,0,0,29511.434895217462
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2026,000000,,0,0,29677.412307121023
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2027,000000,,0,0,29779.55622309586
0,0,Manufacturing & Logistics Total,0,,00,000,21780,Evansville MSA,2028,000000,,0,0,29834.0061552224
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2019,000000,,0,0,56002.1097289318
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,52211.896656029334
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,54825.77623171827
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,58448.40397138403
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,59410.1794293934
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,58683.194219318975
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2025,000000,,0,0,59543.93741196056
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2026,000000,,0,0,60151.171359840024
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2027,000000,,0,0,60575.23338391613
0,0,Manufacturing & Logistics Total,0,,00,000,23060,Fort Wayne MSA,2028,000000,,0,0,60868.961464523134
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2019,000000,,0,0,203938.67039797784
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,201827.39347614467
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,210824.1777217268
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,224302.006784626
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,230264.69331527918
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,0,0,229923.9824464853
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2025,000000,,0,0,235149.88668060434
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2026,000000,,0,0,239013.00446230808
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2027,000000,,0,0,241902.9891937602
0,0,Manufacturing & Logistics Total,0,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2028,000000,,0,0,244094.16733038815
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2019,000000,,0,0,12828.386013022444
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2020,000000,,0,0,12418.423299096976
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2021,000000,,0,0,11365.224007961475
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2022,000000,,0,0,10727.361731374658
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2023,000000,,0,0,10938.308826809869
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2024,000000,,0,0,10779.359952062765
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2025,000000,,0,0,10472.820453042732
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2026,000000,,0,0,10192.594843903677
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2027,000000,,0,0,9926.111269865552
0,0,Manufacturing & Logistics Total,0,,00,000,29020,Kokomo MSA,2028,000000,,0,0,9677.171679205972
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2019,000000,,0,0,25439.73035169245
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,23842.72788091521
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,24838.05583257371
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,25991.36739449615
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,27394.279482601374
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,27383.831585319556
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2025,000000,,0,0,27952.594989500933
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2026,000000,,0,0,28369.43085194596
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2027,000000,,0,0,28673.230621654853
0,0,Manufacturing & Logistics Total,0,,00,000,29200,Lafayette-West Lafayette MSA,2028,000000,,0,0,28903.066713279477
0,0,Manufacturing & Logistics Total,0,,00,000,31140,Louisville/Jefferson County MSA,2019,000000,,0,0,167240.74837002868
0,0,Manufacturing & Logistics Total,0,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,164435.53425863094
0,0,Manufacturing & Logistics Total,0,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,169895.7830399694
0,0,Manufacturing & Logistics Total,0,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,178276.53846746098
