display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
2,3,    623 - Nursing and Residential Care,,,00,000,21140,Elkhart-Goshen MSA,2016,623220,Residential Mental Health and Substance Abuse Facilities,2,2,0.0
2,3,    623 - Nursing and Residential Care,,,00,000,18020,Columbus MSA,2023,623311,Continuing Care Retirement Communities,2,2,13.0
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2019,621210,Offices of Dentists,2,2,598.0
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2011,621991,Blood and Organ Banks,2,2,3.0
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2013,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,3.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2014,621910,Ambulance Services,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621111,Offices of Physicians (except Mental Health Specialists),2,2,11146.0
2,3,    623 - Nursing and Residential Care,,,18,000,00000,Indiana,2021,623311,Continuing Care Retirement Communities,2,2,2736.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2024,621610,Home Health Care Services,2,2,159.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2017,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,30753.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2014,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,374.0
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2016,621210,Offices of Dentists,2,2,23.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2024,621391,Offices of Podiatrists,2,2,3316.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2015,621511,Medical Laboratories,2,2,134.0
2,1,    621 - Ambulatory Care,,,00,000,29200,Lafayette-West Lafayette MSA,2016,621910,Ambulance Services,2,2,1.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2012,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,186.0
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2015,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,486.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,621410,Family Planning Centers,2,2,102.0
2,3,    623 - Nursing and Residential Care,,,18,000,00000,Indiana,2024,623311,Continuing Care Retirement Communities,2,2,1507.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2016,621492,Kidney Dialysis Centers,2,2,355.0
2,3,    623 - Nursing and Residential Care,,,00,000,33140,Michigan City-La Porte MSA,2012,623311,Continuing Care Retirement Communities,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2011,621410,Family Planning Centers,2,2,12.0
2,1,    621 - Ambulatory Care,,,00,000,34620,Muncie MSA,2020,621492,Kidney Dialysis Centers,2,2,35.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2025,621910,Ambulance Services,2,2,27.0
2,3,    623 - Nursing and Residential Care,,,00,000,31140,Louisville/Jefferson County MSA,2021,623990,Other Residential Care Facilities,2,2,501.0
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2020,621320,Offices of Optometrists,2,2,4.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,621330,Offices of Mental Health Practitioners (except Physicians),2,2,1430.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2025,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,164.0
2,3,    623 - Nursing and Residential Care,,,00,000,33140,Michigan City-La Porte MSA,2011,623220,Residential Mental Health and Substance Abuse Facilities,2,2,0.0
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2019,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,1862.0
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,13153.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2013,621330,Offices of Mental Health Practitioners (except Physicians),2,2,11.0
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2024,621112,"Offices of Physicians, Mental Health Specialists",2,2,1297.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,621610,Home Health Care Services,2,2,5857.0
2,3,    623 - Nursing and Residential Care,,,00,000,43780,South Bend-Mishawaka MSA,2022,623311,Continuing Care Retirement Communities,2,2,383.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2018,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,5686.0
2,2,    622 - Hospitals,,,00,000,23060,Fort Wayne MSA,2012,622110,General Medical and Surgical Hospitals,2,2,1763.0
2,3,    623 - Nursing and Residential Care,,,00,000,18020,Columbus MSA,2011,623990,Other Residential Care Facilities,2,2,1.0
2,1,    621 - Ambulatory Care,,,00,000,34620,Muncie MSA,2016,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,13.0
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2021,621330,Offices of Mental Health Practitioners (except Physicians),2,2,450.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2024,621111,Offices of Physicians (except Mental Health Specialists),2,2,772598.0
2,2,    622 - Hospitals,,,00,000,14020,Bloomington MSA,2020,622210,Psychiatric and Substance Abuse Hospitals,2,2,326.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2016,621498,All Other Outpatient Care Centers,2,2,41655.0
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2021,621492,Kidney Dialysis Centers,2,2,69927.0
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2025,621420,Outpatient Mental Health and Substance Abuse Centers,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2012,621420,Outpatient Mental Health and Substance Abuse Centers,2,2,2.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2021,621511,Medical Laboratories,2,2,118.0
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2018,621330,Offices of Mental Health Practitioners (except Physicians),2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,34620,Muncie MSA,2017,621492,Kidney Dialysis Centers,2,2,52.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2010,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2017,621111,Offices of Physicians (except Mental Health Specialists),2,2,263.0
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2014,621491,HMO Medical Centers,2,2,66.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2023,621991,Blood and Organ Banks,2,2,0.0
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2023,621512,Diagnostic Imaging Centers,2,2,21.0
2,2,    622 - Hospitals,,,00,000,14020,Bloomington MSA,2017,622210,Psychiatric and Substance Abuse Hospitals,2,2,119.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2015,621111,Offices of Physicians (except Mental Health Specialists),2,2,89.0
2,3,    623 - Nursing and Residential Care,,,00,000,29200,Lafayette-West Lafayette MSA,2024,623311,Continuing Care Retirement Communities,2,2,19.0
