year,statefips,metrofips,geo_area,cicp_initiative,jobs14to18,jobs19to21,jobs22to24,jobs25to34,jobs35to44,jobs45to54,jobs55to64,jobs65plus
2022,00,45460,Terre Haute MSA,AgriNovus,95.6249720495528,290.02549481292573,277.14358023375604,1339.7845182398041,1402.1194545448361,1444.1281915523882,1258.4433192909842,504.1974043249392
2021,00,17140,Cincinnati MSA,AgriNovus,2660.331281802255,4204.7962344808275,5598.57938239067,25752.839849318712,26174.2205766673,23348.90693780558,20470.391097422405,5867.260716970152
2022,00,29020,Kokomo MSA,AgriNovus,16.522039590052,88.48973940770799,175.742570899684,492.6812040741559,533.8863969015441,468.1337848612599,493.73897739854,176.55654271065197
2022,00,43780,South Bend-Mishawaka MSA,AgriNovus,491.85971595352794,457.7194285705413,502.6704500124055,2125.5616722926798,2066.8220212930487,1857.1002969521312,1880.1293701637653,692.110098201991
2024,0,00000,United States,AgriNovus,403429.7714059874,773383.9375707238,1023707.9365673128,4410920.828608453,4724518.2614151295,4295326.903488776,3744992.0496444246,1783978.9852174139
2020,00,17140,Cincinnati MSA,AgriNovus,2091.9228295707953,3962.472379992424,5598.332154387428,25305.093308273783,24996.943237129526,23400.87370014832,20426.663471662323,5421.664575113144
2024,00,45460,Terre Haute MSA,AgriNovus,101.02094729732798,305.5543464712336,372.7603834204841,1384.2916919504958,1570.3208658522003,1658.7084827151366,1321.5349909700396,596.7691590994016
2023,00,43780,South Bend-Mishawaka MSA,AgriNovus,458.61962913795594,494.62828799808796,505.7194330382256,2135.714806789395,2143.483567699148,1995.7321139741705,1827.756642794125,741.3620842996794
2020,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,7955.529529727722,12904.855575393427,18221.255698828976,92617.82678924377,98837.31853084781,98911.72154102412,84338.59805290266,28784.574145287523
2021,00,21140,Elkhart-Goshen MSA,AgriNovus,416.3583230646439,422.23948989076325,472.13902982928414,1760.5894396194244,1914.820229457597,1800.86628603424,1719.4289376559998,626.5686201230238
2024,00,14020,Bloomington MSA,AgriNovus,69.62738571779599,206.6266235749,423.73625692383996,1310.118730238739,1193.016950141344,994.5117802435506,794.311900150416,303.343924600176
2021,00,14020,Bloomington MSA,AgriNovus,58.70489702779839,249.32732130928795,518.459550687284,1230.1403172137573,1012.75476974815,844.1060202027998,675.3635021471998,237.638526162348
2021,00,45460,Terre Haute MSA,AgriNovus,98.87894410944001,223.91554490821846,293.71836500306483,1312.6371544995884,1420.4258028305242,1388.2704615958396,1285.9028254413288,394.1294337820864
2020,00,21780,Evansville MSA,AgriNovus,294.16879639793603,481.4139444652959,826.966295526732,4145.107501209889,4358.047774045887,3847.441486070329,3929.2842705831804,901.1988680518999
2023,0,00000,United States,AgriNovus,408070.921926434,771587.3799227709,1017507.5143009184,4395575.3787469,4658705.531978484,4266047.639535942,3744996.9521906762,1735970.4692183929
2024,00,21780,Evansville MSA,AgriNovus,270.20650828937045,428.960181419232,725.3358256546159,4031.6350426687322,4584.953213193835,3638.5715535285235,3119.203580750073,1063.704124087256
2023,00,34620,Muncie MSA,AgriNovus,50.93715182850801,96.82461903635598,125.769300853028,497.2461367755841,508.3270500566727,370.56555230054164,440.67692939051926,236.11386505121024
2023,00,33140,Michigan City-La Porte MSA,AgriNovus,188.31100462001598,411.2315822744519,500.084864995892,2058.0690788400793,1968.6572575989996,2043.59108396058,1744.915543333176,607.884853080704
2023,00,29020,Kokomo MSA,AgriNovus,44.20255133928,81.19272400065202,157.671118333388,495.980253613632,593.365188152172,484.17511675428,503.04587092340796,169.8630259692359
2022,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,10189.482148901774,15149.836602394957,20444.676272170742,97980.97369703981,104955.4476996909,102146.82485822104,90010.37361105513,34035.471625769096
2021,00,33140,Michigan City-La Porte MSA,AgriNovus,162.039305346212,403.803076753688,529.993146013756,1883.606128888868,1907.7356749742285,1826.444908405908,1589.8615253376279,491.9526720044121
2021,00,29020,Kokomo MSA,AgriNovus,20.390960879248002,171.42395277852407,158.97300683992,557.0509970984479,477.5722095071042,462.94658887444007,503.959512054248,138.649325541216
2021,00,23060,Fort Wayne MSA,AgriNovus,532.5364645285078,918.2191776818801,1042.6121482593442,4090.3678085088973,4530.997476997172,3812.941303271152,3548.2068829726813,1232.2004705804839
2021,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,9904.249443680996,14047.686388134714,18912.304550418856,93528.27871815533,101153.05254094789,100133.99962585224,87738.40357197088,31366.824485681376
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,2182.9609920967387,4147.643361864082,5565.849758282693,23842.693195081807,24723.30159886429,21568.060427500626,16370.207901903932,6000.055180823003
2023,00,23060,Fort Wayne MSA,AgriNovus,808.8043188717081,1118.7247521323677,1145.0919615786556,4416.349696819766,4523.540778561869,3959.1729843178387,3493.65396595518,1486.823834394424
2024,00,23060,Fort Wayne MSA,AgriNovus,740.6512947902361,1175.4570679689716,1227.6481704358478,4580.635412250948,4590.369014222565,4055.583588054934,3427.691271280761,1584.5965221022961
2020,00,14020,Bloomington MSA,AgriNovus,59.2864799900312,191.07272073055998,409.2197311668479,1222.1632400156914,965.6271398041622,819.8078209335378,656.5310602504967,225.90482866786
2024,00,33140,Michigan City-La Porte MSA,AgriNovus,197.56264349024403,515.6641506284479,520.6650912000241,1990.1407612390399,2034.5678689511883,2030.3039589596315,1761.7742922519676,638.4576813412722
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,2176.498451176094,4009.0753442462487,5582.926312831464,23247.299333590174,23870.419435739048,21133.46250737613,16354.866268458769,5668.409041195119
2023,18,00000,Indiana,AgriNovus,10920.542785731004,17638.79369307842,22174.0023373283,91272.00375208998,93819.38738477397,83310.86384741619,69644.36770258375,28750.490710271366
2020,00,21140,Elkhart-Goshen MSA,AgriNovus,349.93850989056796,383.8576704695432,476.32084000159676,1894.9906210328854,2105.720499036316,1910.7841980827034,1816.7159656834879,614.0060590951517
2021,00,18020,Columbus MSA,AgriNovus,64.18388392036401,75.3459942485328,156.765111028764,817.8217202511397,766.055930228812,533.1937851467641,522.3034939088748,232.96900244804402
2022,00,18020,Columbus MSA,AgriNovus,57.449912957547994,62.14619890615679,140.95111336307198,721.115443499808,837.7116177719879,516.5907186204321,473.2541996947321,252.19730144219758
2024,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,9780.355243913084,17416.34611608716,22824.294784823807,108264.62691486123,116428.04068574434,110961.4099794078,95699.35525210616,39870.79929128358
2024,00,18020,Columbus MSA,AgriNovus,41.221873354497276,93.43010712478801,183.59892823392394,974.988801566548,1013.2727507103559,608.31800293388,509.850941033372,300.05779247301194
2021,00,43780,South Bend-Mishawaka MSA,AgriNovus,397.69423828474,443.736893064964,461.8983288102594,2016.5306034236505,2089.406234219375,1843.8724685478567,1827.083231707835,618.685083674243
2020,00,43780,South Bend-Mishawaka MSA,AgriNovus,303.17321114816144,459.47180340663226,518.7043546600833,2007.3033174848406,2060.6591334271334,1878.4477355316685,1879.4645921394372,573.8024423279987
2023,00,17140,Cincinnati MSA,AgriNovus,2863.9498339632346,5057.988550887508,6399.8397172273735,28979.01476821835,31328.33524276987,25839.20386388135,21671.362074398574,6900.089750607723
2024,00,17140,Cincinnati MSA,AgriNovus,3112.304140403705,5357.849929196416,6882.732494889885,30523.92923703422,33027.64666589458,26312.994827300765,22218.15311301716,7226.797729418688
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,1649.7550831193548,3208.6299766285842,4963.37869276912,21683.214355320764,22244.33470406742,19864.299445059485,15827.269629023423,4616.454945575588
2021,00,29200,Lafayette-West Lafayette MSA,AgriNovus,274.471908270008,1000.2272096040122,1113.3755314316381,4788.145610707449,4630.572848826953,4175.917843907747,3662.443107021976,1169.5380983157534
2023,00,14020,Bloomington MSA,AgriNovus,76.161457456268,215.271547513352,435.664685775776,1267.9859178662314,1100.0940396833303,942.9121601210632,750.3662912114175,284.928758571248
2024,00,43780,South Bend-Mishawaka MSA,AgriNovus,413.2580279615,550.4398189373618,475.0130708781256,2133.7507520408335,2205.9802974120003,2090.1282632989255,1749.95983642216,713.7760065356769
2020,00,29200,Lafayette-West Lafayette MSA,AgriNovus,352.943473419336,985.5507852859921,1180.0297941930994,5079.932847954071,4737.184531471825,4429.230161884875,3774.6865866952744,1094.5055785307536
2022,18,00000,Indiana,AgriNovus,10769.375716680737,17318.933928405004,21959.7855016842,90084.6491107249,90550.06871537448,80390.34354492063,69707.86056927369,26759.12619800213
2024,00,29020,Kokomo MSA,AgriNovus,44.57306324171599,103.67047168156002,151.72476945923603,527.6754374748,616.0820273919799,524.997948978992,479.76835995074003,167.32998061741998
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,1912.8913970506428,3576.374798497751,5088.929779546955,21831.42727453624,22622.525186544495,20143.664352966964,15991.716074130924,5133.027624144068
2024,00,34620,Muncie MSA,AgriNovus,56.89456554597199,100.76900897350001,133.38169147756798,483.9834199300041,463.7401630971458,355.5616512135481,375.7175070752687,202.4370819426502
2020,00,18020,Columbus MSA,AgriNovus,50.441280797566236,96.053388731808,190.96465184298404,902.4492585207721,858.2243385530717,587.2587925212998,555.0171444951638,220.551550766532
2021,0,00000,United States,AgriNovus,370805.4506669064,709683.1855687561,948681.275830691,4214192.796685894,4365431.922720564,4102854.3862091885,3635865.7792538996,1503745.69379465
2022,00,14020,Bloomington MSA,AgriNovus,78.5079324675568,251.49442090547197,474.2889145865256,1349.2824959973389,1110.9955765639415,923.0436665517392,737.5653023598736,236.529587685552
2023,00,45460,Terre Haute MSA,AgriNovus,82.7319473112848,282.68557706324725,335.1767940242761,1378.1962963674243,1428.8826528335956,1615.8427430564557,1257.9811154243844,512.8455326975295
2020,00,31140,Louisville/Jefferson County MSA,AgriNovus,742.7601071349522,1793.0151361375238,3200.2252767038217,16220.285836163159,16860.563518423205,16343.56781670651,14084.161527029766,3540.762784063204
2021,18,00000,Indiana,AgriNovus,9626.46922011775,16336.708041496438,20722.018667082622,85254.89225623175,86324.82646152844,77176.18379842906,68965.8655017955,24713.580696214816
2023,00,31140,Louisville/Jefferson County MSA,AgriNovus,1009.4261626186,2328.2377374319267,3797.764297148911,19509.130762524917,20337.50784823244,18155.43195946245,14782.05520661137,4587.585521396456
2024,00,31140,Louisville/Jefferson County MSA,AgriNovus,899.5868302820438,2112.729870307454,3618.366165015044,19232.97553220356,20460.735745267742,17972.662308263018,14637.61650611673,4622.439084152002
2024,18,00000,Indiana,AgriNovus,10500.047959089317,17687.108498935522,22028.590052175117,92462.61815103753,95548.7133094264,84091.25857759247,68559.8845506569,29439.685489233587
2020,18,00000,Indiana,AgriNovus,8743.350472553457,15506.709320742986,20955.048152583815,83993.06479247258,84234.96418332552,77161.89129087675,69478.83601133375,22618.899241698076
2021,00,21780,Evansville MSA,AgriNovus,354.8348344168881,473.8285620870079,844.5879965077961,4142.416739829439,4573.199147404487,3729.958562026874,3872.231518385505,982.6762759392363
2022,00,34620,Muncie MSA,AgriNovus,51.30071393120001,100.690183719276,115.85121280524004,530.8304811796849,485.8629131840239,405.81726885531447,492.9179175560682,235.2156645930335
2023,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,10316.995129546667,16283.73070980655,21465.259528472172,103147.05699873593,110585.20409228661,107295.26125356725,93954.22392746365,37810.76528367302
2024,00,29200,Lafayette-West Lafayette MSA,AgriNovus,286.23362702619994,783.9831009165799,1064.846654170856,4592.62283766331,4965.063819446405,4435.15870742934,3783.936206181994,1355.503353041188
2020,00,34620,Muncie MSA,AgriNovus,35.382266929812005,40.335037881796,95.6323998091968,338.0614479538591,371.10102939176886,331.61976361158406,416.75581351261354,168.6857035641304
2022,00,33140,Michigan City-La Porte MSA,AgriNovus,193.12488564305596,455.9831338429559,533.0822083550598,2126.9063625419285,2078.1775518834525,1989.9609921508923,1706.7397874773599,564.9741818024162
2020,0,00000,United States,AgriNovus,323693.6625517398,665112.3111063452,926926.3933210823,4193941.2493041414,4274695.512157943,4092807.854784894,3599804.1902060043,1420513.6706722158
2022,00,29200,Lafayette-West Lafayette MSA,AgriNovus,432.39972208512006,1013.5258437984959,1190.1113049573373,4816.157439956111,4434.932243219103,4113.434261945161,3841.8455264044114,1252.2772739205639
2024,00,21140,Elkhart-Goshen MSA,AgriNovus,588.9720036952718,582.450869110304,526.8824878241047,2202.580377389504,2209.1641737730038,2331.5616487983407,1816.2818889911443,827.614810428307
2020,00,33140,Michigan City-La Porte MSA,AgriNovus,124.75664094616,285.790459104224,395.0050589890199,1501.90962818774,1621.697507365008,1545.206346955652,1354.128616111952,476.305456761624
2022,00,21140,Elkhart-Goshen MSA,AgriNovus,404.86482953237595,435.415496303324,501.6492833794897,1932.0567919722841,2072.64916400612,1975.05461652384,1820.194255790232,679.1086339018478
2020,00,29020,Kokomo MSA,AgriNovus,21.20306018862,163.7116482106,166.166888631328,562.72443898716,473.4653968424639,474.52741076893597,547.8947472644,109.03495446401602
2021,00,31140,Louisville/Jefferson County MSA,AgriNovus,888.1842333148438,1928.4176907360313,3308.3078088080156,17310.05570665535,17767.19076893879,16876.979717065078,14025.986671833472,3742.9303561939596
2022,00,31140,Louisville/Jefferson County MSA,BioCrossroads,45.699215735560315,331.829857627405,816.0786698473553,4642.871575670223,5360.1734613613135,5272.314166998179,3671.1773757851543,920.914110915254
2023,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,21.15292088854977,131.3809762179173,340.84060426521825,1740.0183003966372,1633.6900466771347,1718.9724418970684,1518.2920663423652,442.4458444863048
2023,00,18020,Columbus MSA,BioCrossroads,15.168592572799632,48.14404345585606,68.87937693163863,275.8350712125414,313.13424782974204,294.17393348072324,245.53076986579094,82.15571765602711
2022,00,21780,Evansville MSA,BioCrossroads,52.13895910244554,89.94858888910152,163.180080014414,918.071412560465,1506.0510992962054,1015.7472729247522,817.0873522005412,201.24109708619096
2021,00,34620,Muncie MSA,BioCrossroads,0.0,11.845329365923801,25.106615357295148,55.824320314852294,58.64749612947746,64.57606095419614,80.0441208269898,23.363389107365933
2024,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,148.13706748143778,964.9060259374447,3617.7843149887995,20388.207892613027,21554.20496189139,25181.199903604193,19263.400652282384,3814.092434514401
2022,0,00000,United States,BioCrossroads,18390.27032913092,110600.74277192165,302985.95635262073,1692126.6361246367,1806561.6599438135,1753058.6284097193,1390826.972544244,401073.49621433683
2020,00,45460,Terre Haute MSA,BioCrossroads,1.752197242839,11.61637403376564,76.17424447050006,361.67984979531775,491.91236167815737,456.7152727714558,388.13117071369356,65.0535796657404
2023,00,21140,Elkhart-Goshen MSA,BioCrossroads,12.179929083255242,50.975724629714094,64.55975638658568,326.5521030744067,341.60113479723606,360.42506078904285,275.3322636121637,116.89933405657577
2020,00,23060,Fort Wayne MSA,BioCrossroads,38.81877362299079,216.15135218522326,274.43626476852324,1120.0203533579868,1204.324359497643,1126.6682188029365,915.8695485365313,255.40595977222654
2022,00,45460,Terre Haute MSA,BioCrossroads,9.51339720174,29.6546470267854,73.30884104518299,355.3519434614613,434.77833963571294,413.5789363421722,406.30898019274025,82.18190992864619
2022,00,23060,Fort Wayne MSA,BioCrossroads,36.49807172176878,218.67731810664793,306.8387146255873,1225.1557986875325,1170.2626347232276,1124.0368777562799,925.5093076130524,275.973421028094
2022,00,17140,Cincinnati MSA,BioCrossroads,122.32367244046944,769.8391365514974,2513.7654310989087,10618.460267014452,10272.735200565334,9890.049801240224,7760.945037786415,2019.0360389715977
2021,00,17140,Cincinnati MSA,BioCrossroads,76.5102527748117,634.6069301756584,2156.8310904835857,9731.064268794224,9680.80792182348,9361.39828850038,7502.861270722322,1789.8654773168157
2023,00,21780,Evansville MSA,BioCrossroads,9.548892802726801,66.9140746295084,158.39141565869684,1135.7736314544447,1485.456156618156,1302.4013981640403,1071.559730102129,202.76443057209943
2022,00,29020,Kokomo MSA,BioCrossroads,0.0,12.580454655218519,8.953232084342401,60.539470598822106,62.26477026436993,68.61937504622558,74.00762830913774,20.441963256377193
2022,00,43780,South Bend-Mishawaka MSA,BioCrossroads,11.27537030337036,97.3940433877194,188.0399221214894,873.8262156134847,1119.4161848660792,1087.7533257911778,1211.2060187522914,363.47406339120135
2024,0,00000,United States,BioCrossroads,17875.173703765202,107463.41466300939,293336.07442827144,1728065.9143177436,1845168.932644792,1752232.3195341912,1398550.476212106,438604.8740110227
2024,00,45460,Terre Haute MSA,BioCrossroads,15.919631049786,27.07054370395932,75.86450483503154,320.03552414322456,387.1663917768669,392.6002259659054,374.29104763766736,74.89440265507403
2020,00,17140,Cincinnati MSA,BioCrossroads,55.55069876465117,462.8580223340555,1785.5510885958963,8855.297129007338,8791.596207739556,8753.369590319564,6952.911566021458,1638.676778308139
2023,00,43780,South Bend-Mishawaka MSA,BioCrossroads,6.08078661679626,85.05322643069576,196.50593361021487,865.1156711646197,1025.9752542258207,1055.1875358585162,1113.7048093834583,365.48262890967374
2020,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,252.9318253933861,1881.9579418944977,6940.223135786173,44392.93080781219,54195.34960063684,57704.83639897414,45381.74214813955,11320.197760569416
2021,00,21140,Elkhart-Goshen MSA,BioCrossroads,20.614698841897315,43.81251085554558,109.88720617594443,316.995820178155,371.991411627388,330.8485768535819,338.17842123191184,142.3350154539328
2024,00,14020,Bloomington MSA,BioCrossroads,38.9035766334,617.6802165405486,1380.6340039897987,7116.532694552592,5671.50691326543,5370.52588131477,4854.903587358646,1236.0564131057474
2023,0,00000,United States,BioCrossroads,18328.683410421956,109752.13113688516,301877.6817559404,1731204.0794215621,1841424.1071824396,1760167.501647847,1401815.640785801,427173.88525303476
2023,00,34620,Muncie MSA,BioCrossroads,0.0,1.6984479415292402,10.419589659611159,56.33632840756222,71.53011817939557,74.60884002809513,72.82177752406055,24.314957485197375
2020,00,21780,Evansville MSA,BioCrossroads,8.047937704778965,44.531166174705554,123.09191825427013,955.8674907947928,1099.4892422138303,1099.1736602549445,835.2496364507919,152.29037641844926
2021,00,14020,Bloomington MSA,BioCrossroads,111.48473597514001,935.6702593688699,1855.569435088812,7405.432881038389,5693.1095305942945,5369.622549545486,4658.314421956385,1033.4713879627477
2021,00,45460,Terre Haute MSA,BioCrossroads,0.0,17.7895775613564,78.5567466157755,380.8416225575115,471.4487643054406,468.6534309967622,463.9341170779107,96.98132298826297
2024,00,21780,Evansville MSA,BioCrossroads,12.82500418868436,77.20986152123231,209.9795027359637,1033.0392121806108,1259.06139159635,1149.5855672358325,1071.3816026480888,235.2799483290841
2023,00,33140,Michigan City-La Porte MSA,BioCrossroads,1.5124850791844517,40.088762168927765,65.48619815023805,253.14885952291533,161.7268185571327,183.03186799878853,199.6006348976761,69.15399877144299
2022,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,364.55625534685356,2346.6968455473793,7677.8349262635675,47849.14164744239,54599.066571907024,58228.493843297474,45317.636316299424,12479.464665388456
2023,00,29020,Kokomo MSA,BioCrossroads,0.337497520237644,10.02589879762224,11.1875605305732,50.84127404126389,63.66884466273001,59.57993733599092,59.27445409790841,18.102560263158843
2021,00,23060,Fort Wayne MSA,BioCrossroads,39.42756316435061,179.7701267289778,271.40282817042294,1111.6751359675345,1128.6273261004283,1016.4949235865936,866.9542822644582,257.37488926415523
2021,00,33140,Michigan City-La Porte MSA,BioCrossroads,1.4087793680982599,19.16034233124708,64.45134121654021,219.31118849069253,127.51780929491507,166.18940614180795,212.01873914921245,50.69901645795795
2021,00,29020,Kokomo MSA,BioCrossroads,0.0,8.9929288711071,11.805524713174943,61.62113322111441,79.21338333497305,83.6571350307119,83.15583984221578,19.83413247375897
2021,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,385.65440477317316,2162.6308079476926,7273.1206738156925,46329.9665574584,54854.70983989592,58261.458426459045,45930.29221517316,11968.625132817431
2023,00,23060,Fort Wayne MSA,BioCrossroads,66.50386291184508,209.42382926110113,373.85009770372267,1361.186859471198,1196.5915615186873,1235.5525194701577,957.2725057995187,313.6301273707317
2024,00,33140,Michigan City-La Porte MSA,BioCrossroads,0.0,24.284874459033237,51.0723034842688,205.09800654149484,149.37663622836934,141.97934248243322,178.79535709160035,66.205625445363
2023,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,161.75108001545573,1083.4960645567735,3591.09539802729,19681.14232040954,21218.58992056061,25166.75796557695,18845.073293035304,3582.464740070264
2024,00,23060,Fort Wayne MSA,BioCrossroads,78.39265478414377,252.32768683406826,390.9178576056375,1521.6619230110082,1314.5451728606376,1377.9305038771117,1059.5451519626788,346.99044557816427
2020,00,14020,Bloomington MSA,BioCrossroads,36.748814009520004,711.237741223098,1514.7448480399064,5984.598399027531,4934.855624339105,4669.682404483218,4194.365799208375,894.1126891999066
2023,18,00000,Indiana,BioCrossroads,712.8212250150369,3847.2951632294826,9276.323542104708,46481.84239722192,46972.98569881206,51829.25734222139,41860.369501466404,9798.273267083896
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,164.70257707831496,975.0502668540491,3404.6163713828887,17786.092406078293,20290.52388522147,24696.95417656875,17948.966921116815,3181.360948756457
2020,00,21140,Elkhart-Goshen MSA,BioCrossroads,9.76519547323572,36.8743081809286,68.23715815651045,343.863080347539,391.57407343844784,358.30849413312995,354.02691059987757,138.70076499860164
2022,00,18020,Columbus MSA,BioCrossroads,0.268993859452608,16.0074802178556,62.587535148902234,257.79399666997216,344.286735385515,328.9270429494442,235.97334013575875,57.09150916204786
2024,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,307.2642271822421,2379.337475149369,7366.016387042451,49285.432348214556,55263.26499010097,57375.289384283606,45119.85750792447,13655.447241613983
2021,00,18020,Columbus MSA,BioCrossroads,1.73007170312406,27.161010738273003,73.62812311957923,249.8584422272038,250.74294604832207,320.3364480649433,186.47391667050223,46.1527942020954
2024,00,18020,Columbus MSA,BioCrossroads,21.324933325212598,55.58525313931536,78.39522098102424,268.50109304224156,270.174799079869,280.6719993346854,258.94264336381156,89.33361954298836
2020,00,43780,South Bend-Mishawaka MSA,BioCrossroads,4.849241078829,87.2369822676181,177.2621814701366,985.2345831134096,1182.1623705280872,1171.5009915321912,1386.9963310317783,351.95828691928534
2021,00,43780,South Bend-Mishawaka MSA,BioCrossroads,6.58050830881224,92.76537505163138,180.45342973107432,829.4360461504278,1073.1769256502248,1031.195118319045,1325.949320741138,355.6512851092474
2024,00,17140,Cincinnati MSA,BioCrossroads,108.66636261348404,618.4531727188383,2312.275113163016,11024.977428071425,10299.859082428371,9431.60460735168,7620.41108866464,2298.749893596203
2023,00,17140,Cincinnati MSA,BioCrossroads,112.47439341919168,694.6883591910597,2476.333130236108,10812.019517170336,10191.84038962143,9559.788013798992,7647.70157374521,2218.1649486767033
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,125.92820911942118,694.9736955667087,2657.471762592949,14532.07479128882,19083.207988872582,23321.846200936816,15537.20545941153,2480.789022842932
2021,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,4.302678340801656,103.28081942196364,275.8441114970983,1495.026650517269,1509.6729256759759,1496.0624689465062,1440.6312459957803,421.9233242253711
2023,00,14020,Bloomington MSA,BioCrossroads,28.305464684489998,803.930807735591,1769.3041753195096,7961.944061481299,6114.108261425552,5770.079493064495,5082.754258271046,1246.4053970869118
2024,00,43780,South Bend-Mishawaka MSA,BioCrossroads,4.203773774375004,80.27318856293857,209.1789488667505,894.2755158117275,968.927860864276,1012.0761583767785,1055.830389498041,348.46649411894356
2020,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,2.137877867058,100.08445035090251,233.82685017166568,1332.1467469039749,1527.4693564787744,1480.0830988391538,1439.8418620743378,416.94884900822944
2022,18,00000,Indiana,BioCrossroads,749.4075099858047,4170.852391726567,9142.482929781218,44670.682831522696,46387.155379746204,51020.47843315808,40647.1775220327,8955.390860884107
2024,00,29020,Kokomo MSA,BioCrossroads,0.0,3.4188678824011203,12.560234071887482,53.9492503113369,67.39980176693204,60.364833582215766,54.69015266584098,19.346045784999014
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,193.3248481413516,853.0784476023672,2952.6757749170524,15772.826741760598,19581.64452608668,24232.411160647738,16993.8967218907,2790.340709498002
2021,0,00000,United States,BioCrossroads,18137.30643265613,95830.85780832259,275713.2740010113,1573373.6332332676,1715516.55896755,1681160.1069872943,1341087.7472562166,365169.8927911692
2020,00,18020,Columbus MSA,BioCrossroads,2.2100677599839997,44.3473810730128,69.56208598083194,238.98883891928358,255.42859179432583,265.211166158356,166.95995054879322,45.2559366816672
2024,00,34620,Muncie MSA,BioCrossroads,0.18058987634370002,1.73884895566284,9.243166796473922,65.2218068271875,66.40188125988506,70.63178239878822,77.14988212846332,33.32266335638895
2023,00,45460,Terre Haute MSA,BioCrossroads,16.44120915972,34.346179727235125,88.22548670720263,337.011419007232,400.27774522592824,370.00707261201774,349.0243502411473,70.26358834851565
2020,00,31140,Louisville/Jefferson County MSA,BioCrossroads,48.55050099726557,321.4787350752695,681.2087856111724,4071.958596772933,4801.953665381896,4652.545983235799,3334.9502211836225,777.9607906533352
