display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,jobs
1,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,1,1,363.150874971006
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2022,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,2,2,1.61082355138
2,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2028,541380,Testing Laboratories and Services,2,2,9.554902932026799
1,6,Bio-Logistics,,,00,000,14020,Bloomington MSA,2028,000000,,1,1,503.7487660471088
2,3,MedDev,,,00,000,45460,Terre Haute MSA,2027,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0
2,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2024,325314,Fertilizer (Mixing Only) Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,325413,In-Vitro Diagnostic Substance Manufacturing,2,2,147.734275188
2,6,Bio-Logistics,,,00,000,33140,Michigan City-La Porte MSA,2020,424910,Farm Supplies Merchant Wholesalers,2,2,52.1006962782204
2,1,Ag/Bio,,,00,000,21780,Evansville MSA,2024,325314,Fertilizer (Mixing Only) Manufacturing,2,2,0.0
2,4,Research/Testing,,,18,000,00000,Indiana,2027,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,3464.28776474082
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2026,311221,Wet Corn Milling and Starch Manufacturing,2,2,0.0
2,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2022,339114,Dental Equipment and Supplies Manufacturing,2,2,127.242832298
2,1,Ag/Bio,,,00,000,18020,Columbus MSA,2025,325314,Fertilizer (Mixing Only) Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,21780,Evansville MSA,2025,541380,Testing Laboratories and Services,2,2,11.01582944156
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2026,334517,Irradiation Apparatus Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,43780,South Bend-Mishawaka MSA,2025,621511,Medical Laboratories,2,2,165.201710409
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,2023,000000,,1,1,0.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,2019,000000,,1,1,0.0
2,2,Pharma,,,0,000,00000,United States,2025,325414,Biological Product (except Diagnostic) Manufacturing,2,2,48110.1047451
2,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,325411,Medicinal and Botanical Manufacturing,2,2,10.5282483247
2,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2027,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,2351.9051392173296
2,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,2000.2437386338702
2,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2028,325193,Ethyl Alcohol Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,31140,Louisville/Jefferson County MSA,2027,541380,Testing Laboratories and Services,2,2,47.298160478652
2,3,MedDev,,,00,000,45460,Terre Haute MSA,2024,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0
2,6,Bio-Logistics,,,00,000,23060,Fort Wayne MSA,2028,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,113.055790952298
2,3,MedDev,,,00,000,18020,Columbus MSA,2025,334517,Irradiation Apparatus Manufacturing,2,2,0.0
2,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2027,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,2096.68751306379
2,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2022,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,34620,Muncie MSA,2022,325414,Biological Product (except Diagnostic) Manufacturing,2,2,0.0
1,4,Research/Testing,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,71.2202454122494
0,0,Life Sciences Total,,,18,000,00000,Indiana,2020,000000,,0,0,62160.82982226262
0,0,Life Sciences Total,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,0,0,1524.4107766254642
