display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
0,0,Manufacturing & Logistics Total,0,,18,000,00000,Indiana,2022,000000,,0,0,253624.76568915212,589319.4170066565
0,0,Manufacturing & Logistics Total,0,,18,000,00000,Indiana,2023,000000,,0,0,255293.6290867823,586209.9256097318
0,0,Manufacturing & Logistics Total,0,,18,000,00000,Indiana,2024,000000,,0,0,252144.75402619806,581280.8477024337
1,1,Manufacturing,0,,0,000,00000,United States,2020,000000,,1,1,3540682.243346339,8574880.932806222
1,1,Manufacturing,0,,0,000,00000,United States,2021,000000,,1,1,3648572.794893293,8686148.339429995
1,1,Manufacturing,0,,0,000,00000,United States,2022,000000,,1,1,3838256.0770128225,8987219.861265985
1,1,Manufacturing,0,,0,000,00000,United States,2023,000000,,1,1,3887582.441736979,9052496.656986924
1,1,Manufacturing,0,,0,000,00000,United States,2024,000000,,1,1,3846173.202611608,8963130.121752305
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2020,000000,,1,1,4485.7947973538685,5033.279174419808
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2021,000000,,1,1,5152.632103183484,5778.433449793902
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2022,000000,,1,1,5913.842382771936,6644.507996828415
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2023,000000,,1,1,5369.331709039195,6242.4023883593445
1,1,Manufacturing,0,,00,000,14020,Bloomington MSA,2024,000000,,1,1,4818.569459027539,5782.372964767252
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,123859.86739770224,263058.2909033335
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,124679.99173750101,261793.7604031502
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,128235.99118020484,264565.5385840741
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,1,1,132228.57966634442,266749.4036616406
1,1,Manufacturing,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,133903.00540542047,267291.50597430556
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,30177.267708761017,84084.23062390258
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2021,000000,,1,1,30582.300863460114,84393.90669138999
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2022,000000,,1,1,31859.964453554672,86413.18690498202
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2023,000000,,1,1,32913.059913715726,88082.23710907617
1,1,Manufacturing,0,,00,000,17140,Cincinnati MSA,2024,000000,,1,1,32883.00669568557,88173.43512129808
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2020,000000,,1,1,5533.036088069596,12868.79109258093
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2021,000000,,1,1,5544.010381796266,12847.086881613875
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2022,000000,,1,1,5808.957284094573,13435.172843423654
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2023,000000,,1,1,5938.041115814314,13668.142566000395
1,1,Manufacturing,0,,00,000,18020,Columbus MSA,2024,000000,,1,1,5880.814709103811,13526.896970666256
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,1,1,18453.5798004176,43109.11544580041
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,1,1,22320.624533934617,50466.97769237169
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,23593.55727549441,52129.31207657389
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,20285.412718889645,45278.95038868285
1,1,Manufacturing,0,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,1,1,18771.95799018336,42656.52957708391
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2020,000000,,1,1,4235.066199523765,13052.467766554477
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2021,000000,,1,1,4350.151372824645,13107.228701357348
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2022,000000,,1,1,4627.975137822025,13325.770527345994
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2023,000000,,1,1,4584.995648481378,13254.792268459014
1,1,Manufacturing,0,,00,000,21780,Evansville MSA,2024,000000,,1,1,4571.284009530364,13097.80516001467
1,1,Manufacturing,0,,00,000,23060,Fort Wayne MSA,2020,000000,,1,1,9910.995656042005,24686.096203979017
