display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,females,males
0,0,Healthcare Total,,,0,000,00000,United States,2020,000000,,0,0,12290428.2071034,3534121.7722119805
0,0,Healthcare Total,,,0,000,00000,United States,2021,000000,,0,0,12443766.222255003,3631603.1885436997
0,0,Healthcare Total,,,0,000,00000,United States,2022,000000,,0,0,12609166.880135803,3706222.4974695006
0,0,Healthcare Total,,,0,000,00000,United States,2023,000000,,0,0,13128399.1624881,3878409.93187216
0,0,Healthcare Total,,,0,000,00000,United States,2024,000000,,0,0,13630865.440075599,4051362.9787582
0,0,Healthcare Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,6739.8152345606895,1666.55347588882
0,0,Healthcare Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,6549.753048079524,1660.3505249110501
0,0,Healthcare Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,6507.127805761641,1639.731476243809
0,0,Healthcare Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,7010.73770041576,1806.5216829184849
0,0,Healthcare Total,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,7259.423748150918,1881.0530893435835
0,0,Healthcare Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,354697.3679706149,101658.66539809499
0,0,Healthcare Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,356003.81520844,103349.09664337002
0,0,Healthcare Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,358787.57456733595,103953.815651206
0,0,Healthcare Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,374857.074121101,108591.018397754
0,0,Healthcare Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,394839.80971614184,114668.35965990998
0,0,Healthcare Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,102630.16059136557,25281.618941402507
0,0,Healthcare Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,103759.97136502509,25862.86515691622
0,0,Healthcare Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,103984.4403796862,26178.604531443805
0,0,Healthcare Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,107623.63650533253,27257.030100613207
0,0,Healthcare Total,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,110770.92538333412,28030.166210907402
0,0,Healthcare Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,2635.8237314370385,454.465290824013
0,0,Healthcare Total,,,00,000,18020,Columbus MSA,2021,000000,,0,0,2727.757730041016,479.07428879111
0,0,Healthcare Total,,,00,000,18020,Columbus MSA,2022,000000,,0,0,2737.488444657484,486.6323246159
0,0,Healthcare Total,,,00,000,18020,Columbus MSA,2023,000000,,0,0,2861.2163053443446,520.019875167976
0,0,Healthcare Total,,,00,000,18020,Columbus MSA,2024,000000,,0,0,3060.1921138743573,553.4771084591
0,0,Healthcare Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,7722.552264267004,1752.0414752325487
0,0,Healthcare Total,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,7581.872053396826,1709.4391944655438
0,0,Healthcare Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,7435.023115700696,1697.7883569736691
0,0,Healthcare Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,7576.814212077248,1744.8589040200986
0,0,Healthcare Total,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,7689.84614694557,1784.04037439819
0,0,Healthcare Total,,,00,000,21780,Evansville MSA,2020,000000,,0,0,16994.825391469738,3438.87796131996
0,0,Healthcare Total,,,00,000,21780,Evansville MSA,2021,000000,,0,0,16995.632884330582,3454.30166426366
0,0,Healthcare Total,,,00,000,21780,Evansville MSA,2022,000000,,0,0,16804.923243570058,3517.5618595397505
0,0,Healthcare Total,,,00,000,21780,Evansville MSA,2023,000000,,0,0,16946.527547900638,3576.585283683134
0,0,Healthcare Total,,,00,000,21780,Evansville MSA,2024,000000,,0,0,17177.813024972696,3584.0039577213597
0,0,Healthcare Total,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,26620.41306790899,5901.791313899959
0,0,Healthcare Total,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,26599.204557630004,5956.72419626149
0,0,Healthcare Total,,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,27087.622523805407,6109.6687114424285
0,0,Healthcare Total,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,28260.651610954003,6435.88591776895
0,0,Healthcare Total,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,28822.216870415603,6641.47050750314
0,0,Healthcare Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,96414.692255882,23965.013794956598
0,0,Healthcare Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,99461.88423099302,24853.378835362804
0,0,Healthcare Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,102200.15340704803,25562.073500368595
0,0,Healthcare Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,106743.32047215702,26657.511843992797
0,0,Healthcare Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,0,0,109866.40118541798,27753.0457736263
0,0,Healthcare Total,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,3521.962070628161,668.1973872724818
0,0,Healthcare Total,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,3391.7951427913436,644.898917842317
0,0,Healthcare Total,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,3578.2818601217505,697.8446601571491
0,0,Healthcare Total,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,3582.98343735761,713.9319462653389
0,0,Healthcare Total,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,3688.625458921464,745.3764355659852
0,0,Healthcare Total,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,8997.503967626373,1899.56661114235
0,0,Healthcare Total,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,9012.10396894925,1912.7873499945997
0,0,Healthcare Total,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,8988.909003557808,1897.30997128457
0,0,Healthcare Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,9083.778545338737,1901.3694975368699
0,0,Healthcare Total,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,9139.00304893291,1928.7349320315602
0,0,Healthcare Total,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,58853.30573422429,14140.43875062673
0,0,Healthcare Total,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,60720.51172119691,14857.698657269639
0,0,Healthcare Total,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,62161.9283020684,15154.424065246929
0,0,Healthcare Total,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0,0,65177.20635520333,16139.58827986202
0,0,Healthcare Total,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,67102.6019502842,17364.076328981402
0,0,Healthcare Total,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,3865.9906804721895,738.1259903071
0,0,Healthcare Total,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,3858.562897646867,738.6781072243531
0,0,Healthcare Total,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0,0,3886.0549264874608,758.5701093049161
0,0,Healthcare Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,3962.44584997504,765.6169071022512
0,0,Healthcare Total,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,0,0,4004.22236225436,760.1281491037939
0,0,Healthcare Total,,,00,000,34620,Muncie MSA,2020,000000,,0,0,6334.06812331559,1601.751431585346
0,0,Healthcare Total,,,00,000,34620,Muncie MSA,2021,000000,,0,0,6344.17892154129,1586.324708862029
0,0,Healthcare Total,,,00,000,34620,Muncie MSA,2022,000000,,0,0,6423.975634596938,1594.4195462505772
0,0,Healthcare Total,,,00,000,34620,Muncie MSA,2023,000000,,0,0,6449.5969889535945,1568.6327383570904
0,0,Healthcare Total,,,00,000,34620,Muncie MSA,2024,000000,,0,0,6696.524190983938,1592.6646617914107
0,0,Healthcare Total,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,0,0,14140.49843191198,3100.7905668858966
0,0,Healthcare Total,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,0,0,14142.262878325066,3137.26240095232
0,0,Healthcare Total,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,14349.483247196293,3243.6104420209695
0,0,Healthcare Total,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,0,0,15304.275746301402,3579.91905279374
0,0,Healthcare Total,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,0,0,15622.208114099609,3732.1444732347595
0,0,Healthcare Total,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,7717.55472679538,1630.8087254553957
0,0,Healthcare Total,,,00,000,45460,Terre Haute MSA,2021,000000,,0,0,7640.8645349588505,1650.5468075622698
0,0,Healthcare Total,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,7139.06595917392,1604.148168255506
0,0,Healthcare Total,,,00,000,45460,Terre Haute MSA,2023,000000,,0,0,7144.012191142529,1633.0155402429
0,0,Healthcare Total,,,00,000,45460,Terre Haute MSA,2024,000000,,0,0,7563.523451492829,1741.120016926527
0,0,Healthcare Total,,,18,000,00000,Indiana,2020,000000,,0,0,287438.445048915,64089.07289358509
0,0,Healthcare Total,,,18,000,00000,Indiana,2021,000000,,0,0,289674.200178945,65171.43081018319
0,0,Healthcare Total,,,18,000,00000,Indiana,2022,000000,,0,0,292315.851565017,66296.0832288152
0,0,Healthcare Total,,,18,000,00000,Indiana,2023,000000,,0,0,303924.962758991,69402.84399507608
0,0,Healthcare Total,,,18,000,00000,Indiana,2024,000000,,0,0,314104.521523386,72034.486273471
1,1,    621 - Ambulatory Care,,,0,000,00000,United States,2020,000000,,1,1,5830529.559620101,1658932.4662696803
1,1,    621 - Ambulatory Care,,,0,000,00000,United States,2021,000000,,1,1,6109318.485743,1763136.3809161999
1,1,    621 - Ambulatory Care,,,0,000,00000,United States,2022,000000,,1,1,6308193.103177601,1826273.0733785
1,1,    621 - Ambulatory Care,,,0,000,00000,United States,2023,000000,,1,1,6566973.762658801,1904276.07012866
1,1,    621 - Ambulatory Care,,,0,000,00000,United States,2024,000000,,1,1,6816363.975805201,1982354.0209216
1,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2020,000000,,1,1,2891.20773354849,600.48128296552
1,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,2967.1023263408238,667.8826056930501
1,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,2859.88100945354,669.3696160469091
1,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2023,000000,,1,1,3097.21461667876,730.167095194885
1,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2024,000000,,1,1,3236.2642411349198,763.384697174083
1,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,153181.66235626498,42660.840451869
1,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,1,1,159641.49222744003,44787.885311179
1,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,1,1,164441.819955196,45789.930902554
