display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,asian,black,hawaiian,hispanic,white,aian,diversity,two_or_more
0,0,Finance Total,,,0,000,00000,United States,2020,000000,,0,0,468357.7717593503,665386.6289467751,7927.47521950097,780234.2732472057,4456705.581416069,17853.89729685494,11.240241928165,98041.22449084124
0,0,Finance Total,,,0,000,00000,United States,2021,000000,,0,0,486357.08876292704,672568.4435079731,8350.934251178278,792814.383644047,4469004.273613941,17718.494543385164,11.348271452362003,102744.76782137288
0,0,Finance Total,,,0,000,00000,United States,2022,000000,,0,0,514763.95415685984,706672.5145654842,8132.94419820572,823940.2671239589,4503826.39977595,18720.76136494745,11.579582191135,111110.45364673871
0,0,Finance Total,,,0,000,00000,United States,2023,000000,,0,0,536220.1090097758,730109.1943284501,8362.33295451091,834080.6154104731,4489375.072712221,19039.554327976566,11.789357320195,114468.55676010333
0,0,Finance Total,,,0,000,00000,United States,2024,000000,,0,0,542908.0041048889,731173.396646375,8325.571607696178,844019.1980976206,4475952.2662522495,19206.13940103774,11.825068589411003,116743.60892259023
0,0,Finance Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,29.609649507542997,73.048250429869,0.0,48.610685754065,1684.857579237362,7.19421415722,0.9299193894978002,21.03619982458
0,0,Finance Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,33.96594146427,81.345604124706,0.0,45.936153493773006,1587.3365941482282,5.68427616972,1.0575661054833,25.147177109801998
0,0,Finance Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,32.899215066811,79.188910532476,0.0,46.84296421686601,1490.40999058236,4.702100344446,0.9410821969468999,19.357629780779
0,0,Finance Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,30.927268703277,73.864641051303,0.0,49.39862074935,1472.661533538461,5.3865737711,1.0154641583591,21.565922701237
0,0,Finance Total,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,27.748642321539997,77.01372565708601,0.0,55.467611003057996,1481.492346428102,3.900712459009,1.1877965080599,19.285367840885
0,0,Finance Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,21449.863558599216,24329.77449753204,127.28660476630901,30803.32137435667,160064.45833899107,219.97324748009999,11.185506404114001,2608.058441504118
0,0,Finance Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,21925.8266444402,23809.32633490234,139.70676495813302,30625.81116679609,155594.22668337825,230.45869631122906,11.305583433853002,2596.767002829843
0,0,Finance Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,22966.920593733244,24467.842490769068,146.49753017133398,31038.316876091012,153755.61652894516,249.817097190754,11.618369073115005,2768.760167898356
0,0,Finance Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,23981.48509932911,24753.418504391022,150.296418675274,31583.22279702809,152198.207099328,261.33314932809105,12.083446512911,2975.609715793601
0,0,Finance Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,24231.0594747824,24074.28712188788,155.82521519881197,31632.040382084473,150298.80500212335,261.194810137857,12.242487496202001,3030.0196087785375
0,0,Finance Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,1676.3608105412889,5318.171036670651,23.039367570811,1149.9179169274512,47820.34666197894,71.393434083871,3.7948855072557994,647.1455919922761
0,0,Finance Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,1757.468166520344,5166.2516424236255,25.175632893854,1139.8800744704902,47232.30055160282,79.50241650496301,3.7468407083977002,671.330123798027
0,0,Finance Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,1829.414102037508,5002.353937009867,23.194014123878,1141.987702323075,45240.78785235038,72.481277671646,3.798654762646601,665.347332701145
0,0,Finance Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,1897.770090789112,4871.328762244531,22.335842530248,1152.8464687067,43885.98080352943,62.027978471378006,4.333426881014001,674.9642908296329
