display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
2,2,Pharma,,,00,000,17140,Cincinnati MSA,2021,325412,Pharmaceutical Preparation Manufacturing,2,2,3474.0
2,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,325413,In-Vitro Diagnostic Substance Manufacturing,2,2,84.0
2,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,2021,325314,Fertilizer (Mixing Only) Manufacturing,2,2,0.0
1,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,1,1,2758.0
1,6,Bio-Logistics,,,00,000,29020,Kokomo MSA,2021,000000,,1,1,0.0
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2021,334517,Irradiation Apparatus Manufacturing,2,2,0.0
2,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,311221,Wet Corn Milling and Starch Manufacturing,2,2,838.0
1,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2020,000000,,1,1,1485.0219999999997
1,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,1240.0
2,3,MedDev,,,00,000,43780,South Bend-Mishawaka MSA,2024,334516,Analytical Laboratory Instrument Manufacturing,2,2,64.0
1,4,Research/Testing,,,00,000,34620,Muncie MSA,2023,000000,,1,1,39.492
2,2,Pharma,,,00,000,45460,Terre Haute MSA,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,182.0
2,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2020,325193,Ethyl Alcohol Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2021,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,25.452000000000005
1,3,MedDev,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,40.0
1,3,MedDev,,,18,000,00000,Indiana,2022,000000,,1,1,14834.0
1,2,Pharma,,,00,000,18020,Columbus MSA,2022,000000,,1,1,2.0
2,2,Pharma,,,00,000,29020,Kokomo MSA,2020,325412,Pharmaceutical Preparation Manufacturing,2,2,142.0
2,1,Ag/Bio,,,00,000,34620,Muncie MSA,2022,325193,Ethyl Alcohol Manufacturing,2,2,0.0
1,3,MedDev,,,00,000,18020,Columbus MSA,2020,000000,,1,1,0.0
2,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,339113,Surgical Appliance and Supplies Manufacturing,2,2,874.0
2,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2020,424910,Farm Supplies Merchant Wholesalers,2,2,45.576
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2020,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2020,621511,Medical Laboratories,2,2,10.0
2,2,Pharma,,,00,000,21140,Elkhart-Goshen MSA,2021,325412,Pharmaceutical Preparation Manufacturing,2,2,40.0
1,6,Bio-Logistics,,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,315.9439999999998
2,4,Research/Testing,,,00,000,17140,Cincinnati MSA,2024,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,224.0
2,6,Bio-Logistics,,,00,000,34620,Muncie MSA,2024,424910,Farm Supplies Merchant Wholesalers,2,2,0.0
1,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,15.867999999999999
2,3,MedDev,,,00,000,31140,Louisville/Jefferson County MSA,2020,334517,Irradiation Apparatus Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,621511,Medical Laboratories,2,2,4054.0
2,2,Pharma,,,00,000,17140,Cincinnati MSA,2022,325414,Biological Product (except Diagnostic) Manufacturing,2,2,152.0
1,3,MedDev,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,1,1,38.0
1,3,MedDev,,,00,000,43780,South Bend-Mishawaka MSA,2024,000000,,1,1,332.0
2,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,1024.0
2,1,Ag/Bio,,,18,000,00000,Indiana,2024,311221,Wet Corn Milling and Starch Manufacturing,2,2,350.0
2,3,MedDev,,,18,000,00000,Indiana,2020,334517,Irradiation Apparatus Manufacturing,2,2,20.0
2,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,2020,325411,Medicinal and Botanical Manufacturing,2,2,0.0
2,1,Ag/Bio,,,18,000,00000,Indiana,2024,325312,Phosphatic Fertilizer Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,34620,Muncie MSA,2023,325411,Medicinal and Botanical Manufacturing,2,2,0.0
2,3,MedDev,,,00,000,17140,Cincinnati MSA,2020,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,126.0
1,4,Research/Testing,,,0,000,00000,United States,2022,000000,,1,1,548094.602
2,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,2021,325411,Medicinal and Botanical Manufacturing,2,2,24.0
2,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2024,325311,Nitrogenous Fertilizer Manufacturing,2,2,66.0
2,1,Ag/Bio,,,00,000,21780,Evansville MSA,2022,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,6.0
2,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,1712.0
0,0,Life Sciences Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,46676.42799999999
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2022,325314,Fertilizer (Mixing Only) Manufacturing,2,2,28.0
1,1,Ag/Bio,,,00,000,33140,Michigan City-La Porte MSA,2024,000000,,1,1,0.0
2,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2024,325312,Phosphatic Fertilizer Manufacturing,2,2,0.0
2,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2023,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,325411,Medicinal and Botanical Manufacturing,2,2,152.0
1,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2022,000000,,1,1,30.817999999999998
1,2,Pharma,,,0,000,00000,United States,2020,000000,,1,1,399146.0
2,3,MedDev,,,00,000,14020,Bloomington MSA,2024,339113,Surgical Appliance and Supplies Manufacturing,2,2,14.0
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2021,325193,Ethyl Alcohol Manufacturing,2,2,66.0
1,1,Ag/Bio,,,00,000,34620,Muncie MSA,2024,000000,,1,1,2.0
2,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,339114,Dental Equipment and Supplies Manufacturing,2,2,316.0
2,1,Ag/Bio,,,18,000,00000,Indiana,2022,325312,Phosphatic Fertilizer Manufacturing,2,2,0.0
2,4,Research/Testing,,,00,000,21780,Evansville MSA,2023,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,8.0
2,3,MedDev,,,00,000,14020,Bloomington MSA,2021,339112,Surgical and Medical Instrument Manufacturing,2,2,14.0
2,3,MedDev,,,00,000,18020,Columbus MSA,2024,334516,Analytical Laboratory Instrument Manufacturing,2,2,2.0
2,3,MedDev,,,18,000,00000,Indiana,2022,334516,Analytical Laboratory Instrument Manufacturing,2,2,2746.0
2,3,MedDev,,,00,000,45460,Terre Haute MSA,2021,339112,Surgical and Medical Instrument Manufacturing,2,2,54.0
1,2,Pharma,,,00,000,21780,Evansville MSA,2021,000000,,1,1,288.0
2,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,2021,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,2.0
1,6,Bio-Logistics,,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,72.54799999999997
1,3,MedDev,,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,424.0
1,3,MedDev,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,1,1,2570.0
1,2,Pharma,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,608.0
2,4,Research/Testing,,,00,000,18020,Columbus MSA,2023,541380,Testing Laboratories and Services,2,2,2.3200000000000003
1,6,Bio-Logistics,,,00,000,29020,Kokomo MSA,2023,000000,,1,1,38.077999999999996
1,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2022,000000,,1,1,34.0
2,3,MedDev,,,0,000,00000,United States,2024,334516,Analytical Laboratory Instrument Manufacturing,2,2,108106.0
2,3,MedDev,,,00,000,29200,Lafayette-West Lafayette MSA,2020,334517,Irradiation Apparatus Manufacturing,2,2,2.0
2,4,Research/Testing,,,00,000,34620,Muncie MSA,2020,541714,Research and Development in Biotechnology (except Nanobiotechnology),2,2,2.0
2,3,MedDev,,,00,000,43780,South Bend-Mishawaka MSA,2022,339114,Dental Equipment and Supplies Manufacturing,2,2,2.0
2,3,MedDev,,,00,000,18020,Columbus MSA,2023,339113,Surgical Appliance and Supplies Manufacturing,2,2,4.0
2,3,MedDev,,,00,000,21140,Elkhart-Goshen MSA,2021,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,30.0
1,6,Bio-Logistics,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,1,1,52.228
2,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,325411,Medicinal and Botanical Manufacturing,2,2,36.0
1,1,Ag/Bio,,,18,000,00000,Indiana,2022,000000,,1,1,2408.0
2,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,1429.3120000000001
1,4,Research/Testing,,,00,000,29020,Kokomo MSA,2024,000000,,1,1,60.464
1,2,Pharma,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,1,1,12710.0
1,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2021,000000,,1,1,0.0
2,1,Ag/Bio,,,00,000,45460,Terre Haute MSA,2023,325311,Nitrogenous Fertilizer Manufacturing,2,2,64.0
2,3,MedDev,,,00,000,31140,Louisville/Jefferson County MSA,2023,339112,Surgical and Medical Instrument Manufacturing,2,2,360.0
2,4,Research/Testing,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,621511,Medical Laboratories,2,2,2966.0
2,1,Ag/Bio,,,00,000,18020,Columbus MSA,2023,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,0.0
1,6,Bio-Logistics,,,00,000,45460,Terre Haute MSA,2023,000000,,1,1,218.11799999999997
1,2,Pharma,,,0,000,00000,United States,2021,000000,,1,1,439456.0
2,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2020,325320,Pesticide and Other Agricultural Chemical Manufacturing,2,2,4.0
2,3,MedDev,,,00,000,18020,Columbus MSA,2022,334516,Analytical Laboratory Instrument Manufacturing,2,2,2.0
2,4,Research/Testing,,,00,000,45460,Terre Haute MSA,2024,541380,Testing Laboratories and Services,2,2,1.1600000000000001
2,1,Ag/Bio,,,00,000,21780,Evansville MSA,2024,311221,Wet Corn Milling and Starch Manufacturing,2,2,0.0
2,1,Ag/Bio,,,0,000,00000,United States,2023,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,2,2,494.0
2,4,Research/Testing,,,00,000,45460,Terre Haute MSA,2024,621511,Medical Laboratories,2,2,26.0
1,4,Research/Testing,,,00,000,14020,Bloomington MSA,2022,000000,,1,1,72.864
1,6,Bio-Logistics,,,00,000,34620,Muncie MSA,2020,000000,,1,1,9.224
2,6,Bio-Logistics,,,00,000,18020,Columbus MSA,2024,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,1.884
2,2,Pharma,,,18,000,00000,Indiana,2024,325412,Pharmaceutical Preparation Manufacturing,2,2,13456.0
1,2,Pharma,,,00,000,29020,Kokomo MSA,2021,000000,,1,1,46.0
1,2,Pharma,,,00,000,23060,Fort Wayne MSA,2024,000000,,1,1,244.0
2,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,334516,Analytical Laboratory Instrument Manufacturing,2,2,2812.0
1,6,Bio-Logistics,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,1,1,21.362
1,3,MedDev,,,00,000,43780,South Bend-Mishawaka MSA,2023,000000,,1,1,542.0
2,6,Bio-Logistics,,,18,000,00000,Indiana,2023,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,6684.3640000000005
2,2,Pharma,,,00,000,45460,Terre Haute MSA,2021,325414,Biological Product (except Diagnostic) Manufacturing,2,2,68.0
1,1,Ag/Bio,,,18,000,00000,Indiana,2021,000000,,1,1,1744.0
2,6,Bio-Logistics,,,00,000,29200,Lafayette-West Lafayette MSA,2021,424910,Farm Supplies Merchant Wholesalers,2,2,5.064
2,6,Bio-Logistics,,,18,000,00000,Indiana,2021,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,3703.3940000000007
2,2,Pharma,,,00,000,45460,Terre Haute MSA,2020,325414,Biological Product (except Diagnostic) Manufacturing,2,2,62.0
2,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,2024,325412,Pharmaceutical Preparation Manufacturing,2,2,4.0
1,1,Ag/Bio,,,00,000,43780,South Bend-Mishawaka MSA,2021,000000,,1,1,8.0
2,3,MedDev,,,00,000,21780,Evansville MSA,2024,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,18.0
2,2,Pharma,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,325414,Biological Product (except Diagnostic) Manufacturing,2,2,218.0
2,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2020,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,1.818
2,4,Research/Testing,,,18,000,00000,Indiana,2020,541380,Testing Laboratories and Services,2,2,105.56000000000002
2,2,Pharma,,,00,000,21780,Evansville MSA,2020,325414,Biological Product (except Diagnostic) Manufacturing,2,2,76.0
2,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,325312,Phosphatic Fertilizer Manufacturing,2,2,0.0
2,6,Bio-Logistics,,,00,000,14020,Bloomington MSA,2020,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,549.5859999999999
2,4,Research/Testing,,,00,000,34620,Muncie MSA,2023,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,3.636
2,1,Ag/Bio,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,311221,Wet Corn Milling and Starch Manufacturing,2,2,710.0
1,2,Pharma,,,00,000,43780,South Bend-Mishawaka MSA,2020,000000,,1,1,384.0
0,0,Life Sciences Total,,,18,000,00000,Indiana,2022,000000,,0,0,51211.66599999998
1,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,1,1,1430.0
2,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2022,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2,2,483.558
2,3,MedDev,,,00,000,18020,Columbus MSA,2020,339112,Surgical and Medical Instrument Manufacturing,2,2,0.0
2,1,Ag/Bio,,,00,000,17140,Cincinnati MSA,2023,325312,Phosphatic Fertilizer Manufacturing,2,2,0.0
1,4,Research/Testing,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,1,1,91.24
1,6,Bio-Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,5564.991999999999
2,4,Research/Testing,,,00,000,34620,Muncie MSA,2024,621511,Medical Laboratories,2,2,6.0
2,4,Research/Testing,,,00,000,43780,South Bend-Mishawaka MSA,2021,541713,Research and Development in Nanotechnology,2,2,5.699999999999999
1,2,Pharma,,,00,000,34620,Muncie MSA,2023,000000,,1,1,60.0
2,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2024,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,388.1039999999999
2,1,Ag/Bio,,,00,000,21780,Evansville MSA,2024,325311,Nitrogenous Fertilizer Manufacturing,2,2,46.0
2,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2021,541713,Research and Development in Nanotechnology,2,2,4.56
0,0,Life Sciences Total,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,474.986
2,4,Research/Testing,,,00,000,29020,Kokomo MSA,2022,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,7.272
2,4,Research/Testing,,,00,000,33140,Michigan City-La Porte MSA,2021,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,1.818
2,2,Pharma,,,0,000,00000,United States,2023,325414,Biological Product (except Diagnostic) Manufacturing,2,2,53764.0
2,1,Ag/Bio,,,00,000,23060,Fort Wayne MSA,2022,325312,Phosphatic Fertilizer Manufacturing,2,2,0.0
2,3,MedDev,,,0,000,00000,United States,2022,339113,Surgical Appliance and Supplies Manufacturing,2,2,61886.0
2,4,Research/Testing,,,00,000,43780,South Bend-Mishawaka MSA,2024,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,65.448
2,1,Ag/Bio,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,325314,Fertilizer (Mixing Only) Manufacturing,2,2,56.0
2,1,Ag/Bio,,,00,000,14020,Bloomington MSA,2024,325314,Fertilizer (Mixing Only) Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,31140,Louisville/Jefferson County MSA,2023,325413,In-Vitro Diagnostic Substance Manufacturing,2,2,4.0
2,4,Research/Testing,,,00,000,14020,Bloomington MSA,2023,541713,Research and Development in Nanotechnology,2,2,0.0
2,6,Bio-Logistics,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,424910,Farm Supplies Merchant Wholesalers,2,2,572.232
2,2,Pharma,,,00,000,29020,Kokomo MSA,2020,325414,Biological Product (except Diagnostic) Manufacturing,2,2,2.0
2,6,Bio-Logistics,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,424910,Farm Supplies Merchant Wholesalers,2,2,649.8799999999999
2,3,MedDev,,,00,000,33140,Michigan City-La Porte MSA,2021,339114,Dental Equipment and Supplies Manufacturing,2,2,26.0
2,2,Pharma,,,00,000,29200,Lafayette-West Lafayette MSA,2023,325414,Biological Product (except Diagnostic) Manufacturing,2,2,58.0
2,1,Ag/Bio,,,00,000,31140,Louisville/Jefferson County MSA,2020,325314,Fertilizer (Mixing Only) Manufacturing,2,2,24.0
2,1,Ag/Bio,,,00,000,29200,Lafayette-West Lafayette MSA,2023,311221,Wet Corn Milling and Starch Manufacturing,2,2,274.0
2,4,Research/Testing,,,00,000,14020,Bloomington MSA,2024,621511,Medical Laboratories,2,2,6.0
2,3,MedDev,,,00,000,21140,Elkhart-Goshen MSA,2020,339112,Surgical and Medical Instrument Manufacturing,2,2,10.0
2,6,Bio-Logistics,,,00,000,17140,Cincinnati MSA,2024,424910,Farm Supplies Merchant Wholesalers,2,2,27.008000000000003
2,6,Bio-Logistics,,,00,000,21780,Evansville MSA,2020,424210,Drugs and Druggists' Sundries Merchant Wholesalers,2,2,1.884
2,3,MedDev,,,00,000,18020,Columbus MSA,2022,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2,2,4.0
2,2,Pharma,,,00,000,33140,Michigan City-La Porte MSA,2020,325411,Medicinal and Botanical Manufacturing,2,2,0.0
2,2,Pharma,,,00,000,17140,Cincinnati MSA,2023,325412,Pharmaceutical Preparation Manufacturing,2,2,1796.0
1,6,Bio-Logistics,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,1,1,1363.8000000000002
2,3,MedDev,,,00,000,31140,Louisville/Jefferson County MSA,2024,339112,Surgical and Medical Instrument Manufacturing,2,2,338.0
2,3,MedDev,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,339114,Dental Equipment and Supplies Manufacturing,2,2,222.0
2,4,Research/Testing,,,00,000,14020,Bloomington MSA,2023,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",2,2,5.454000000000001
2,3,MedDev,,,18,000,00000,Indiana,2020,339114,Dental Equipment and Supplies Manufacturing,2,2,348.0
1,1,Ag/Bio,,,00,000,18020,Columbus MSA,2023,000000,,1,1,0.0
2,2,Pharma,,,00,000,18020,Columbus MSA,2020,325414,Biological Product (except Diagnostic) Manufacturing,2,2,0.0
2,6,Bio-Logistics,,,18,000,00000,Indiana,2022,424910,Farm Supplies Merchant Wholesalers,2,2,865.9439999999998
2,4,Research/Testing,,,00,000,29020,Kokomo MSA,2022,541380,Testing Laboratories and Services,2,2,1.856
