year,NAICS,occ
2019,325315,19-3041
2019,325315,25-2051
2019,325315,25-4011
2019,325315,27-4031
2019,325315,27-4032
2019,325315,29-1123
2019,325315,29-1222
2019,325315,29-1242
2019,325315,29-2036
2019,325315,33-9091
2019,325315,33-9093
2019,325315,35-3031
2019,325315,35-9099
2019,325315,37-3011
2019,325315,37-3012
2019,325315,39-6012
2019,325315,43-2099
2019,325315,43-9031
2019,325315,45-4022
2019,325315,47-2042
2019,325315,47-2231
2019,325315,47-4021
2019,325315,47-4061
2019,325315,49-9061
2019,325315,51-3022
2019,325315,51-4121
2019,325315,51-9023
2019,325315,53-2022
2019,325315,53-3053
2019,325315,53-6032
2019,325320,11-2022
2019,325320,11-9033
2019,325320,11-9039
2019,325320,17-2051
2019,325320,17-2111
2019,325320,19-1022
2019,325320,19-1023
2019,325320,19-1031
2019,325320,19-2043
2019,325320,19-3032
2019,325320,19-4099
2019,325320,27-1021
2019,325320,27-3099
2019,325320,29-1031
2019,325320,29-1124
2019,325320,29-1249
2019,325320,29-1292
2019,325320,29-2018
2019,325320,29-2031
2019,325320,29-2033
2019,325320,31-1128
2019,325320,33-9094
2019,325320,35-2021
2019,325320,39-6011
2019,325320,41-2021
2019,325320,41-9011
2019,325320,43-4031
2019,325320,43-9081
2019,325320,45-4029
2019,325320,47-2043
2019,325320,47-2082
2019,325320,47-2121
2019,325320,47-2211
2019,325320,47-4011
2019,325320,47-5081
2019,325320,49-2093
2019,325320,49-3021
2019,325320,49-3022
2019,325320,51-1011
2019,325320,51-3023
2019,325320,51-4061
2019,325320,51-4062
2019,325320,51-6011
2019,325320,51-7041
2019,325320,51-8093
2019,325320,53-3051
2019,325320,53-5011
2019,325411,11-9033
2019,325411,11-9039
2019,325411,13-2052
2019,325411,15-1212
2019,325411,17-2081
2019,325411,17-2111
2019,325411,17-3021
2019,325411,19-1012
2019,325411,19-1031
2019,325411,19-2043
2019,325411,19-4071
2019,325411,21-1018
2019,325411,29-1031
2019,325411,29-1041
2019,325411,33-3052
2019,325411,33-9032
2019,325411,35-3041
2019,325411,39-3099
2019,325411,41-2012
2019,311221,11-1031
2019,311221,11-2033
2019,311221,11-3111
2019,311221,11-9013
2019,311221,11-9072
2019,311221,11-9121
2019,311221,13-1011
2019,311221,13-1032
2019,311221,13-1081
2019,311221,13-1121
2019,311221,13-1151
2019,311221,13-2053
