display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2020,000000,,0,0,211165.6475625467,887420.1880600676,1746624.0636288961,8778532.548497371,9178715.208420161,8937359.940993007,7556270.202890294,2155184.009212942
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2021,000000,,0,0,259017.47758037376,1012544.1179795432,1834900.755952611,9013003.67264815,9463610.97093469,9069544.527534625,7712125.4253997505,2310413.9922009422
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2022,000000,,0,0,275746.5459605126,1111234.340678643,1985199.8093964737,9580243.590281714,9952485.778368482,9382835.598891864,7920129.478999082,2525141.0517574237
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2023,000000,,0,0,270188.33148437133,1091836.0611492344,1975445.438683552,9656777.756381234,10128754.112675551,9413989.573028179,7929436.9446235765,2691114.5869518467
0,0,Total Advanced and Traded Industries,,,0,000,00000,United States,2024,000000,,0,0,261317.62791351153,1073145.1335667772,1952068.1330850665,9620818.744346237,10164994.759227348,9379945.298751418,7887807.268201654,2768280.3792552105
0,0,Total Advanced and Traded Industries,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,84.050766511577,525.2328545446471,1032.1966375314064,3843.239356572951,3432.7244131961006,3267.7093153208366,2975.0944203438407,790.1530261780902
0,0,Total Advanced and Traded Industries,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,108.902618669907,656.5086231943108,1132.8390387797488,4318.454244829247,3648.6814327565567,3529.0559843709784,3139.0246955703556,884.9995987921802
0,0,Total Advanced and Traded Industries,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,116.192212196997,817.0046724662054,1257.4360219268426,4821.545203504521,4021.6721272108202,3816.0033755297686,3294.495355381438,960.5175830384833
0,0,Total Advanced and Traded Industries,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,105.240860863032,598.7370903276052,1076.6430663028154,4588.973656807309,3923.212543337583,3703.189568827772,3277.7612361088413,964.8744399526164
0,0,Total Advanced and Traded Industries,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,99.116316625612,518.8482643179831,950.7821988814172,4320.587978534179,3800.8785822503473,3584.9780313952474,3180.1889145867635,978.6479934492838
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,6354.742729034647,25352.800882430478,59540.159680233315,300369.0845102355,314713.05281810847,309941.74755383073,262918.7231638239,80053.01842308379
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,8038.354213681079,29327.184431490958,61019.6617820517,300766.4138163826,313715.20376294537,308124.2937544155,263336.59729954234,84308.55552505807
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,8230.824742002067,32467.357763026564,65520.14365293703,312466.6041757542,320131.004488873,312476.3518107992,265869.65228266554,90782.00701462287
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,8252.367901633414,32799.135593205894,65302.47534440343,314270.40139964485,322091.81785980315,312696.7007066613,265245.2341454719,97184.43961646226
0,0,Total Advanced and Traded Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,7635.276613210306,32308.525910605887,63823.39094425376,312820.75635341875,321695.911999973,309916.7079635488,262016.66222700992,100058.220746223
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,2057.301753421004,9443.912307399947,16492.441798110805,77146.20885422686,81561.53890833182,80008.55784206181,70131.2653216481,17092.55607110218
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,2536.863304586069,10744.961625558075,17763.972179716635,79900.03724557254,84612.77013877896,80835.0136190522,70838.65882486664,17977.951688850113
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,2674.0939267061212,11138.650680612856,18599.482325693913,82284.9591106574,86772.51407115569,81636.7940758217,71068.9840651206,19457.076608204556
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,2493.5690006239265,10596.056975648455,18643.08829857978,82415.01032665664,87692.47842589737,80995.74456070235,70488.75135121492,20735.479442218257
0,0,Total Advanced and Traded Industries,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,2394.0348215017652,10240.440180417194,18477.203265067146,82433.84332322406,88446.0235812441,80811.1150380389,69780.50640696139,21375.466253955517
0,0,Total Advanced and Traded Industries,,,00,000,18020,Columbus MSA,2020,000000,,0,0,67.09678609283,430.29616202641114,995.906909642968,5990.770281979202,5839.147022202428,5392.9871202342465,4260.245144932742,1168.733913372195
0,0,Total Advanced and Traded Industries,,,00,000,18020,Columbus MSA,2021,000000,,0,0,72.065736194003,439.91135164894393,921.8793343884954,5776.72989433947,5812.782766442397,5428.286398599461,4265.442718505393,1220.233565953536
