display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,age_14_18,age_19_21,age_22_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65plus
0,0,Total - All Industries,,,0,000,00000,United States,2021,000000,,0,0,4088424.5459861625,7163987.474086497,8520725.176920135,32997106.88923873,32819671.608863406,30302920.829651278,25754295.754805647,10054994.807840945
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,2019.3468673716584,5307.754917727449,5963.932611352516,16510.151943605015,15183.090864542848,13505.188710504197,12106.601573498161,4530.784509014704
0,0,Total - All Industries,,,18,000,00000,Indiana,2021,000000,,0,0,111178.54488729691,167017.0198836461,190722.39916693707,659916.4782743044,661707.2648203677,632136.5165836073,539514.7203386986,199147.1059823624
0,0,Total - All Industries,,,0,000,00000,United States,2022,000000,,0,0,4366507.077935857,7575182.309836733,9085879.536740147,34343224.43061222,34142798.5884216,31277990.131324235,26372187.741449762,10993359.784534527
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2020,000000,,0,0,1365.1248740055694,2072.5536903675224,2705.6798072776182,11057.067405338083,10642.5663435184,10295.814881191762,8318.523138161165,2754.0676795347326
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,3715.5373789588643,8407.571052404757,8152.114229433966,23623.158808796965,22250.57530963201,20575.112939485527,17478.2207769229,7042.506902598094
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2023,000000,,0,0,5289.706995445562,7792.934695604885,8798.6318227954,29155.007430827576,29468.114555089927,26360.56269087902,22552.945671677808,9798.750263709402
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,8644.33589711947,12571.575990077525,14737.86636562825,49557.16720408166,48028.46923471559,45361.69337962258,38376.19180563235,16100.10810013397
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,37299.78701611791,57179.14874718965,68027.13620864197,241796.84752623338,240304.61975964374,214225.12494001052,174396.8363603963,69969.66224982917
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,3376.4886515179446,6420.598019350319,6964.768098526245,22276.344274183306,21711.693634227355,19831.241903488546,16885.239026276933,5999.772041254717
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,3557.67744402691,8395.275052793793,8258.35062760519,23582.905558047092,22433.199120652927,20606.58932036222,17449.815397393348,7193.613396522604
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2022,000000,,0,0,1721.0828207308655,3491.7333771995955,3457.1166576585038,9451.328644644576,9347.793522605127,8814.774153315393,7760.41923890443,3197.76490416033
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,1396.0057171243218,2133.949882536354,2098.22210971126,6969.713956298718,7250.784993524366,7888.448459112495,7012.142287553024,2683.7269430660385
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,2479.625031841499,4186.192477177071,4309.478053278116,13542.60009263391,13848.747779103,13187.358688918697,11175.028674980982,4634.182002789394
0,0,Total - All Industries,,,0,000,00000,United States,2020,000000,,0,0,3373453.4698147564,6670120.890605022,8241740.194330759,32654850.355302043,31917614.196631588,29731933.58073418,25254810.58327235,9514689.168439493
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2023,000000,,0,0,1657.1786660330267,2375.1084494244524,3079.0898870549054,11480.266085091112,11840.482136696173,10169.074223613907,8445.872869820607,3193.3972150157942
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,8031.832571935377,11584.28639375397,13588.228763744271,46876.154884358126,46098.66509681694,43858.957464457206,38063.933320336604,13975.835725679752
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,1463.6456091694238,2240.5257176733226,2502.326450338792,8591.05272815181,8690.595056255832,8481.456725555512,7410.774169006948,3092.6104066876587
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,2024,000000,,0,0,1617.697317921447,3652.09311452926,3641.8585374050854,9726.64664484792,9306.681776548134,8855.47804802472,7850.893984096187,3309.04075138144
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2024,000000,,0,0,2501.2127941563217,4342.5488116654415,4524.466061462887,13827.031234414346,13893.68368511576,13291.271777387452,11048.654951085595,4778.424537975873
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,1185.5665990111977,1945.127965865098,2040.8814651511325,7232.845273808219,7320.995616277377,8412.38006326299,7394.149826586795,2201.225472931572
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,21340.61281195431,35832.302268150575,41431.40371226846,155720.99390782393,157932.59959373015,142340.20422624538,113226.15300489505,47844.80573880654
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,94525.19637679894,175712.32040691562,236549.75823311656,946376.372263319,941812.3693819664,888567.0272051615,757994.1912491929,294362.5966821081
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,119512.38913005345,189026.78265001776,236817.57365150194,935338.2990628346,946108.3329441784,899993.5165705539,764167.4737331035,308835.3153457561
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,1395.031024582094,1973.8752530836337,1972.2672286335237,7012.280111292172,7085.41180664954,8124.601093704029,7098.114487356941,2277.755498743159
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,1445.9634278547078,2073.122733887145,2038.6286945439767,6849.276807759339,7011.036024329085,7786.835644088724,6926.458273598117,2563.226267657003
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,2194.017132137071,6842.870284460208,6814.953496941415,17108.59979134843,15170.908193207939,13916.38203948581,12560.965272632546,5158.195893001327
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2024,000000,,0,0,1588.0707804877995,2378.6757670318607,3073.0937596290114,11361.033935390522,11912.056478372628,10159.90198802007,8392.420469753633,3205.7222897232214
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,4929.062604824781,8027.4689024472555,8934.322254395853,30947.70328859535,29725.951752932186,27329.631944992092,22194.795375113903,8659.532686819357
0,0,Total - All Industries,,,18,000,00000,Indiana,2023,000000,,0,0,118208.94394437908,182216.75437575695,206857.14055017653,693080.3727230597,696367.2671763832,646856.1167511998,544184.4577749325,227089.05915927963
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,0,0,36373.56261781713,58700.178600121224,72130.48784977457,248827.29156180786,248867.54994084925,221990.9266969695,178980.08340144606,76881.58109820263
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,2022,000000,,0,0,5235.225664742085,7924.33589796785,8333.646694511808,27616.387833885354,28727.915715616327,27841.53315815038,24843.79869714109,10674.968645438359
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2020,000000,,0,0,2040.4937825564984,3829.042301907542,4245.843006458497,13261.273055059508,13433.2430959913,13400.76564137016,11569.474330392917,4073.4484094308687
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2021,000000,,0,0,4743.720468164925,7244.419320008073,8267.197360398066,28590.08431730858,28721.699745728238,25771.72432102829,23124.37611584166,8520.840761199408
