sector,sector_name,subsector,subsector_name,naics_code,naics_title,naics_version,group_by,group_by_title,level
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334210,Telephone Apparatus Manufacturing,2022,3342,Communications Equipment Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2022,3342,Communications Equipment Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334290,Other Communications Equipment Manufacturing,2022,3342,Communications Equipment Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334310,Audio and Video Equipment Manufacturing,2022,3343,Audio and Video Equipment Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334412,Bare Printed Circuit Board Manufacturing,2022,3344,Semiconductor and Other Electronic Component Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334413,Semiconductor and Related Device Manufacturing,2022,3344,Semiconductor and Other Electronic Component Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2022,3344,Semiconductor and Other Electronic Component Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334417,Electronic Connector Manufacturing,2022,3344,Semiconductor and Other Electronic Component Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,2022,3344,Semiconductor and Other Electronic Component Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334419,Other Electronic Component Manufacturing,2022,3344,Semiconductor and Other Electronic Component Manufacturing,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334514,Totalizing Fluid Meter and Counting Device Manufacturing,2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334519,Other Measuring and Controlling Device Manufacturing,2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,334610,Manufacturing and Reproducing Magnetic and Optical Media,2022,3346,Manufacturing and Reproducing Magnetic and Optical Media,2
1,Manufacturing,5.0,Electronic Components and Products Manufacturing,335314,Relay and Industrial Control Manufacturing,2022,3353,Electrical Equipment Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,324110,Petroleum Refineries,2022,3241,Petroleum and Coal Products Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,324199,All Other Petroleum and Coal Products Manufacturing,2022,3241,Petroleum and Coal Products Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,325193,Ethyl Alcohol Manufacturing,2022,3251,Basic Chemical Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,333132,Oil and Gas Field Machinery and Equipment Manufacturing,2022,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",2
1,Manufacturing,6.0,Energy Manufacturing,335311,"Power, Distribution, and Specialty Transformer Manufacturing",2022,3353,Electrical Equipment Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,335910,Battery Manufacturing,2022,3359,Other Electrical Equipment and Component Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,335931,Current-Carrying Wiring Device Manufacturing,2022,3359,Other Electrical Equipment and Component Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,335932,Noncurrent-Carrying Wiring Device Manufacturing,2022,3359,Other Electrical Equipment and Component Manufacturing,2
1,Manufacturing,6.0,Energy Manufacturing,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,2022,3359,Other Electrical Equipment and Component Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321113,Sawmills,2022,3211,Sawmills and Wood Preservation,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321114,Wood Preservation,2022,3211,Sawmills and Wood Preservation,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321211,Hardwood Veneer and Plywood Manufacturing,2022,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321212,Softwood Veneer and Plywood Manufacturing,2022,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321215,Engineered Wood Member Manufacturing,2022,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321219,Reconstituted Wood Product Manufacturing,2022,3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321911,Wood Window and Door Manufacturing,2022,3219,Other Wood Product Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321912,"Cut Stock, Resawing Lumber, and Planing",2022,3219,Other Wood Product Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321918,Other Millwork (including Flooring),2022,3219,Other Wood Product Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321991,Manufactured Home (Mobile Home) Manufacturing,2022,3219,Other Wood Product Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321992,Prefabricated Wood Building Manufacturing,2022,3219,Other Wood Product Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,321999,All Other Miscellaneous Wood Product Manufacturing,2022,3219,Other Wood Product Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337110,Wood Kitchen Cabinet and Countertop Manufacturing,2022,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337121,Upholstered Household Furniture Manufacturing,2022,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337122,Nonupholstered Wood Household Furniture Manufacturing,2022,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337126,Household Furniture (except Wood and Upholstered) Manufacturing,2022,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337127,Institutional Furniture Manufacturing,2022,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337211,Wood Office Furniture Manufacturing,2022,3372,Office Furniture (including Fixtures) Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337212,Custom Architectural Woodwork and Millwork Manufacturing,2022,3372,Office Furniture (including Fixtures) Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337214,Office Furniture (except Wood) Manufacturing,2022,3372,Office Furniture (including Fixtures) Manufacturing,2
1,Manufacturing,8.0,Furniture and Wood Products Manufacturing,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",2022,3372,Office Furniture (including Fixtures) Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,2022,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333120,Construction Machinery Manufacturing,2022,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333131,Mining Machinery and Equipment Manufacturing,2022,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",2022,3332,Industrial Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333248,All Other Industrial Machinery Manufacturing,2022,3332,Industrial Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333310,Commercial and Service Industry Machinery Manufacturing,2022,3333,Commercial and Service Industry Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,2022,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,2022,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,2022,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333611,Turbine and Turbine Generator Set Units Manufacturing,2022,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333613,Mechanical Power Transmission Equipment Manufacturing,2022,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333912,Air and Gas Compressor Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333921,Elevator and Moving Stairway Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333993,Packaging Machinery Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333994,Industrial Process Furnace and Oven Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333995,Fluid Power Cylinder and Actuator Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333996,Fluid Power Pump and Motor Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,9.0,Industrial Machinery Manufacturing,333998,All Other Miscellaneous General Purpose Machinery Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,325411,Medicinal and Botanical Manufacturing,2022,3254,Pharmaceutical and Medicine Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,325412,Pharmaceutical Preparation Manufacturing,2022,3254,Pharmaceutical and Medicine Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,325413,In-Vitro Diagnostic Substance Manufacturing,2022,3254,Pharmaceutical and Medicine Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,325414,Biological Product (except Diagnostic) Manufacturing,2022,3254,Pharmaceutical and Medicine Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,10.0,Life Sciences Manufacturing,334516,Analytical Laboratory Instrument Manufacturing,2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,10.0,Life Sciences Manufacturing,334517,Irradiation Apparatus Manufacturing,2022,3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",2
1,Manufacturing,10.0,Life Sciences Manufacturing,339112,Surgical and Medical Instrument Manufacturing,2022,3391,Medical Equipment and Supplies Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,339113,Surgical Appliance and Supplies Manufacturing,2022,3391,Medical Equipment and Supplies Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,339114,Dental Equipment and Supplies Manufacturing,2022,3391,Medical Equipment and Supplies Manufacturing,2
1,Manufacturing,10.0,Life Sciences Manufacturing,339115,Ophthalmic Goods Manufacturing,2022,3391,Medical Equipment and Supplies Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,331110,Iron and Steel Mills and Ferroalloy Manufacturing,2022,3311,Iron and Steel Mills and Ferroalloy Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,2022,3312,Steel Product Manufacturing from Purchased Steel,2
1,Manufacturing,11.0,Metals Manufacturing,331221,Rolled Steel Shape Manufacturing,2022,3312,Steel Product Manufacturing from Purchased Steel,2
1,Manufacturing,11.0,Metals Manufacturing,331222,Steel Wire Drawing,2022,3312,Steel Product Manufacturing from Purchased Steel,2
1,Manufacturing,11.0,Metals Manufacturing,331313,Alumina Refining and Primary Aluminum Production,2022,3313,Alumina and Aluminum Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331314,Secondary Smelting and Alloying of Aluminum,2022,3313,Alumina and Aluminum Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",2022,3313,Alumina and Aluminum Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331318,"Other Aluminum Rolling, Drawing, and Extruding",2022,3313,Alumina and Aluminum Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,2022,3314,Nonferrous Metal (except Aluminum) Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331420,"Copper Rolling, Drawing, Extruding, and Alloying",2022,3314,Nonferrous Metal (except Aluminum) Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",2022,3314,Nonferrous Metal (except Aluminum) Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",2022,3314,Nonferrous Metal (except Aluminum) Production and Processing,2
1,Manufacturing,11.0,Metals Manufacturing,331511,Iron Foundries,2022,3315,Foundries,2
1,Manufacturing,11.0,Metals Manufacturing,331512,Steel Investment Foundries,2022,3315,Foundries,2
1,Manufacturing,11.0,Metals Manufacturing,331513,Steel Foundries (except Investment),2022,3315,Foundries,2
1,Manufacturing,11.0,Metals Manufacturing,331523,Nonferrous Metal Die-Casting Foundries,2022,3315,Foundries,2
1,Manufacturing,11.0,Metals Manufacturing,331524,Aluminum Foundries (except Die-Casting),2022,3315,Foundries,2
1,Manufacturing,11.0,Metals Manufacturing,331529,Other Nonferrous Metal Foundries (except Die-Casting),2022,3315,Foundries,2
1,Manufacturing,11.0,Metals Manufacturing,332111,Iron and Steel Forging,2022,3321,Forging and Stamping,2
1,Manufacturing,11.0,Metals Manufacturing,332112,Nonferrous Forging,2022,3321,Forging and Stamping,2
1,Manufacturing,11.0,Metals Manufacturing,332114,Custom Roll Forming,2022,3321,Forging and Stamping,2
1,Manufacturing,11.0,Metals Manufacturing,332117,Powder Metallurgy Part Manufacturing,2022,3321,Forging and Stamping,2
1,Manufacturing,11.0,Metals Manufacturing,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",2022,3321,Forging and Stamping,2
1,Manufacturing,11.0,Metals Manufacturing,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",2022,3322,Cutlery and Handtool Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332216,Saw Blade and Handtool Manufacturing,2022,3322,Cutlery and Handtool Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332311,Prefabricated Metal Building and Component Manufacturing,2022,3323,Architectural and Structural Metals Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332312,Fabricated Structural Metal Manufacturing,2022,3323,Architectural and Structural Metals Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332313,Plate Work Manufacturing,2022,3323,Architectural and Structural Metals Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332321,Metal Window and Door Manufacturing,2022,3323,Architectural and Structural Metals Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332322,Sheet Metal Work Manufacturing,2022,3323,Architectural and Structural Metals Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332323,Ornamental and Architectural Metal Work Manufacturing,2022,3323,Architectural and Structural Metals Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332410,Power Boiler and Heat Exchanger Manufacturing,2022,3324,"Boiler, Tank, and Shipping Container Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332420,Metal Tank (Heavy Gauge) Manufacturing,2022,3324,"Boiler, Tank, and Shipping Container Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332431,Metal Can Manufacturing,2022,3324,"Boiler, Tank, and Shipping Container Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332439,Other Metal Container Manufacturing,2022,3324,"Boiler, Tank, and Shipping Container Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332510,Hardware Manufacturing,2022,3325,Hardware Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332613,Spring Manufacturing,2022,3326,Spring and Wire Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332618,Other Fabricated Wire Product Manufacturing,2022,3326,Spring and Wire Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332710,Machine Shops,2022,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332721,Precision Turned Product Manufacturing,2022,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",2022,3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,332811,Metal Heat Treating,2022,3328,"Coating, Engraving, Heat Treating, and Allied Activities",2
1,Manufacturing,11.0,Metals Manufacturing,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",2022,3328,"Coating, Engraving, Heat Treating, and Allied Activities",2
1,Manufacturing,11.0,Metals Manufacturing,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",2022,3328,"Coating, Engraving, Heat Treating, and Allied Activities",2
1,Manufacturing,11.0,Metals Manufacturing,332911,Industrial Valve Manufacturing,2022,3329,Other Fabricated Metal Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332912,Fluid Power Valve and Hose Fitting Manufacturing,2022,3329,Other Fabricated Metal Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332919,Other Metal Valve and Pipe Fitting Manufacturing,2022,3329,Other Fabricated Metal Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332991,Ball and Roller Bearing Manufacturing,2022,3329,Other Fabricated Metal Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332996,Fabricated Pipe and Pipe Fitting Manufacturing,2022,3329,Other Fabricated Metal Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,2022,3329,Other Fabricated Metal Product Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,333511,Industrial Mold Manufacturing,2022,3335,Metalworking Machinery Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",2022,3335,Metalworking Machinery Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,333515,Cutting Tool and Machine Tool Accessory Manufacturing,2022,3335,Metalworking Machinery Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,333517,Machine Tool Manufacturing,2022,3335,Metalworking Machinery Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,333519,Rolling Mill and Other Metalworking Machinery Manufacturing,2022,3335,Metalworking Machinery Manufacturing,2
1,Manufacturing,11.0,Metals Manufacturing,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",2022,3336,"Engine, Turbine, and Power Transmission Equipment Manufacturing",2
1,Manufacturing,11.0,Metals Manufacturing,333992,Welding and Soldering Equipment Manufacturing,2022,3339,Other General Purpose Machinery Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325130,Synthetic Dye and Pigment Manufacturing,2022,3251,Basic Chemical Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325211,Plastics Material and Resin Manufacturing,2022,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325212,Synthetic Rubber Manufacturing,2022,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,2022,3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325510,Paint and Coating Manufacturing,2022,3255,"Paint, Coating, and Adhesive Manufacturing",2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325520,Adhesive Manufacturing,2022,3255,"Paint, Coating, and Adhesive Manufacturing",2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,325991,Custom Compounding of Purchased Resins,2022,3259,Other Chemical Product and Preparation Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326111,Plastics Bag and Pouch Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326121,Unlaminated Plastics Profile Shape Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326122,Plastics Pipe and Pipe Fitting Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326140,Polystyrene Foam Product Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326160,Plastics Bottle Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326191,Plastics Plumbing Fixture Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326199,All Other Plastics Product Manufacturing,2022,3261,Plastics Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326211,Tire Manufacturing (except Retreading),2022,3262,Rubber Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326212,Tire Retreading,2022,3262,Rubber Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326220,Rubber and Plastics Hoses and Belting Manufacturing,2022,3262,Rubber Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326291,Rubber Product Manufacturing for Mechanical Use,2022,3262,Rubber Product Manufacturing,2
1,Manufacturing,12.0,Polymers/Plastics Manufacturing,326299,All Other Rubber Product Manufacturing,2022,3262,Rubber Product Manufacturing,2
2,Logistics,7.0,Freight Transportation and Logistics,481112,Scheduled Freight Air Transportation,2022,4811,Scheduled Air Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,481212,Nonscheduled Chartered Freight Air Transportation,2022,4812,Nonscheduled Air Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,482110,Rail transportation,2022,4821,Rail Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,483111,Deep Sea Freight Transportation,2022,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",2
2,Logistics,7.0,Freight Transportation and Logistics,483113,Coastal and Great Lakes Freight Transportation,2022,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",2
2,Logistics,7.0,Freight Transportation and Logistics,483211,Inland Water Freight Transportation,2022,4832,Inland Water Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,484110,"General Freight Trucking, Local",2022,4841,General Freight Trucking,2
2,Logistics,7.0,Freight Transportation and Logistics,484121,"General Freight Trucking, Long-Distance, Truckload",2022,4841,General Freight Trucking,2
2,Logistics,7.0,Freight Transportation and Logistics,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",2022,4841,General Freight Trucking,2
2,Logistics,7.0,Freight Transportation and Logistics,484210,Used Household and Office Goods Moving,2022,4842,Specialized Freight Trucking,2
2,Logistics,7.0,Freight Transportation and Logistics,484220,"Specialized Freight (except Used Goods) Trucking, Local",2022,4842,Specialized Freight Trucking,2
2,Logistics,7.0,Freight Transportation and Logistics,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",2022,4842,Specialized Freight Trucking,2
2,Logistics,7.0,Freight Transportation and Logistics,488210,Support Activities for Rail Transportation,2022,4882,Support Activities for Rail Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488310,Port and Harbor Operations,2022,4883,Support Activities for Water Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488320,Marine Cargo Handling,2022,4883,Support Activities for Water Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488330,Navigational Services to Shipping,2022,4883,Support Activities for Water Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488390,Other Support Activities for Water Transportation,2022,4883,Support Activities for Water Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488490,Other Support Activities for Road Transportation,2022,4884,Support Activities for Road Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488510,Freight Transportation Arrangement,2022,4885,Freight Transportation Arrangement,2
2,Logistics,7.0,Freight Transportation and Logistics,488991,Packing and Crating,2022,4889,Other Support Activities for Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,488999,All Other Support Activities for Transportation,2022,4889,Other Support Activities for Transportation,2
2,Logistics,7.0,Freight Transportation and Logistics,492110,Couriers and Express Delivery Services,2022,4921,Couriers and Express Delivery Services,2
2,Logistics,7.0,Freight Transportation and Logistics,492210,Local Messengers and Local Delivery,2022,4922,Local Messengers and Local Delivery,2
2,Logistics,7.0,Freight Transportation and Logistics,493110,General Warehousing and Storage,2022,4931,Warehousing and Storage,2
2,Logistics,7.0,Freight Transportation and Logistics,493120,Refrigerated Warehousing and Storage,2022,4931,Warehousing and Storage,2
2,Logistics,7.0,Freight Transportation and Logistics,493130,Farm Product Warehousing and Storage,2022,4931,Warehousing and Storage,2
