display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,asian,black,hawaiian,hispanic,white,aian,diversity,two_or_more
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2020,000000,,0,0,1349199.5229293683,2687294.8093544818,42046.0010837318,3744528.913399595,14365117.41894538,91681.13919996013,149.05486426379392,294653.68597340863
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2021,000000,,0,0,1410245.7891913156,2806635.6993393893,43906.09340441062,3954289.4417012064,14652238.2263534,97409.10884721465,150.499005697491,319925.3187392516
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2022,000000,,0,0,1506442.2567263772,3050048.0419021104,47195.476108740266,4252979.827664448,15091617.236716917,104507.21022479869,154.3363134054981,350578.65747585346
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2023,000000,,0,0,1540557.7521097972,3080321.7361695706,48088.816385765625,4372969.3418666,15057144.481538067,107319.64321280165,156.95760866125983,359904.08943237265
0,0,Manufacturing & Logistics Total,0,,0,000,00000,United States,2024,000000,,0,0,1517098.5648638085,3085441.1568345153,47995.09164319,4436202.617997561,14870538.764779923,107501.89591027271,158.45772112837483,363552.01339142583
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2020,000000,,0,0,251.42408224326596,359.63390098829785,4.55652706453,343.98245934890997,10690.104048956016,21.320171375637003,6.524211650654,138.789206047124
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2021,000000,,0,0,310.1444393277479,451.3997483716131,6.08746589602,443.5729947718831,11898.415580192583,26.793874608043,8.148981601582799,168.497254502107
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2022,000000,,0,0,362.97826098522995,547.15303854995,9.609687739932,620.8736660324923,13247.563996252873,27.906717949100997,11.530251130116305,220.40296560272597
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2023,000000,,0,0,359.74550357409294,481.08214354355306,9.28241143895,632.0821884466658,12413.697230757138,27.29322478077,8.514972104558996,207.89605726902104
0,0,Manufacturing & Logistics Total,0,,00,000,14020,Bloomington MSA,2024,000000,,0,0,336.0108093507631,450.2573018474259,7.186831311119999,658.3480341109379,11495.188286503806,22.117727291851,8.620078444091101,201.10204162730398
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,47958.7386253805,92570.92975188444,572.344803683395,187746.64813508472,445529.17079443415,909.0101996003771,181.01282919787118,6926.031096730831
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,50311.42106109601,92456.2871497317,591.1436801774058,192141.87007473654,447914.17119151884,985.355829348934,179.96029667314335,7680.988812022445
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,51849.03441891219,104685.38825669202,640.3914515045329,201599.8533579878,451044.81210789166,1124.2133828234548,183.82472748696512,8358.62664777598
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,53181.52520985333,107604.69483687713,676.0235791647182,207944.10000761662,450925.9400965409,1191.5005392107935,186.6853788476574,8573.603490971942
0,0,Manufacturing & Logistics Total,0,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,53961.569686903706,107322.18562845944,707.957636988008,213055.32533581834,446914.7419454829,1276.0088875498982,187.60788377107346,8780.806789363782
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,5810.141331979296,22675.70424262647,207.43353216097904,9674.656116823786,169062.43347841487,260.7252228768299,56.79337273641416,2406.405410590316
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,6397.775974390311,24263.249982541238,243.234173062102,11136.36790610985,174230.84870947246,275.78806527570805,59.995777882111504,2729.345933554668
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,6916.251827153181,25788.574227193538,281.76673670306303,12280.839705858067,177836.3949857126,316.08365527255097,66.88908770895937,2940.1223688068626
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,7297.336037488134,26530.926125048565,284.8056647396061,13955.848408521182,177392.76497052453,327.4173394304389,67.05441306228823,3055.2498015859437
0,0,Manufacturing & Logistics Total,0,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,7514.861173262963,26968.962281233285,298.540507270609,15295.411152539164,174764.85394650346,326.4162997295959,67.19223508321618,3162.389124235525
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2020,000000,,0,0,1966.5984732555899,810.7882985176769,10.328345576558,2144.573216937441,15690.306040292882,37.652898782785,12.552622614686598,173.73968671193103
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2021,000000,,0,0,1891.6284948146233,783.617520495095,9.530720095278,2320.131066229169,15576.563557820042,35.501326822031,16.226641481316893,181.262816192952
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2022,000000,,0,0,1877.7553154615618,853.8981717899511,10.476562284611001,2810.421939832103,15853.161200527586,34.369026722859005,17.212692824926698,202.80773558904403
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2023,000000,,0,0,1919.8772397521998,917.27570253305,11.55145444765,3129.2927035974963,15842.60537577952,37.916543861906995,20.436471926233516,211.80083336632805
0,0,Manufacturing & Logistics Total,0,,00,000,18020,Columbus MSA,2024,000000,,0,0,1916.7389011955825,913.8272034877224,13.265262900165,3291.136235517417,15525.931410070572,38.503988019283995,19.251511149804802,204.3277982899929
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,1108.8784594663068,3528.0257197932856,42.668900840576995,13204.453720427633,51776.08422490898,151.95920843935605,50.866228280735506,732.747162966892
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,1338.7071185991351,4290.499385998792,51.79356639735,15803.762665807224,59786.59976221855,198.51784529539395,54.00097888457918,1000.4519279608808
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,1433.9322660025327,4635.965252620549,50.295134585516,16977.28518447206,61351.95392507013,216.63463336649002,55.077561862695,1150.0109353358016
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,1283.1236168084392,3721.9206259832886,44.684563418673996,15353.348130417642,53946.31937245336,183.90865782644292,55.15772642103131,919.7423963666139
0,0,Manufacturing & Logistics Total,0,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,1194.4620126734228,3388.038342859507,42.05614270322501,14886.258634824855,50569.53122279397,170.603979419902,58.698681136296464,834.5834035304207
