display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,postings
0,0,Tech Total,,,0,000,00000,United States,2020,000000,,0,0,4304262.0
0,0,Tech Total,,,0,000,00000,United States,2021,000000,,0,0,5225074.0
0,0,Tech Total,,,0,000,00000,United States,2022,000000,,0,0,5338792.0
0,0,Tech Total,,,0,000,00000,United States,2023,000000,,0,0,3504782.0
0,0,Tech Total,,,0,000,00000,United States,2024,000000,,0,0,3447548.0
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,1008.0
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,1980.0
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,1322.0
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,1016.0
0,0,Tech Total,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,804.0
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2020,000000,,0,0,134738.0
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2021,000000,,0,0,172864.0
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,167394.0
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2023,000000,,0,0,105468.0
0,0,Tech Total,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,0,0,92274.0
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2020,000000,,0,0,23450.0
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2021,000000,,0,0,27934.0
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2022,000000,,0,0,29178.0
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2023,000000,,0,0,18354.0
0,0,Tech Total,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,20614.0
0,0,Tech Total,,,00,000,18020,Columbus MSA,2020,000000,,0,0,726.0
0,0,Tech Total,,,00,000,18020,Columbus MSA,2021,000000,,0,0,782.0
0,0,Tech Total,,,00,000,18020,Columbus MSA,2022,000000,,0,0,424.0
0,0,Tech Total,,,00,000,18020,Columbus MSA,2023,000000,,0,0,374.0
0,0,Tech Total,,,00,000,18020,Columbus MSA,2024,000000,,0,0,298.0
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2020,000000,,0,0,494.0
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2021,000000,,0,0,704.0
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2022,000000,,0,0,654.0
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2023,000000,,0,0,548.0
0,0,Tech Total,,,00,000,21140,Elkhart-Goshen MSA,2024,000000,,0,0,542.0
0,0,Tech Total,,,00,000,21780,Evansville MSA,2020,000000,,0,0,2026.0
0,0,Tech Total,,,00,000,21780,Evansville MSA,2021,000000,,0,0,3438.0
0,0,Tech Total,,,00,000,21780,Evansville MSA,2022,000000,,0,0,3762.0
0,0,Tech Total,,,00,000,21780,Evansville MSA,2023,000000,,0,0,2718.0
0,0,Tech Total,,,00,000,21780,Evansville MSA,2024,000000,,0,0,1680.0
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2020,000000,,0,0,4054.0
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2021,000000,,0,0,5158.0
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2022,000000,,0,0,5868.0
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2023,000000,,0,0,4182.0
0,0,Tech Total,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,3122.0
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2020,000000,,0,0,26692.0
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2021,000000,,0,0,36492.0
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2022,000000,,0,0,37632.0
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2023,000000,,0,0,23300.0
0,0,Tech Total,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,000000,,0,0,25124.0
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2020,000000,,0,0,224.0
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2021,000000,,0,0,202.0
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2022,000000,,0,0,146.0
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2023,000000,,0,0,218.0
0,0,Tech Total,,,00,000,29020,Kokomo MSA,2024,000000,,0,0,206.0
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2020,000000,,0,0,528.0
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2021,000000,,0,0,724.0
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2022,000000,,0,0,2408.0
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2023,000000,,0,0,718.0
0,0,Tech Total,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,636.0
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2020,000000,,0,0,14634.0
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,15760.0
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2022,000000,,0,0,13914.0
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2023,000000,,0,0,9102.0
0,0,Tech Total,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,8090.0
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2020,000000,,0,0,312.0
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2021,000000,,0,0,280.0
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2022,000000,,0,0,366.0
0,0,Tech Total,,,00,000,33140,Michigan City-La Porte MSA,2023,000000,,0,0,386.0
