year,statefips,metrofips,geo_area,cicp_initiative,jobs
2019,00,23060,Fort Wayne MSA,Advanced and Traded Industries,15134.344984213718
2019,00,23060,Fort Wayne MSA,AgriNovus,357.48526761942026
2019,00,23060,Fort Wayne MSA,BioCrossroads,653.933527119501
2019,00,23060,Fort Wayne MSA,Conexus,13568.0710025956
2019,00,23060,Fort Wayne MSA,Finance,1520.806595112497
2019,00,23060,Fort Wayne MSA,Healthcare,748.943347119485
2019,00,23060,Fort Wayne MSA,TechPoint,4586.180880877994
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Advanced and Traded Industries,87463.57833741809
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,1786.5684543441098
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,13433.566295760858
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,48515.930245984455
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Finance,8885.097651599515
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,Healthcare,3476.6536789641436
2019,00,26900,Indianapolis-Carmel-Greenwood MSA,TechPoint,30669.352553555836
2019,00,29020,Kokomo MSA,Advanced and Traded Industries,2390.156830094923
2019,00,29020,Kokomo MSA,AgriNovus,1.8575203133082903
2019,00,29020,Kokomo MSA,BioCrossroads,42.366609996097
2019,00,29020,Kokomo MSA,Conexus,2926.018387554703
2019,00,29020,Kokomo MSA,Finance,92.74324010117738
2019,00,29020,Kokomo MSA,Healthcare,162.73272803047283
2019,00,29020,Kokomo MSA,TechPoint,162.26018687960314
2019,00,29200,Lafayette-West Lafayette MSA,Advanced and Traded Industries,6441.658077432565
2019,00,29200,Lafayette-West Lafayette MSA,AgriNovus,639.3198959777899
2019,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,1345.9958867044788
2019,00,29200,Lafayette-West Lafayette MSA,Conexus,5907.459716970934
2019,00,29200,Lafayette-West Lafayette MSA,Finance,260.37483241384933
2019,00,29200,Lafayette-West Lafayette MSA,Healthcare,295.7506338886927
2019,00,29200,Lafayette-West Lafayette MSA,TechPoint,951.2130076552551
2019,00,31140,Louisville/Jefferson County MSA,Advanced and Traded Industries,45576.346564197906
2019,00,31140,Louisville/Jefferson County MSA,AgriNovus,1103.9537708647524
2019,00,31140,Louisville/Jefferson County MSA,BioCrossroads,2061.211743062171
2019,00,31140,Louisville/Jefferson County MSA,Conexus,25602.809642730856
2019,00,31140,Louisville/Jefferson County MSA,Finance,7025.321158681508
2019,00,31140,Louisville/Jefferson County MSA,Healthcare,1173.3666956324932
2019,00,31140,Louisville/Jefferson County MSA,TechPoint,14159.317631413653
2019,00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,1697.799216334274
2019,00,33140,Michigan City-La Porte MSA,AgriNovus,7.6392155923791885
2019,00,33140,Michigan City-La Porte MSA,BioCrossroads,49.19359533962339
2019,00,33140,Michigan City-La Porte MSA,Conexus,2096.4633201300812
2019,00,33140,Michigan City-La Porte MSA,Finance,74.6950261664073
2019,00,33140,Michigan City-La Porte MSA,Healthcare,67.32968544694069
2019,00,33140,Michigan City-La Porte MSA,TechPoint,364.8094980942365
2019,00,34620,Muncie MSA,Advanced and Traded Industries,2604.9447548230632
2019,00,34620,Muncie MSA,AgriNovus,31.132222371084218
2019,00,34620,Muncie MSA,BioCrossroads,22.22347472527956
2019,00,34620,Muncie MSA,Conexus,1216.9893671396444
2019,00,34620,Muncie MSA,Finance,263.33541683117835
2019,00,34620,Muncie MSA,Healthcare,92.92112083584756
2019,00,34620,Muncie MSA,TechPoint,1272.519682431147
2019,00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,7099.2896864932045
2019,00,43780,South Bend-Mishawaka MSA,AgriNovus,66.8273939615057
2019,00,43780,South Bend-Mishawaka MSA,BioCrossroads,476.18867945428485
2019,00,43780,South Bend-Mishawaka MSA,Conexus,4758.9215065711205
2019,00,43780,South Bend-Mishawaka MSA,Finance,443.1390971988159
2019,00,43780,South Bend-Mishawaka MSA,Healthcare,272.0312810473216
2019,00,43780,South Bend-Mishawaka MSA,TechPoint,1525.7081082473896
2019,00,45460,Terre Haute MSA,Advanced and Traded Industries,2366.1109385974223
2019,00,45460,Terre Haute MSA,AgriNovus,91.27325331888868
2019,00,45460,Terre Haute MSA,BioCrossroads,191.45343549706325
2019,00,45460,Terre Haute MSA,Conexus,2308.5349603613713
2019,00,45460,Terre Haute MSA,Finance,198.22952384634175
2019,00,45460,Terre Haute MSA,Healthcare,192.5710996119143
2019,00,45460,Terre Haute MSA,TechPoint,382.9063190117793
2019,18,00000,Indiana,Advanced and Traded Industries,215659.2594256712
2019,18,00000,Indiana,AgriNovus,5647.909553940284
2019,18,00000,Indiana,BioCrossroads,26560.452680794628
2019,18,00000,Indiana,Conexus,163399.35788090754
2019,18,00000,Indiana,Finance,15027.892060087543
2019,18,00000,Indiana,Healthcare,7720.689949604077
2019,18,00000,Indiana,TechPoint,57208.60850629872
2020,0,00000,United States,Advanced and Traded Industries,12595704.876674702
2020,0,00000,United States,AgriNovus,289910.19623606664
2020,0,00000,United States,BioCrossroads,1433764.9485102396
2020,0,00000,United States,Conexus,5758021.38565987
2020,0,00000,United States,Finance,1078100.5840599919
2020,0,00000,United States,Healthcare,360794.42215733364
2020,0,00000,United States,TechPoint,5283431.2455536565
2020,00,14020,Bloomington MSA,Advanced and Traded Industries,6102.20030267469
2020,00,14020,Bloomington MSA,AgriNovus,135.74031725207746
2020,00,14020,Bloomington MSA,BioCrossroads,3606.77749932324
2020,00,14020,Bloomington MSA,Conexus,5652.047169434979
2020,00,14020,Bloomington MSA,Finance,266.2585971237746
2020,00,14020,Bloomington MSA,Healthcare,319.4563808597295
2020,00,14020,Bloomington MSA,TechPoint,1072.4743598138766
2020,00,16980,Chicago-Naperville-Elgin MSA,Advanced and Traded Industries,347978.35908897215
2020,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,6745.242354030052
2020,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,35015.336182176165
2020,00,16980,Chicago-Naperville-Elgin MSA,Conexus,157403.21179200016
2020,00,16980,Chicago-Naperville-Elgin MSA,Finance,39442.98242789512
2020,00,16980,Chicago-Naperville-Elgin MSA,Healthcare,10161.040866760335
2020,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,126578.53646856725
2020,00,17140,Cincinnati MSA,Advanced and Traded Industries,98646.18714132969
2020,00,17140,Cincinnati MSA,AgriNovus,1813.8175879325397
2020,00,17140,Cincinnati MSA,BioCrossroads,7546.168053062875
2020,00,17140,Cincinnati MSA,Conexus,52644.45261027841
2020,00,17140,Cincinnati MSA,Finance,10819.56698529997
2020,00,17140,Cincinnati MSA,Healthcare,3586.6367075456315
2020,00,17140,Cincinnati MSA,TechPoint,25438.057477522347
2020,00,18020,Columbus MSA,Advanced and Traded Industries,9859.675132954118
2020,00,18020,Columbus MSA,AgriNovus,23.828554849190343
2020,00,18020,Columbus MSA,BioCrossroads,360.1907576785873
2020,00,18020,Columbus MSA,Conexus,11397.585167359457
2020,00,18020,Columbus MSA,Finance,138.63306150286135
2020,00,18020,Columbus MSA,Healthcare,7.451421468312751
2020,00,18020,Columbus MSA,TechPoint,983.9800328641978
2020,00,21140,Elkhart-Goshen MSA,Advanced and Traded Industries,6863.580275601378
2020,00,21140,Elkhart-Goshen MSA,AgriNovus,70.10175731547903
2020,00,21140,Elkhart-Goshen MSA,BioCrossroads,236.3386761669119
2020,00,21140,Elkhart-Goshen MSA,Conexus,7553.766874506295
2020,00,21140,Elkhart-Goshen MSA,Finance,241.01590414812534
2020,00,21140,Elkhart-Goshen MSA,Healthcare,207.16417080453687
2020,00,21140,Elkhart-Goshen MSA,TechPoint,642.354785097954
2020,00,21780,Evansville MSA,Advanced and Traded Industries,7433.622821885475
2020,00,21780,Evansville MSA,AgriNovus,323.4118336318866
2020,00,21780,Evansville MSA,BioCrossroads,675.2838641418306
2020,00,21780,Evansville MSA,Conexus,4847.101991576622
2020,00,21780,Evansville MSA,Finance,283.4484234027272
2020,00,21780,Evansville MSA,Healthcare,353.4069654893991
2020,00,21780,Evansville MSA,TechPoint,1591.2142571147358
2020,00,23060,Fort Wayne MSA,Advanced and Traded Industries,14333.784502216899
2020,00,23060,Fort Wayne MSA,AgriNovus,338.4996567332954
2020,00,23060,Fort Wayne MSA,BioCrossroads,650.1517846484007
2020,00,23060,Fort Wayne MSA,Conexus,12031.534945792828
2020,00,23060,Fort Wayne MSA,Finance,1614.5576341009767
2020,00,23060,Fort Wayne MSA,Healthcare,844.9813277725098
2020,00,23060,Fort Wayne MSA,TechPoint,4447.832707617766
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Advanced and Traded Industries,85400.5475525029
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,1733.5812212880248
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,12376.817843071345
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,45126.664425171104
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Finance,8882.840891223308
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,Healthcare,3226.0814989123246
2020,00,26900,Indianapolis-Carmel-Greenwood MSA,TechPoint,30225.06900259379
2020,00,29020,Kokomo MSA,Advanced and Traded Industries,1994.5993345692825
2020,00,29020,Kokomo MSA,AgriNovus,2.1385447639840502
2020,00,29020,Kokomo MSA,BioCrossroads,36.1729479043948
2020,00,29020,Kokomo MSA,Conexus,2491.047871561606
2020,00,29020,Kokomo MSA,Finance,82.8006732642564
2020,00,29020,Kokomo MSA,Healthcare,131.5075239318171
2020,00,29020,Kokomo MSA,TechPoint,148.30563144531925
2020,00,29200,Lafayette-West Lafayette MSA,Advanced and Traded Industries,6248.071106836836
2020,00,29200,Lafayette-West Lafayette MSA,AgriNovus,713.0991316735245
2020,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,1267.6639537474603
2020,00,29200,Lafayette-West Lafayette MSA,Conexus,5454.080647156023
2020,00,29200,Lafayette-West Lafayette MSA,Finance,273.22677082569754
2020,00,29200,Lafayette-West Lafayette MSA,Healthcare,329.9918335353132
2020,00,29200,Lafayette-West Lafayette MSA,TechPoint,1056.6348864517045
2020,00,31140,Louisville/Jefferson County MSA,Advanced and Traded Industries,44281.05624506863
2020,00,31140,Louisville/Jefferson County MSA,AgriNovus,1118.1691406971372
2020,00,31140,Louisville/Jefferson County MSA,BioCrossroads,2179.502311146181
2020,00,31140,Louisville/Jefferson County MSA,Conexus,24431.13051008752
2020,00,31140,Louisville/Jefferson County MSA,Finance,6860.19911717103
2020,00,31140,Louisville/Jefferson County MSA,Healthcare,1200.4715001782497
2020,00,31140,Louisville/Jefferson County MSA,TechPoint,13712.64822838023
2020,00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,1609.6080801190042
2020,00,33140,Michigan City-La Porte MSA,AgriNovus,20.418936637648528
2020,00,33140,Michigan City-La Porte MSA,BioCrossroads,45.8654814749527
2020,00,33140,Michigan City-La Porte MSA,Conexus,1973.391152852184
2020,00,33140,Michigan City-La Porte MSA,Finance,64.54529265941508
2020,00,33140,Michigan City-La Porte MSA,Healthcare,71.66525609958114
2020,00,33140,Michigan City-La Porte MSA,TechPoint,354.3297649701808
2020,00,34620,Muncie MSA,Advanced and Traded Industries,2402.8348352415715
2020,00,34620,Muncie MSA,AgriNovus,39.39980819120104
2020,00,34620,Muncie MSA,BioCrossroads,31.31058574978774
2020,00,34620,Muncie MSA,Conexus,995.2534463876652
2020,00,34620,Muncie MSA,Finance,216.76195158797134
2020,00,34620,Muncie MSA,Healthcare,117.7441442680773
2020,00,34620,Muncie MSA,TechPoint,1247.6725365501334
2020,00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,7239.696805291274
2020,00,43780,South Bend-Mishawaka MSA,AgriNovus,69.62382104549813
2020,00,43780,South Bend-Mishawaka MSA,BioCrossroads,520.0645497038453
2020,00,43780,South Bend-Mishawaka MSA,Conexus,4693.914581094667
2020,00,43780,South Bend-Mishawaka MSA,Finance,446.44690853175956
2020,00,43780,South Bend-Mishawaka MSA,Healthcare,318.31149117667655
2020,00,43780,South Bend-Mishawaka MSA,TechPoint,1599.118727307484
2020,00,45460,Terre Haute MSA,Advanced and Traded Industries,2234.7226367577214
2020,00,45460,Terre Haute MSA,AgriNovus,60.28016623905984
2020,00,45460,Terre Haute MSA,BioCrossroads,164.48396955874193
2020,00,45460,Terre Haute MSA,Conexus,2177.2253816678995
2020,00,45460,Terre Haute MSA,Finance,173.50027210035856
2020,00,45460,Terre Haute MSA,Healthcare,192.70851920892707
2020,00,45460,Terre Haute MSA,TechPoint,386.9745084803193
2020,18,00000,Indiana,Advanced and Traded Industries,209401.4687408112
2020,18,00000,Indiana,AgriNovus,5809.907730713858
2020,18,00000,Indiana,BioCrossroads,25664.83114548062
2020,18,00000,Indiana,Conexus,152852.86822029168
2020,18,00000,Indiana,Finance,15138.501117042058
2020,18,00000,Indiana,Healthcare,7569.034293071778
2020,18,00000,Indiana,TechPoint,56981.02117834831
2021,0,00000,United States,Advanced and Traded Industries,12581675.824919328
2021,0,00000,United States,AgriNovus,294513.43065859005
2021,0,00000,United States,BioCrossroads,1492772.8040158453
2021,0,00000,United States,Conexus,5488057.737112135
2021,0,00000,United States,Finance,1117197.3829083191
2021,0,00000,United States,Healthcare,342666.9130239563
2021,0,00000,United States,TechPoint,5404976.0698078275
2021,00,14020,Bloomington MSA,Advanced and Traded Industries,6323.2635580494
2021,00,14020,Bloomington MSA,AgriNovus,139.33678940092705
2021,00,14020,Bloomington MSA,BioCrossroads,3862.7336856430757
2021,00,14020,Bloomington MSA,Conexus,6035.575057022584
2021,00,14020,Bloomington MSA,Finance,245.92864542048176
2021,00,14020,Bloomington MSA,Healthcare,209.29510241277217
2021,00,14020,Bloomington MSA,TechPoint,1064.9811410866776
2021,00,16980,Chicago-Naperville-Elgin MSA,Advanced and Traded Industries,335396.20043720485
2021,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,6585.333514172873
2021,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,33970.930949838425
2021,00,16980,Chicago-Naperville-Elgin MSA,Conexus,146980.35321820318
2021,00,16980,Chicago-Naperville-Elgin MSA,Finance,38776.39534289212
2021,00,16980,Chicago-Naperville-Elgin MSA,Healthcare,9561.565162163615
2021,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,122307.23502654087
2021,00,17140,Cincinnati MSA,Advanced and Traded Industries,96482.51680788236
2021,00,17140,Cincinnati MSA,AgriNovus,1741.7839258082774
2021,00,17140,Cincinnati MSA,BioCrossroads,7739.047049529474
2021,00,17140,Cincinnati MSA,Conexus,49620.49409512215
2021,00,17140,Cincinnati MSA,Finance,10942.103423504486
2021,00,17140,Cincinnati MSA,Healthcare,3222.8578007975107
2021,00,17140,Cincinnati MSA,TechPoint,25482.89449480914
2021,00,18020,Columbus MSA,Advanced and Traded Industries,9154.055588960082
2021,00,18020,Columbus MSA,AgriNovus,16.929166401307224
2021,00,18020,Columbus MSA,BioCrossroads,323.45175617570146
2021,00,18020,Columbus MSA,Conexus,10529.69851888556
2021,00,18020,Columbus MSA,Finance,143.63731239635467
2021,00,18020,Columbus MSA,Healthcare,7.235946597456835
2021,00,18020,Columbus MSA,TechPoint,843.8222017686692
2021,00,21140,Elkhart-Goshen MSA,Advanced and Traded Industries,7620.610366939951
2021,00,21140,Elkhart-Goshen MSA,AgriNovus,76.85237936602636
2021,00,21140,Elkhart-Goshen MSA,BioCrossroads,243.66024942319373
2021,00,21140,Elkhart-Goshen MSA,Conexus,8731.583242258668
2021,00,21140,Elkhart-Goshen MSA,Finance,201.16427094460133
2021,00,21140,Elkhart-Goshen MSA,Healthcare,152.1004504463568
2021,00,21140,Elkhart-Goshen MSA,TechPoint,658.6792665102554
2021,00,21780,Evansville MSA,Advanced and Traded Industries,7255.662296287663
2021,00,21780,Evansville MSA,AgriNovus,281.2976704770397
2021,00,21780,Evansville MSA,BioCrossroads,585.1916864910623
2021,00,21780,Evansville MSA,Conexus,4488.02569084198
2021,00,21780,Evansville MSA,Finance,315.4367950706456
2021,00,21780,Evansville MSA,Healthcare,321.33846302166074
2021,00,21780,Evansville MSA,TechPoint,1481.4323830418875
2021,00,23060,Fort Wayne MSA,Advanced and Traded Industries,13931.880964908692
2021,00,23060,Fort Wayne MSA,AgriNovus,325.4107068424417
2021,00,23060,Fort Wayne MSA,BioCrossroads,553.2900893148156
2021,00,23060,Fort Wayne MSA,Conexus,11281.821834490991
2021,00,23060,Fort Wayne MSA,Finance,1652.240266559644
2021,00,23060,Fort Wayne MSA,Healthcare,752.6338449979783
2021,00,23060,Fort Wayne MSA,TechPoint,4254.2902122754285
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Advanced and Traded Industries,82653.29245757546
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,1714.0672207796383
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,10774.214361077406
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,41164.231893860044
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Finance,8769.598816312662
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,Healthcare,3185.3392338100734
2021,00,26900,Indianapolis-Carmel-Greenwood MSA,TechPoint,30389.24504243329
2021,00,29020,Kokomo MSA,Advanced and Traded Industries,1500.3240125161672
2021,00,29020,Kokomo MSA,AgriNovus,0.8745716969523001
2021,00,29020,Kokomo MSA,BioCrossroads,26.080236103997226
2021,00,29020,Kokomo MSA,Conexus,1726.9013968786521
2021,00,29020,Kokomo MSA,Finance,94.16088210127852
2021,00,29020,Kokomo MSA,Healthcare,53.514934119015095
2021,00,29020,Kokomo MSA,TechPoint,161.59771447598015
2021,00,29200,Lafayette-West Lafayette MSA,Advanced and Traded Industries,6377.160749642981
2021,00,29200,Lafayette-West Lafayette MSA,AgriNovus,625.2731586597802
2021,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,1321.0983946841325
2021,00,29200,Lafayette-West Lafayette MSA,Conexus,5338.0573151435865
2021,00,29200,Lafayette-West Lafayette MSA,Finance,274.61031783342855
2021,00,29200,Lafayette-West Lafayette MSA,Healthcare,267.7118381894342
2021,00,29200,Lafayette-West Lafayette MSA,TechPoint,1280.4355628146102
2021,00,31140,Louisville/Jefferson County MSA,Advanced and Traded Industries,43313.44042786678
2021,00,31140,Louisville/Jefferson County MSA,AgriNovus,1058.112752527323
2021,00,31140,Louisville/Jefferson County MSA,BioCrossroads,2138.555350196688
2021,00,31140,Louisville/Jefferson County MSA,Conexus,23849.180655601464
2021,00,31140,Louisville/Jefferson County MSA,Finance,6940.979369642995
2021,00,31140,Louisville/Jefferson County MSA,Healthcare,1145.7673012126365
2021,00,31140,Louisville/Jefferson County MSA,TechPoint,13379.453049184245
2021,00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,1598.7807951214443
2021,00,33140,Michigan City-La Porte MSA,AgriNovus,37.34515739964027
2021,00,33140,Michigan City-La Porte MSA,BioCrossroads,42.72052332765339
2021,00,33140,Michigan City-La Porte MSA,Conexus,1891.7535763946325
2021,00,33140,Michigan City-La Porte MSA,Finance,86.59159560771015
2021,00,33140,Michigan City-La Porte MSA,Healthcare,61.91403268110212
2021,00,33140,Michigan City-La Porte MSA,TechPoint,354.6302665846978
2021,00,34620,Muncie MSA,Advanced and Traded Industries,2233.86242542024
2021,00,34620,Muncie MSA,AgriNovus,41.116719291880706
2021,00,34620,Muncie MSA,BioCrossroads,51.72671609268344
2021,00,34620,Muncie MSA,Conexus,895.5749663539983
2021,00,34620,Muncie MSA,Finance,192.3640117120098
2021,00,34620,Muncie MSA,Healthcare,98.75915087903371
2021,00,34620,Muncie MSA,TechPoint,1162.4069267657421
2021,00,43780,South Bend-Mishawaka MSA,Advanced and Traded Industries,7313.414172636621
2021,00,43780,South Bend-Mishawaka MSA,AgriNovus,74.05249853498306
2021,00,43780,South Bend-Mishawaka MSA,BioCrossroads,475.8587125115704
2021,00,43780,South Bend-Mishawaka MSA,Conexus,4694.790612832219
2021,00,43780,South Bend-Mishawaka MSA,Finance,468.9841886975441
2021,00,43780,South Bend-Mishawaka MSA,Healthcare,282.9849082362682
2021,00,43780,South Bend-Mishawaka MSA,TechPoint,1712.3703283566888
2021,00,45460,Terre Haute MSA,Advanced and Traded Industries,2121.457786356564
2021,00,45460,Terre Haute MSA,AgriNovus,72.38497313572753
2021,00,45460,Terre Haute MSA,BioCrossroads,163.32156557017035
2021,00,45460,Terre Haute MSA,Conexus,2002.467832777233
2021,00,45460,Terre Haute MSA,Finance,172.88245506877283
2021,00,45460,Terre Haute MSA,Healthcare,166.4297096220647
2021,00,45460,Terre Haute MSA,TechPoint,358.8875109256026
2021,18,00000,Indiana,Advanced and Traded Industries,205822.5086092295
2021,18,00000,Indiana,AgriNovus,5533.099786938185
2021,18,00000,Indiana,BioCrossroads,23905.893840362838
2021,18,00000,Indiana,Conexus,145566.57619881624
2021,18,00000,Indiana,Finance,15361.975636111867
2021,18,00000,Indiana,Healthcare,6877.754117817508
2021,18,00000,Indiana,TechPoint,57985.60170336998
2022,0,00000,United States,Advanced and Traded Industries,13323693.326177133
2022,0,00000,United States,AgriNovus,321717.14485213987
2022,0,00000,United States,BioCrossroads,1607232.6460237645
2022,0,00000,United States,Conexus,5789060.306448533
2022,0,00000,United States,Finance,1146990.6071993455
2022,0,00000,United States,Healthcare,359743.419073749
2022,0,00000,United States,TechPoint,5777492.634914171
2022,00,14020,Bloomington MSA,Advanced and Traded Industries,6851.6274336813785
2022,00,14020,Bloomington MSA,AgriNovus,150.8122403837704
2022,00,14020,Bloomington MSA,BioCrossroads,4568.777140575453
2022,00,14020,Bloomington MSA,Conexus,7045.0701744090065
2022,00,14020,Bloomington MSA,Finance,227.76674400805638
2022,00,14020,Bloomington MSA,Healthcare,174.56079901950636
2022,00,14020,Bloomington MSA,TechPoint,972.9922039141736
2022,00,16980,Chicago-Naperville-Elgin MSA,Advanced and Traded Industries,343713.9136832866
2022,00,16980,Chicago-Naperville-Elgin MSA,AgriNovus,6948.064136261761
2022,00,16980,Chicago-Naperville-Elgin MSA,BioCrossroads,35138.90155840359
2022,00,16980,Chicago-Naperville-Elgin MSA,Conexus,151263.9542742868
2022,00,16980,Chicago-Naperville-Elgin MSA,Finance,38878.762986136695
2022,00,16980,Chicago-Naperville-Elgin MSA,Healthcare,10070.421536283817
2022,00,16980,Chicago-Naperville-Elgin MSA,TechPoint,124786.10558594046
2022,00,17140,Cincinnati MSA,Advanced and Traded Industries,100018.47512472213
2022,00,17140,Cincinnati MSA,AgriNovus,1935.5678982050597
2022,00,17140,Cincinnati MSA,BioCrossroads,8403.552420185439
2022,00,17140,Cincinnati MSA,Conexus,53740.7970347813
2022,00,17140,Cincinnati MSA,Finance,10149.009591841008
2022,00,17140,Cincinnati MSA,Healthcare,3244.202677361792
2022,00,17140,Cincinnati MSA,TechPoint,25862.799203849932
2022,00,18020,Columbus MSA,Advanced and Traded Industries,9021.524906276603
2022,00,18020,Columbus MSA,AgriNovus,26.175338746865734
2022,00,18020,Columbus MSA,BioCrossroads,339.07430449355985
2022,00,18020,Columbus MSA,Conexus,10514.826561111733
2022,00,18020,Columbus MSA,Finance,114.68607089477688
2022,00,18020,Columbus MSA,Healthcare,2.6695106015160315
2022,00,18020,Columbus MSA,TechPoint,766.6135038955192
2022,00,21140,Elkhart-Goshen MSA,Advanced and Traded Industries,7955.9635713490925
2022,00,21140,Elkhart-Goshen MSA,AgriNovus,92.78430965074945
2022,00,21140,Elkhart-Goshen MSA,BioCrossroads,191.95439196036241
2022,00,21140,Elkhart-Goshen MSA,Conexus,9091.349710632261
2022,00,21140,Elkhart-Goshen MSA,Finance,203.91135440331695
2022,00,21140,Elkhart-Goshen MSA,Healthcare,149.77190103375872
2022,00,21140,Elkhart-Goshen MSA,TechPoint,725.422034849979
2022,00,21780,Evansville MSA,Advanced and Traded Industries,7563.140527141133
2022,00,21780,Evansville MSA,AgriNovus,243.05040934740066
2022,00,21780,Evansville MSA,BioCrossroads,659.6462873575748
2022,00,21780,Evansville MSA,Conexus,4751.767953315566
2022,00,21780,Evansville MSA,Finance,386.22883513220484
2022,00,21780,Evansville MSA,Healthcare,315.3671178682334
2022,00,21780,Evansville MSA,TechPoint,1430.5835580891924
2022,00,23060,Fort Wayne MSA,Advanced and Traded Industries,14475.04729743887
2022,00,23060,Fort Wayne MSA,AgriNovus,320.43373219746525
2022,00,23060,Fort Wayne MSA,BioCrossroads,621.6866123589606
2022,00,23060,Fort Wayne MSA,Conexus,12015.645942702644
2022,00,23060,Fort Wayne MSA,Finance,1653.2531792825082
2022,00,23060,Fort Wayne MSA,Healthcare,769.3862048887086
2022,00,23060,Fort Wayne MSA,TechPoint,4391.5694540844715
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,Advanced and Traded Industries,87236.63904894581
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,AgriNovus,1861.010741579628
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,BioCrossroads,12184.622657335809
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,Conexus,43452.02200348805
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,Finance,8943.594473724848
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,Healthcare,3269.5457754548866
2022,00,26900,Indianapolis-Carmel-Greenwood MSA,TechPoint,31393.53792828228
2022,00,29020,Kokomo MSA,Advanced and Traded Industries,1543.0219626080407
2022,00,29020,Kokomo MSA,AgriNovus,4.96259132744178
2022,00,29020,Kokomo MSA,BioCrossroads,29.816342454169895
2022,00,29020,Kokomo MSA,Conexus,1744.299892173588
2022,00,29020,Kokomo MSA,Finance,95.22376069439557
2022,00,29020,Kokomo MSA,Healthcare,42.28963022944
2022,00,29020,Kokomo MSA,TechPoint,157.01998306863854
2022,00,29200,Lafayette-West Lafayette MSA,Advanced and Traded Industries,6717.827733428682
2022,00,29200,Lafayette-West Lafayette MSA,AgriNovus,624.1414505792984
2022,00,29200,Lafayette-West Lafayette MSA,BioCrossroads,1303.1503011838456
2022,00,29200,Lafayette-West Lafayette MSA,Conexus,5693.805007222955
2022,00,29200,Lafayette-West Lafayette MSA,Finance,249.6365833961765
2022,00,29200,Lafayette-West Lafayette MSA,Healthcare,236.49856940956002
2022,00,29200,Lafayette-West Lafayette MSA,TechPoint,1434.4640391418977
2022,00,31140,Louisville/Jefferson County MSA,Advanced and Traded Industries,44513.89890704917
2022,00,31140,Louisville/Jefferson County MSA,AgriNovus,1102.7837637289986
2022,00,31140,Louisville/Jefferson County MSA,BioCrossroads,2451.7505689445484
2022,00,31140,Louisville/Jefferson County MSA,Conexus,25203.726573585693
2022,00,31140,Louisville/Jefferson County MSA,Finance,6433.158943400199
2022,00,31140,Louisville/Jefferson County MSA,Healthcare,1212.1408478591238
2022,00,31140,Louisville/Jefferson County MSA,TechPoint,14104.745102839815
2022,00,33140,Michigan City-La Porte MSA,Advanced and Traded Industries,1749.2172598555337
2022,00,33140,Michigan City-La Porte MSA,AgriNovus,48.26059729833428
2022,00,33140,Michigan City-La Porte MSA,BioCrossroads,46.9902339514042
2022,00,33140,Michigan City-La Porte MSA,Conexus,2071.98211817318
2022,00,33140,Michigan City-La Porte MSA,Finance,82.93397429206027
2022,00,33140,Michigan City-La Porte MSA,Healthcare,76.84077227895794
2022,00,33140,Michigan City-La Porte MSA,TechPoint,391.1765216693238
2022,00,34620,Muncie MSA,Advanced and Traded Industries,2180.652799460317
2022,00,34620,Muncie MSA,AgriNovus,46.18654009284612
2022,00,34620,Muncie MSA,BioCrossroads,50.261374415760095
