display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,posting_hourly_wage
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2024,621991,Blood and Organ Banks,2,2,23.6923076923
2,3,    623 - Nursing and Residential Care,,,00,000,17140,Cincinnati MSA,2024,623210,Residential Intellectual and Developmental Disability Facilities,2,2,16.0615384615
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2024,621991,Blood and Organ Banks,2,2,23.0769230769
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2024,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,30.6461538462
0,0,Healthcare Total,,,00,000,23060,Fort Wayne MSA,2024,000000,,0,0,24.091282051279997
0,0,Healthcare Total,,,00,000,29200,Lafayette-West Lafayette MSA,2024,000000,,0,0,42.62042440318275
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621492,Kidney Dialysis Centers,2,2,37.3538461538
2,3,    623 - Nursing and Residential Care,,,00,000,21140,Elkhart-Goshen MSA,2024,623220,Residential Mental Health and Substance Abuse Facilities,2,2,10.6
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621320,Offices of Optometrists,2,2,19.0153846154
2,2,    622 - Hospitals,,,00,000,23060,Fort Wayne MSA,2024,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,2,2,21.6
1,3,    623 - Nursing and Residential Care,,,00,000,34620,Muncie MSA,2024,000000,,1,1,24.103685897433333
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2024,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,22.4615384615
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2024,621910,Ambulance Services,2,2,43.0
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,29.9692307692
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2024,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,47.2
2,3,    623 - Nursing and Residential Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,623220,Residential Mental Health and Substance Abuse Facilities,2,2,25.2923076923
1,3,    623 - Nursing and Residential Care,,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,32.52307692306667
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2024,621491,HMO Medical Centers,2,2,35.6307692308
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2024,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,50.0
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2024,621330,Offices of Mental Health Practitioners (except Physicians),2,2,35.0769230769
2,1,    621 - Ambulatory Care,,,00,000,23060,Fort Wayne MSA,2024,621991,Blood and Organ Banks,2,2,18.0307692308
2,3,    623 - Nursing and Residential Care,,,00,000,18020,Columbus MSA,2024,623990,Other Residential Care Facilities,2,2,17.7846153846
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621512,Diagnostic Imaging Centers,2,2,48.1846153846
2,1,    621 - Ambulatory Care,,,00,000,29200,Lafayette-West Lafayette MSA,2024,621910,Ambulance Services,2,2,22.8923076923
0,0,Healthcare Total,,,00,000,18020,Columbus MSA,2024,000000,,0,0,24.400686813176787
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,621320,Offices of Optometrists,2,2,17.0461538462
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2024,621512,Diagnostic Imaging Centers,2,2,32.0
2,3,    623 - Nursing and Residential Care,,,00,000,34620,Muncie MSA,2024,623312,Assisted Living Facilities for the Elderly,2,2,15.2
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2024,621410,Family Planning Centers,2,2,23.0
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2024,621410,Family Planning Centers,2,2,28.7384615385
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2024,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,36.1230769231
2,3,    623 - Nursing and Residential Care,,,18,000,00000,Indiana,2024,623990,Other Residential Care Facilities,2,2,19.0153846154
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2024,621210,Offices of Dentists,2,2,20.9846153846
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621310,Offices of Chiropractors,2,2,18.8923076923
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2024,621310,Offices of Chiropractors,2,2,17.2923076923
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2024,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,26.0307692308
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621610,Home Health Care Services,2,2,18.0307692308
2,1,    621 - Ambulatory Care,,,00,000,29020,Kokomo MSA,2024,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,34.8923076923
2,1,    621 - Ambulatory Care,,,00,000,33140,Michigan City-La Porte MSA,2024,621610,Home Health Care Services,2,2,16.0615384615
2,2,    622 - Hospitals,,,00,000,21780,Evansville MSA,2024,622210,Psychiatric and Substance Abuse Hospitals,2,2,25.2923076923
2,3,    623 - Nursing and Residential Care,,,00,000,17140,Cincinnati MSA,2024,623312,Assisted Living Facilities for the Elderly,2,2,15.4461538462
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2024,621610,Home Health Care Services,2,2,20.2769230769
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2024,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,30.9538461538
2,1,    621 - Ambulatory Care,,,00,000,34620,Muncie MSA,2024,621210,Offices of Dentists,2,2,39.0769230769
0,0,Healthcare Total,,,00,000,21780,Evansville MSA,2024,000000,,0,0,26.57060439560357
1,3,    623 - Nursing and Residential Care,,,00,000,18020,Columbus MSA,2024,000000,,1,1,15.482692307691666
2,2,    622 - Hospitals,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,622110,General Medical and Surgical Hospitals,2,2,35.1384615385
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2024,621512,Diagnostic Imaging Centers,2,2,37.0461538462
2,3,    623 - Nursing and Residential Care,,,00,000,43780,South Bend-Mishawaka MSA,2024,623210,Residential Intellectual and Developmental Disability Facilities,2,2,15.4461538462
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2024,621991,Blood and Organ Banks,2,2,38.4
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2024,621320,Offices of Optometrists,2,2,15.6615384615
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2024,621210,Offices of Dentists,2,2,21.6
2,2,    622 - Hospitals,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,622110,General Medical and Surgical Hospitals,2,2,30.7076923077
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621112,"Offices of Physicians, Mental Health Specialists",2,2,30.0923076923
2,2,    622 - Hospitals,,,00,000,23060,Fort Wayne MSA,2024,622110,General Medical and Surgical Hospitals,2,2,29.9692307692
2,3,    623 - Nursing and Residential Care,,,00,000,33140,Michigan City-La Porte MSA,2024,623210,Residential Intellectual and Developmental Disability Facilities,2,2,14.2153846154
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2024,621999,All Other Miscellaneous Ambulatory Health Care Services,2,2,29.9692307692
2,1,    621 - Ambulatory Care,,,0,000,00000,United States,2024,621320,Offices of Optometrists,2,2,18.0615384615
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621210,Offices of Dentists,2,2,20.9846153846
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,621511,Medical Laboratories,2,2,21.9692307692
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2024,621111,Offices of Physicians (except Mental Health Specialists),2,2,47.4461538462
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2024,621112,"Offices of Physicians, Mental Health Specialists",2,2,29.1076923077
2,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2024,621991,Blood and Organ Banks,2,2,26.1538461538
1,1,    621 - Ambulatory Care,,,00,000,45460,Terre Haute MSA,2024,000000,,1,1,35.16761133602632
2,3,    623 - Nursing and Residential Care,,,00,000,45460,Terre Haute MSA,2024,623220,Residential Mental Health and Substance Abuse Facilities,2,2,32.3692307692
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2024,621320,Offices of Optometrists,2,2,14.9538461538
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2024,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,38.5846153846
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621111,Offices of Physicians (except Mental Health Specialists),2,2,20.9846153846
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2024,621399,Offices of All Other Miscellaneous Health Practitioners,2,2,28.9846153846
1,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,000000,,1,1,26.734065934061906
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2024,621492,Kidney Dialysis Centers,2,2,40.0
2,3,    623 - Nursing and Residential Care,,,00,000,21140,Elkhart-Goshen MSA,2024,623311,Continuing Care Retirement Communities,2,2,30.3384615385
2,3,    623 - Nursing and Residential Care,,,00,000,21780,Evansville MSA,2024,623311,Continuing Care Retirement Communities,2,2,26.7692307692
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2024,621410,Family Planning Centers,2,2,22.8307692308
2,2,    622 - Hospitals,,,00,000,34620,Muncie MSA,2024,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,2,2,
2,3,    623 - Nursing and Residential Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,623311,Continuing Care Retirement Communities,2,2,19.2615384615
2,1,    621 - Ambulatory Care,,,00,000,23060,Fort Wayne MSA,2024,621491,HMO Medical Centers,2,2,44.8
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2024,621512,Diagnostic Imaging Centers,2,2,52.0615384615
2,1,    621 - Ambulatory Care,,,00,000,16980,Chicago-Naperville-Elgin MSA,2024,621491,HMO Medical Centers,2,2,20.4923076923
2,2,    622 - Hospitals,,,00,000,29200,Lafayette-West Lafayette MSA,2024,622210,Psychiatric and Substance Abuse Hospitals,2,2,35.8153846154
0,0,Healthcare Total,,,00,000,31140,Louisville/Jefferson County MSA,2024,000000,,0,0,24.119999999990004
2,3,    623 - Nursing and Residential Care,,,00,000,21780,Evansville MSA,2024,623220,Residential Mental Health and Substance Abuse Facilities,2,2,38.4615384615
2,1,    621 - Ambulatory Care,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2024,621330,Offices of Mental Health Practitioners (except Physicians),2,2,35.3846153846
2,1,    621 - Ambulatory Care,,,00,000,17140,Cincinnati MSA,2024,621112,"Offices of Physicians, Mental Health Specialists",2,2,43.2615384615
2,1,    621 - Ambulatory Care,,,00,000,23060,Fort Wayne MSA,2024,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,31.2
2,2,    622 - Hospitals,,,18,000,00000,Indiana,2024,622110,General Medical and Surgical Hospitals,2,2,30.1230769231
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2024,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,18.4
2,3,    623 - Nursing and Residential Care,,,0,000,00000,United States,2024,623312,Assisted Living Facilities for the Elderly,2,2,17.2
2,1,    621 - Ambulatory Care,,,00,000,34620,Muncie MSA,2024,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,39.3230769231
2,1,    621 - Ambulatory Care,,,00,000,31140,Louisville/Jefferson County MSA,2024,621492,Kidney Dialysis Centers,2,2,32.1846153846
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2024,621210,Offices of Dentists,2,2,27.5076923077
2,1,    621 - Ambulatory Care,,,00,000,21140,Elkhart-Goshen MSA,2024,621330,Offices of Mental Health Practitioners (except Physicians),2,2,25.0461538462
2,1,    621 - Ambulatory Care,,,18,000,00000,Indiana,2024,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2,2,33.1692307692
2,1,    621 - Ambulatory Care,,,00,000,18020,Columbus MSA,2024,621493,Freestanding Ambulatory Surgical and Emergency Centers,2,2,67.8153846154
2,1,    621 - Ambulatory Care,,,00,000,14020,Bloomington MSA,2024,621910,Ambulance Services,2,2,33.6615384615
2,1,    621 - Ambulatory Care,,,00,000,43780,South Bend-Mishawaka MSA,2024,621111,Offices of Physicians (except Mental Health Specialists),2,2,21.6
2,1,    621 - Ambulatory Care,,,00,000,21780,Evansville MSA,2024,621498,All Other Outpatient Care Centers,2,2,30.4615384615
2,3,    623 - Nursing and Residential Care,,,00,000,21780,Evansville MSA,2024,623110,Nursing Care Facilities (Skilled Nursing Facilities),2,2,25.5384615385
