cicp_initiative,geo_area,total_jobs,stem_jobs,nonstem_jobs,stem_pct
BioCrossroads,South Bend-Mishawaka MSA,3048.8215532482063,509.47511282436744,2539.346440423839,16.710558618347932
BioCrossroads,Terre Haute MSA,1111.8948478449354,175.42977075518274,936.4650770897525,15.77755046668299
BioCrossroads,United States,5054198.119675628,1671251.9705483243,3382946.149127303,33.066609795968645
Conexus - Logistics,Bloomington MSA,7979.149808274255,1802.4804827346331,6176.669325539622,22.58988145410541
Conexus - Logistics,Chicago-Naperville-Elgin MSA,864557.0891653529,29509.826111087295,835047.2630542656,3.41328831616848
Conexus - Logistics,Cincinnati MSA,229822.38475813784,15256.160446927755,214566.2243112101,6.638239553115397
Conexus - Logistics,Columbus MSA,13452.530333683908,4379.289592806472,9073.240740877436,32.55364964196461
Conexus - Logistics,Elkhart-Goshen MSA,32193.844455649294,1989.6081704837202,30204.236285165574,6.180088784440247
Conexus - Logistics,Evansville MSA,28302.09248207378,1336.533306961425,26965.559175112354,4.722383363731746
Conexus - Logistics,Fort Wayne MSA,48697.18175395407,2770.166420557712,45927.01533339636,5.688555930308601
Conexus - Logistics,Indiana,754704.2812001369,36825.44944848851,717878.8317516483,4.879454160499577
Conexus - Logistics,Indianapolis-Carmel-Greenwood MSA,291406.33235201053,7793.7305795402635,283612.6017724703,2.674523410879644
Conexus - Logistics,Kokomo MSA,5344.780734487219,378.87742627613466,4965.903308211085,7.088736565588678
Conexus - Logistics,Lafayette-West Lafayette MSA,17185.7947472335,1902.864960179961,15282.92978705354,11.072312850043065
Conexus - Logistics,Louisville/Jefferson County MSA,209034.40604151017,6150.934584838696,202883.47145667145,2.9425464933352834
Conexus - Logistics,Michigan City-La Porte MSA,8297.960254402005,599.6210904421717,7698.339163959833,7.226126325732607
Conexus - Logistics,Muncie MSA,5008.831988392157,421.7935895302599,4587.038398861897,8.420996961122993
Conexus - Logistics,South Bend-Mishawaka MSA,22093.088959499277,518.9065081522385,21574.18245134704,2.3487277360965244
Conexus - Logistics,Terre Haute MSA,10587.851618672454,746.9345298617892,9840.917088810666,7.054637302854862
Conexus - Logistics,United States,23705401.829017114,1000791.9397938492,22704609.889223266,4.221788548502089
Conexus - Manufacturing,Bloomington MSA,31531.483287863313,4153.48730077099,27377.995987092323,13.17250845084632
Conexus - Manufacturing,Chicago-Naperville-Elgin MSA,1631498.6985662507,131450.68258591328,1500048.0159803375,8.057051023174655
Conexus - Manufacturing,Cincinnati MSA,455171.91869621654,45255.744199028995,409916.17449718755,9.942560676558971
Conexus - Manufacturing,Columbus MSA,52258.66206476544,6985.877879018434,45272.784185747005,13.367885060587017
Conexus - Manufacturing,Elkhart-Goshen MSA,181062.75676078533,6616.86865935695,174445.8881014284,3.6544614573050813
Conexus - Manufacturing,Evansville MSA,59467.73106329592,3565.592286846423,55902.138776449494,5.995843835123453
Conexus - Manufacturing,Fort Wayne MSA,127352.4009040209,9307.61631587689,118044.78458814402,7.308551899929686
Conexus - Manufacturing,Indiana,1745572.523985616,122758.32692849582,1622814.19705712,7.032553803505411
Conexus - Manufacturing,Indianapolis-Carmel-Greenwood MSA,398365.6149873082,40031.498753098436,358334.11623420974,10.048934257133068
Conexus - Manufacturing,Kokomo MSA,26993.299121702083,1409.7356666352182,25583.563455066862,5.222539343113559
Conexus - Manufacturing,Lafayette-West Lafayette MSA,64965.7000086944,4583.671299567776,60382.02870912662,7.0555251447369
Conexus - Manufacturing,Louisville/Jefferson County MSA,325373.63767590886,19996.231231467133,305377.4064444417,6.145621192391913
Conexus - Manufacturing,Michigan City-La Porte MSA,27001.386585342778,1584.907263921964,25416.47932142081,5.8697254635889795
Conexus - Manufacturing,Muncie MSA,13572.433202676983,558.4237439860949,13014.009458690887,4.114396701366363
Conexus - Manufacturing,South Bend-Mishawaka MSA,52750.617974407425,4054.2855150020478,48696.33245940538,7.68575927768094
Conexus - Manufacturing,Terre Haute MSA,30820.44376090625,1370.2810946749473,29450.162666231303,4.44601351396848
Conexus - Manufacturing,United States,49579588.487253875,4988089.517720061,44591498.969533816,10.060772325696934
Finance,Bloomington MSA,3329.8168114207747,298.726630556493,3031.0901808642816,8.97126320979296
Finance,Chicago-Naperville-Elgin MSA,467366.46322992304,42903.29306720304,424463.17016271997,9.179797106258473
Finance,Cincinnati MSA,106248.58719322497,10378.878907929888,95869.70828529508,9.768486510841534
Finance,Columbus MSA,2226.9648357576134,178.43038653149773,2048.5344492261156,8.012267803536993
Finance,Elkhart-Goshen MSA,3748.1693156890856,249.68200676824924,3498.4873089208363,6.661438844908377
Finance,Evansville MSA,7880.688893006643,464.45724416567384,7416.23164884097,5.89361222694421
Finance,Fort Wayne MSA,19125.82882900033,1819.6725300261046,17306.156298974223,9.514215286016526
