display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs,grp
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,71760.32264467243,6816728904.44501
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,2014,000000,,0,0,212234.98942422407,19335005612.777
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,2013,000000,,0,0,119061.55969777756,9561337821.45965
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2009,000000,,0,0,906862.7895202383,83404780097.53857
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2008,000000,,0,0,74447.58984006666,4780561775.965268
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2022,000000,,0,0,4554346.362327748,756213615245.0704
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2010,000000,,0,0,4189012.7919701408,465590061691.26154
0,0,Total - All Industries,,,18,000,00000,Indiana,2007,000000,,0,0,3063825.9378144126,241244208453.5658
0,0,Total - All Industries,,,18,000,00000,Indiana,2016,000000,,0,0,3156475.1261887387,298488843501.04474
0,0,Total - All Industries,,,18,000,00000,Indiana,2021,000000,,0,0,3161083.693445136,370234250301.2334
0,0,Total - All Industries,,,18,000,00000,Indiana,2022,000000,,0,0,3271715.884832569,410472872995.76245
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,2023,000000,,0,0,139299.5278898196,17999549134.01715
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,2022,000000,,0,0,67382.58217027127,7439166477.158463
0,0,Total - All Industries,,,0,000,00000,United States,2018,000000,,0,0,154476587.0661765,18427729231384.453
0,0,Total - All Industries,,,0,000,00000,United States,2023,000000,,0,0,161340878.6811848,24670590318228.94
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,2018,000000,,0,0,1053165.758199206,123217798659.56406
0,0,Total - All Industries,,,18,000,00000,Indiana,2024,000000,,0,0,3328557.5614910787,436862055633.5921
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,2024,000000,,0,0,1136347.595558536,169992454461.32492
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2018,000000,,0,0,76943.88062541457,6584408263.876963
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,2016,000000,,0,0,52348.75097979446,5267476400.278157
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2013,000000,,0,0,628791.8546697089,58084757311.675285
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,2021,000000,,0,0,673530.9898840223,82440683977.13463
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,2010,000000,,0,0,90366.28664528884,7146694300.987481
