display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,year,naics,naics_title,group_by_sort,sort,jobs
0,0,Total - All Industries,,,0,000,00000,United States,2019,000000,,0,0,156635679.9926429
0,0,Total - All Industries,,,18,000,00000,Indiana,2019,000000,,0,0,3240019.9019995076
0,0,Total - All Industries,,,0,000,00000,United States,2020,000000,,0,0,147345628.83512887
0,0,Total - All Industries,,,18,000,00000,Indiana,2020,000000,,0,0,3074344.301720931
0,0,Total - All Industries,,,0,000,00000,United States,2021,000000,,0,0,151688274.17552954
0,0,Total - All Industries,,,18,000,00000,Indiana,2021,000000,,0,0,3161083.6934451396
0,0,Total - All Industries,,,0,000,00000,United States,2022,000000,,0,0,158151027.93738607
0,0,Total - All Industries,,,18,000,00000,Indiana,2022,000000,,0,0,3271715.8848325657
0,0,Total - All Industries,,,0,000,00000,United States,2023,000000,,0,0,161340878.68118453
0,0,Total - All Industries,,,18,000,00000,Indiana,2023,000000,,0,0,3317198.5246516154
0,0,Total - All Industries,,,0,000,00000,United States,2024,000000,,0,0,162357694.3171121
0,0,Total - All Industries,,,18,000,00000,Indiana,2024,000000,,0,0,3328557.561491079
0,0,Total - All Industries,,,0,000,00000,United States,2025,000000,,0,0,164857219.9653528
0,0,Total - All Industries,,,18,000,00000,Indiana,2025,000000,,0,0,3363667.9420803986
0,0,Total - All Industries,,,0,000,00000,United States,2026,000000,,0,0,166822865.78285256
0,0,Total - All Industries,,,18,000,00000,Indiana,2026,000000,,0,0,3388591.929766174
0,0,Total - All Industries,,,0,000,00000,United States,2027,000000,,0,0,168407057.39963067
0,0,Total - All Industries,,,18,000,00000,Indiana,2027,000000,,0,0,3406157.5744544016
0,0,Total - All Industries,,,0,000,00000,United States,2028,000000,,0,0,169718331.307712
0,0,Total - All Industries,,,18,000,00000,Indiana,2028,000000,,0,0,3418525.266051045
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2019,000000,,0,0,76720.42962099692
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2020,000000,,0,0,71760.32264467252
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2021,000000,,0,0,73322.6149493089
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2022,000000,,0,0,79854.6210565556
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2023,000000,,0,0,80578.38536886526
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2024,000000,,0,0,80607.07861048127
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2025,000000,,0,0,81706.49180168519
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2026,000000,,0,0,82543.3811932154
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2027,000000,,0,0,83171.27635861393
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,2028,000000,,0,0,83687.19876388721
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,2019,000000,,0,0,4685593.591019518
