sector_id,sector_name,statefips,countyfips,metrofips,geo_area,year,own,disc,naics,naics_title,repunits,empl,wages
1,IT/Tech Services,00,000,14020,Bloomington,2020,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2020,0,1,811211,  Consumer electronics repair and maintenance,0.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2020,0,1,811212,  Computer and office machine repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,0,423430,  Computer and software merchant wholesalers,6.0,26.16,3507410.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,0,541511,  Custom computer programming services,47.0,342.91,26819247.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,1,541512,  Computer systems design services,32.0,114.0,11108168.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,1,541513,  Computer facilities management services,3.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,1,611420,  Computer training,5.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,1,811211,  Consumer electronics repair and maintenance,1.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2021,0,1,811212,  Computer and office machine repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2022,0,0,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,8.0,26.33,3566820.0
1,IT/Tech Services,00,000,14020,Bloomington,2022,0,0,541511,Custom Computer Programming Services ,60.0,247.41,23928681.0
1,IT/Tech Services,00,000,14020,Bloomington,2022,0,0,541512,Computer Systems Design Services ,40.0,168.5,16590336.0
1,IT/Tech Services,00,000,14020,Bloomington,2022,0,0,541513,Computer Facilities Management Services ,4.0,4.0,385069.0
1,IT/Tech Services,00,000,14020,Bloomington,2022,0,0,611420,Computer Training ,4.0,3.0,149840.0
1,IT/Tech Services,00,000,14020,Bloomington,2022,0,1,811210,Electronic and Precision Equipment Repair and Maintenance ,3.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2023,0,0,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,9.0,29.0,4212503.0
1,IT/Tech Services,00,000,14020,Bloomington,2023,0,0,541511,Custom Computer Programming Services ,65.0,267.16,27387071.0
1,IT/Tech Services,00,000,14020,Bloomington,2023,0,1,541512,Computer Systems Design Services ,42.0,28.91,1993847.0
1,IT/Tech Services,00,000,14020,Bloomington,2023,0,1,541513,Computer Facilities Management Services ,4.0,1.0,65486.0
1,IT/Tech Services,00,000,14020,Bloomington,2023,0,1,611420,Computer Training ,3.0,0.0,0.0
1,IT/Tech Services,00,000,14020,Bloomington,2023,0,1,811210,Electronic and Precision Equipment Repair and Maintenance ,3.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2019,0,0,541512,  Computer systems design services,13.0,22.41,1796050.0
1,IT/Tech Services,00,000,17140,Cincinnati,2019,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2019,0,1,541511,  Custom computer programming services,7.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2019,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2019,0,1,811212,  Computer and office machine repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2020,0,0,541512,  Computer systems design services,11.0,33.58,2240023.0
1,IT/Tech Services,00,000,17140,Cincinnati,2020,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2020,0,1,541511,  Custom computer programming services,9.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2020,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2020,0,1,811212,  Computer and office machine repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2021,0,0,541512,  Computer systems design services,10.0,33.83,2302349.0
1,IT/Tech Services,00,000,17140,Cincinnati,2021,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2021,0,1,541511,  Custom computer programming services,12.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2021,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2021,0,1,811212,  Computer and office machine repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2022,0,0,541511,Custom Computer Programming Services ,15.0,12.75,1174981.0
1,IT/Tech Services,00,000,17140,Cincinnati,2022,0,1,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2022,0,1,541512,Computer Systems Design Services ,9.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2022,0,1,541519,Other Computer Related Services,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2022,0,1,811210,Electronic and Precision Equipment Repair and Maintenance ,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2023,0,0,541511,Custom Computer Programming Services ,19.0,20.66,2037024.0
1,IT/Tech Services,00,000,17140,Cincinnati,2023,0,1,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2023,0,1,541512,Computer Systems Design Services ,10.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2023,0,1,541519,Other Computer Related Services,1.0,0.0,0.0
1,IT/Tech Services,00,000,17140,Cincinnati,2023,0,1,811210,Electronic and Precision Equipment Repair and Maintenance ,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,0,541511,  Custom computer programming services,18.0,465.75,36922196.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,1,541512,  Computer systems design services,12.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,1,541513,  Computer facilities management services,2.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,1,811211,  Consumer electronics repair and maintenance,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,1,811212,  Computer and office machine repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2019,0,1,811219,  Other electronic equipment repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,0,541511,  Custom computer programming services,17.0,494.41,37857633.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,0,541512,  Computer systems design services,16.0,108.66,5948979.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,1,541513,  Computer facilities management services,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,1,811211,  Consumer electronics repair and maintenance,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,1,811212,  Computer and office machine repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2020,0,1,811219,  Other electronic equipment repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,0,541511,  Custom computer programming services,18.0,385.25,31757302.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,0,541512,  Computer systems design services,19.0,102.5,6567153.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,1,541513,  Computer facilities management services,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,1,541519,  Other computer related services,2.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,1,811211,  Consumer electronics repair and maintenance,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,1,811212,  Computer and office machine repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2021,0,1,811219,  Other electronic equipment repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2022,0,0,541511,Custom Computer Programming Services ,21.0,343.25,31494254.0
1,IT/Tech Services,00,000,18020,Columbus,2022,0,0,541512,Computer Systems Design Services ,25.0,117.0,8567475.0
1,IT/Tech Services,00,000,18020,Columbus,2022,0,0,811210,Electronic and Precision Equipment Repair and Maintenance ,6.0,28.16,1630927.0
1,IT/Tech Services,00,000,18020,Columbus,2022,0,1,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2022,0,1,541513,Computer Facilities Management Services ,1.0,1.0,90277.0
1,IT/Tech Services,00,000,18020,Columbus,2022,0,1,541519,Other Computer Related Services,3.0,0.0,0.0
1,IT/Tech Services,00,000,18020,Columbus,2023,0,0,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,3.0,9.41,1066735.0
1,IT/Tech Services,00,000,18020,Columbus,2023,0,0,541511,Custom Computer Programming Services ,24.0,374.58,36145283.0
1,IT/Tech Services,00,000,18020,Columbus,2023,0,0,541512,Computer Systems Design Services ,21.0,110.0,12061956.0
1,IT/Tech Services,00,000,18020,Columbus,2023,0,0,541513,Computer Facilities Management Services ,1.0,2.16,163283.0
1,IT/Tech Services,00,000,18020,Columbus,2023,0,0,541519,Other Computer Related Services,3.0,3.0,193159.0
1,IT/Tech Services,00,000,18020,Columbus,2023,0,0,811210,Electronic and Precision Equipment Repair and Maintenance ,6.0,27.33,1769274.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,0,541511,  Custom computer programming services,19.0,133.0,7611903.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,0,811212,  Computer and office machine repair,6.0,12.83,379787.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,1,423430,  Computer and software merchant wholesalers,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,1,541512,  Computer systems design services,15.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,1,811213,  Communication equipment repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2019,0,1,811219,  Other electronic equipment repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,0,541511,  Custom computer programming services,21.0,113.83,6836310.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,0,811212,  Computer and office machine repair,6.0,12.16,397256.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,1,423430,  Computer and software merchant wholesalers,2.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,1,541512,  Computer systems design services,17.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,1,811213,  Communication equipment repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2020,0,1,811219,  Other electronic equipment repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,0,541511,  Custom computer programming services,25.0,107.66,8143170.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,0,811212,  Computer and office machine repair,6.0,13.83,477699.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,1,423430,  Computer and software merchant wholesalers,2.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,1,541512,  Computer systems design services,19.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,1,541519,  Other computer related services,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,1,811213,  Communication equipment repair,1.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2021,0,1,811219,  Other electronic equipment repair,2.0,0.0,0.0
1,IT/Tech Services,00,000,21140,Elkhart-Goshen,2022,0,0,541511,Custom Computer Programming Services ,31.0,88.0,8604304.0
