display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,Year,naics,naics_title,group_by_sort,sort,asian,black,hawaiian,hispanic,white,aian,diversity,two_or_more
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2021,4251,Wholesale Trade Agents and Brokers,3,3,33217.5829474,32772.2171859,487.817208942,51686.5112231,368508.018799,1508.363216,0.256508442673,7464.68561214
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,3,3,16019.335734605,32362.579707650002,484.9441493172001,58746.05605353,252205.2185193,1261.3928873872,1.204685090866,4643.758754449
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4232,Furniture and Home Furnishing Merchant Wholesalers,3,3,9958.025791029999,10418.22487432,288.117837441,23738.0772536,70388.8019166,301.019844611,0.791819219048,1595.576042815
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4233,Lumber and Other Construction Materials Merchant Wholesalers,3,3,7523.077510717,22653.28999685,496.96779037889996,50997.923234990005,171168.5821953,948.38919725,1.329084817434,3023.620923888
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,3,3,69893.69490891,61671.44393127,1037.5895546076001,92625.07069525,492795.79515047,1772.7430828377,2.266129000268,12677.712677667
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,3,3,4629.281674217999,11269.685937321,225.48660402877,23780.055876475002,86893.77057281,662.53472807999,0.628976815352,1500.2394619185
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,3,3,31586.65173923,24636.67227925,568.8870394474,53664.49530666,246026.64698800002,1071.5534235339999,0.9916417707949999,5056.219604342
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",3,3,9831.228662973,24918.08133674,472.42411467829993,47224.98861299,216545.45527029998,971.1838241245,1.159248671333,3970.1130960540004
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",3,3,22708.68357647,38205.86267451,693.7991953476001,97424.3821993,559600.2713843,2658.1627980005,1.4247229043129999,7895.767527178999
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4239,Miscellaneous Durable Goods Merchant Wholesalers,3,3,24553.9846325,25663.32342928,597.008671583,56499.13780845,201435.2166792,1154.6235742674999,1.8751547911220001,4343.675332334
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4241,Paper and Paper Product Merchant Wholesalers,3,3,6299.471206425001,11931.04556224,177.57123314864,19785.88629264,78471.913436,302.9131053367,0.999179555742,1548.753407809
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4242,Drugs and Druggists' Sundries Merchant Wholesalers,3,3,28534.9274461,23514.3335556,353.48143967,36728.9906462,161247.329335,579.164502175,0.368930626152,4556.19988361
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",3,3,22082.36935701,15281.51934188,266.12184836619997,32243.84830839,72440.2489436,362.4311560197,1.4726236182519998,2157.191195448
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4244,Grocery and Related Product Merchant Wholesalers,3,3,47709.55465169201,112349.96629474999,2187.5548385029,193679.90522173,424987.75412855,3098.1202310661006,4.2323384996760005,11455.475024425
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4245,Farm Product Raw Material Merchant Wholesalers,3,3,960.1290819863001,3392.663951861,30.48459875376,6657.74496406,57909.6893495,420.64723116100004,0.617340048044,696.822053652
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4246,Chemical and Allied Products Merchant Wholesalers,3,3,7519.783791,12183.44805608,192.1207588129,21961.08517023,103369.8042041,489.07609388599997,0.6065170371799999,1971.983767748
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4247,Petroleum and Petroleum Products Merchant Wholesalers,3,3,2910.3520181699996,7788.22112527,221.421313361,13326.13737473,73629.11261,638.345106148,0.516625572932,1317.215589371
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",3,3,5170.2495016,22454.6978185,440.522058326,35475.6297661,141442.7413513,809.74567692,0.649853337211,3280.33532661
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,3,3,17369.212733610002,18386.10898536,427.20896214870004,52697.14063277999,206600.7035103,927.8258384385,1.683550746729,3516.6373945670002
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2022,4251,Wholesale Trade Agents and Brokers,3,3,37681.0656855,36420.8641178,533.709431672,56865.9721439,377644.846409,1426.76338238,0.27170110219,7956.80481799
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,3,3,16764.597045473998,34214.44902269,498.9242012655,61960.89645152,256548.7685213,1296.5002627058002,1.2383653311329998,4934.123337614
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4232,Furniture and Home Furnishing Merchant Wholesalers,3,3,9453.01268355,9993.86846077,247.972406651,23563.4890968,68809.73826700001,305.668962233,0.790628369761,1587.05066755
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4233,Lumber and Other Construction Materials Merchant Wholesalers,3,3,7730.36329761,23381.8863256,471.2317036523,53017.735046589994,173435.3117139,1001.0245662699999,1.350209009829,3126.600985616
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,3,3,73170.48061441,63180.18639319,1172.9190775437,97898.3715926,497121.53144387004,1938.8446231839998,2.3174711466969997,12629.743632073001
3,2,Logistics,14,Wholesale Distribution,0,000,00000,United States,2023,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,3,3,4704.827484416,12313.868791681001,244.25412896273,25371.906304958,88964.41473062,739.20037429686,0.657393626615,1676.8300790680998
